focal_id,delay_year,new_phrase_comb,new_phrase,new_word_comb,novelty,first_author_productivity,team_productivity,author_count,journal_tier_rc,journal_tier_orig5,journal_tier,inter_coauthorship,Ni_foreign_ratio,Nj_foreign_ratio,year,field,Ni_dynamic,Nj_dynamic,citation_dynamic
https://openalex.org/W2126425278,0,39,1,46,3.6888794541139363,36.0,21.333333333333332,3,0,2,1,0,0.3333,0.0,1999,2,3,1,4
https://openalex.org/W2126978750,0,33,0,6,3.5263605246161616,27.0,30.5,2,1,1,1,0,0.7143,1.0,1999,2,7,3,10
https://openalex.org/W2127286203,0,3,1,3,1.3862943611198906,14.0,13.0,3,0,2,1,0,0.3333,,1999,2,3,0,3
https://openalex.org/W2127425072,3,1,1,13,0.6931471805599453,2.0,74.5,2,1,1,1,0,0.6667,1.0,1999,2,3,2,5
https://openalex.org/W2127596434,0,14,1,7,2.70805020110221,22.0,20.0,2,1,1,1,0,1.0,,1999,2,1,0,1
https://openalex.org/W2127622308,0,61,0,15,4.127134385045092,36.0,18.0,2,1,1,1,0,0.0,,1999,2,1,0,1
https://openalex.org/W2127690895,0,164,1,275,5.10594547390058,8.0,8.0,3,0,2,1,0,0.4,0.0,1999,2,5,1,6
https://openalex.org/W2128167035,2,41,0,14,3.7376696182833684,0.0,84.8,5,0,2,1,0,0.2,0.0,1999,2,5,2,7
https://openalex.org/W2128245931,7,1,0,0,0.6931471805599453,55.0,39.5,4,0,4,0,0,0.7451,0.0,1999,2,51,1,52
https://openalex.org/W2128270192,0,4,0,11,1.6094379124341003,19.0,147.33333333333334,3,1,1,1,0,0.75,,1999,2,4,0,4
https://openalex.org/W2128362094,0,27,2,70,3.332204510175204,16.0,12.0,2,0,2,1,0,0.5714,1.0,1999,2,7,2,9
https://openalex.org/W2128712223,1,18,1,18,2.9444389791664403,1.0,20.0,3,0,2,1,1,1.0,,1999,2,2,0,2
https://openalex.org/W2129343974,0,44,1,71,3.8066624897703196,18.0,18.0,1,1,1,1,0,0.0,,1999,2,2,0,2
https://openalex.org/W2129359245,4,14,0,32,2.70805020110221,33.0,28.333333333333332,6,1,1,1,0,0.7674,0.5909,1999,2,43,22,65
https://openalex.org/W2130303530,5,3,0,10,1.3862943611198906,0.0,94.6,5,1,1,1,0,0.3333,0.25,1999,2,9,4,13
https://openalex.org/W2130350037,11,4,0,25,1.6094379124341003,5.0,272.5,10,0,2,1,1,0.6765,0.5625,1999,2,34,16,50
https://openalex.org/W2130652541,0,1,0,7,0.6931471805599453,103.0,44.333333333333336,3,1,1,1,0,1.0,,1999,2,1,0,1
https://openalex.org/W2130794050,2,1,1,1,0.6931471805599453,41.0,41.0,1,0,2,1,0,0.8,,1999,2,5,0,5
https://openalex.org/W2131268053,0,8,2,16,2.1972245773362196,0.0,15.333333333333334,3,1,1,1,0,0.7143,,1999,2,7,0,7
https://openalex.org/W2131360745,0,31,1,94,3.4657359027997265,9.0,6.0,2,1,1,1,1,0.0,1.0,1999,2,3,1,4
https://openalex.org/W2131422798,5,97,1,44,4.584967478670572,0.0,4.333333333333333,3,0,2,1,0,0.5714,0.6667,1999,2,21,6,27
https://openalex.org/W2131523693,0,1,0,0,0.6931471805599453,39.0,140.8,5,1,1,1,0,1.0,,1999,2,3,0,3
https://openalex.org/W2131663218,0,43,1,25,3.784189633918261,8.0,8.0,1,0,3,0,0,0.5,0.0,1999,2,2,1,3
https://openalex.org/W2131694653,10,2,1,3,1.0986122886681098,10.0,39.3,10,1,1,1,0,0.7059,0.9091,1999,2,17,11,28
https://openalex.org/W2131699234,0,18,2,10,2.9444389791664403,137.0,34.75,4,1,1,1,0,0.6667,,1999,2,3,0,3
https://openalex.org/W2132094570,0,13,0,15,2.6390573296152584,0.0,62.75,4,1,1,1,1,1.0,,1999,2,3,0,3
https://openalex.org/W2132259321,0,10,0,15,2.3978952727983707,0.0,40.166666666666664,6,1,1,1,0,1.0,0.3333,1999,2,4,3,7
https://openalex.org/W2132291285,0,53,1,99,3.9889840465642745,1.0,29.666666666666668,3,1,1,1,0,0.5,,1999,2,2,0,2
https://openalex.org/W2132481988,1,3,0,0,1.3862943611198906,8.0,86.4,5,1,1,1,0,1.0,1.0,1999,2,3,1,4
https://openalex.org/W2132498886,1,14,1,4,2.70805020110221,5.0,20.0,4,1,1,1,0,0.6364,0.6667,1999,2,11,6,17
https://openalex.org/W2133387219,1,5,1,7,1.791759469228055,201.0,55.5,4,1,1,1,1,1.0,0.0,1999,2,3,1,4
https://openalex.org/W2133951847,1,119,0,24,4.787491742782046,28.0,8.0,4,1,1,1,0,0.3333,,1999,2,3,0,3
https://openalex.org/W2133967834,0,2,0,4,1.0986122886681098,14.0,132.66666666666666,3,1,1,1,0,0.6667,,1999,2,3,0,3
https://openalex.org/W2134148288,0,31,0,3,3.4657359027997265,3.0,43.0,5,1,1,1,0,0.4,,1999,2,5,0,5
https://openalex.org/W2134159274,0,18,1,20,2.9444389791664403,10.0,10.0,1,1,1,1,0,0.5,,1999,2,2,0,2
https://openalex.org/W2134173050,2,31,3,44,3.4657359027997265,5.0,60.5,2,0,2,1,0,0.8,1.0,1999,2,5,2,7
https://openalex.org/W2134346982,0,21,0,22,3.091042453358316,11.0,52.5,2,1,1,1,0,1.0,1.0,1999,2,3,1,4
https://openalex.org/W2134410735,0,6,0,22,1.9459101490553132,12.0,109.33333333333331,3,1,1,1,0,1.0,,1999,2,2,0,2
https://openalex.org/W2134728837,9,69,0,90,4.248495242049359,15.0,13.571428571428571,7,1,1,1,0,0.5357,0.3684,1999,2,28,19,47
https://openalex.org/W2134963558,2,13,0,16,2.6390573296152584,154.0,52.666666666666664,3,1,1,1,0,0.8,0.6667,1999,2,5,3,8
https://openalex.org/W2135333638,0,39,0,61,3.6888794541139363,24.0,113.375,8,1,1,1,0,0.625,1.0,1999,2,8,3,11
https://openalex.org/W2135513365,0,53,0,50,3.9889840465642745,55.0,70.5,4,1,1,1,0,0.8333,0.0,1999,2,6,1,7
https://openalex.org/W2136784665,0,2,0,2,1.0986122886681098,0.0,0.0,1,1,1,1,0,0.0,0.0,1999,2,2,1,3
https://openalex.org/W2136886623,0,9,2,20,2.302585092994046,29.0,51.666666666666664,3,1,1,1,0,0.6667,0.75,1999,2,6,4,10
https://openalex.org/W2136890713,3,24,1,11,3.2188758248682006,3.0,69.71428571428571,7,1,1,1,1,0.3333,0.0,1999,2,6,2,8
https://openalex.org/W2137004809,0,14,1,26,2.70805020110221,60.0,15.857142857142858,7,0,2,1,0,0.0,0.0,1999,2,2,1,3
https://openalex.org/W2137827655,8,11,0,31,2.4849066497880004,39.0,20.666666666666668,3,1,1,1,0,0.1667,0.0,1999,2,6,2,8
https://openalex.org/W2138092501,5,61,3,22,4.127134385045092,108.0,108.0,1,1,1,1,0,0.7895,0.5,1999,2,19,14,33
https://openalex.org/W2138758116,0,0,0,1,0.0,13.0,85.33333333333333,9,1,1,1,0,0.0,,1999,2,1,0,1
https://openalex.org/W2138815643,0,24,1,34,3.2188758248682006,12.0,67.66666666666667,6,1,1,1,0,0.3333,,1999,2,3,0,3
https://openalex.org/W2140109961,1,4,0,12,1.6094379124341003,6.0,18.333333333333332,3,0,2,1,0,0.0,,1999,2,1,0,1
https://openalex.org/W2140655388,1,6,0,2,1.9459101490553132,0.0,0.75,4,1,1,1,0,0.9333,0.7,1999,2,15,10,25
https://openalex.org/W2140764624,0,26,2,15,3.295836866004329,0.0,1.3333333333333333,3,0,2,1,0,0.1667,0.0,1999,2,12,3,15
https://openalex.org/W2140770451,9,0,0,0,0.0,17.0,205.66666666666663,3,1,1,1,0,0.6667,0.4,1999,2,9,5,14
https://openalex.org/W2140850229,4,17,0,6,2.8903717578961645,71.0,31.0,4,0,2,1,0,0.9,1.0,1999,2,10,7,17
https://openalex.org/W2140859306,0,9,0,1,2.302585092994046,37.0,50.333333333333336,6,1,1,1,0,0.5,0.5,1999,2,4,2,6
https://openalex.org/W2141090743,0,83,0,127,4.430816798843313,3.0,3.0,1,1,1,1,0,0.3333,,1999,2,3,0,3
https://openalex.org/W2141757868,4,35,2,111,3.58351893845611,0.0,34.666666666666664,3,0,3,0,0,0.0,0.0,1999,2,4,1,5
https://openalex.org/W2141867223,4,15,1,2,2.772588722239781,16.0,16.0,1,1,1,1,0,0.5625,0.8333,1999,2,16,12,28
https://openalex.org/W2142127808,8,9,1,22,2.302585092994046,7.0,13.333333333333334,3,1,1,1,0,0.375,0.0,1999,2,16,4,20
https://openalex.org/W2142367969,0,49,1,65,3.912023005428146,45.0,53.0,3,1,1,1,0,0.8333,1.0,1999,2,6,1,7
https://openalex.org/W2142666916,0,35,4,11,3.58351893845611,20.0,50.666666666666664,3,0,2,1,0,1.0,1.0,1999,2,2,1,3
https://openalex.org/W2143341839,1,15,0,5,2.772588722239781,27.0,30.5,6,0,2,1,0,0.5,,1999,2,2,0,2
https://openalex.org/W2143661202,0,27,1,5,3.332204510175204,0.0,0.0,1,1,1,1,0,0.0,0.0,1999,2,2,1,3
https://openalex.org/W2143898092,3,13,0,8,2.6390573296152584,25.0,13.0,5,1,1,1,0,0.375,0.25,1999,2,16,4,20
https://openalex.org/W2143986176,2,2,0,0,1.0986122886681098,17.0,17.0,1,0,2,1,0,1.0,1.0,1999,2,2,1,3
https://openalex.org/W2144274203,0,38,0,108,3.6635616461296463,31.0,165.0,2,0,2,1,0,1.0,,1999,2,1,0,1
https://openalex.org/W2144872855,0,2,0,5,1.0986122886681098,38.0,53.5,6,1,1,1,0,0.0,,1999,2,1,0,1
https://openalex.org/W2146142543,0,5,1,6,1.791759469228055,53.0,53.0,1,1,1,1,0,0.5,,1999,2,2,0,2
https://openalex.org/W2146278007,2,17,2,31,2.8903717578961645,1.0,5.4,5,1,1,1,0,0.5,0.7143,1999,2,24,7,31
https://openalex.org/W2146332268,0,61,3,48,4.127134385045092,4.0,23.0,3,1,1,1,0,0.98,0.6667,1999,2,50,18,68
https://openalex.org/W2146438529,0,0,0,0,0.0,49.0,14.2,5,0,3,0,0,0.7143,1.0,1999,2,7,2,9
https://openalex.org/W2146533142,1,0,0,0,0.0,1.0,41.5,2,1,1,1,0,0.8333,0.5,1999,2,6,2,8
https://openalex.org/W2146568308,0,8,0,0,2.1972245773362196,24.0,12.0,2,1,1,1,0,0.6,0.0,1999,2,5,2,7
https://openalex.org/W2146575781,0,21,1,27,3.091042453358316,1.0,4.333333333333333,3,1,1,1,0,0.6667,,1999,2,3,0,3
https://openalex.org/W2146773069,3,85,0,119,4.454347296253507,0.0,0.0,1,1,1,1,0,0.5,0.0,1999,2,4,1,5
https://openalex.org/W2146907592,0,47,1,105,3.871201010907891,224.0,138.0,4,0,2,1,1,0.0,,1999,2,2,0,2
https://openalex.org/W2148197913,4,6,0,48,1.9459101490553132,23.0,4.285714285714286,7,0,2,1,0,0.5938,0.5833,1999,2,32,12,44
https://openalex.org/W2148198229,2,70,4,101,4.2626798770413155,0.0,0.0,1,1,1,1,0,0.5,1.0,1999,2,4,1,5
https://openalex.org/W2148336436,4,78,1,209,4.3694478524670215,2.0,2.0,1,0,2,1,0,0.875,0.0,1999,2,8,3,11
https://openalex.org/W2148573591,0,0,1,0,0.0,37.0,37.0,1,1,1,1,0,1.0,,1999,2,1,0,1
https://openalex.org/W2148653372,0,4,0,0,1.6094379124341003,9.0,9.0,1,1,1,1,0,1.0,,1999,2,2,0,2
https://openalex.org/W2148676133,0,0,1,3,0.0,46.0,34.54545454545455,11,1,1,1,0,0.9,0.7273,1999,2,20,11,31
https://openalex.org/W2148934232,0,1,0,0,0.6931471805599453,0.0,0.0,1,1,1,1,0,0.5,1.0,1999,2,2,1,3
https://openalex.org/W2148937511,1,0,0,0,0.0,516.0,516.0,1,1,1,1,0,1.0,,1999,2,2,0,2
https://openalex.org/W2149285692,0,0,0,0,0.0,10.0,17.833333333333332,6,1,1,1,0,1.0,0.5,1999,2,13,2,15
https://openalex.org/W2149403658,0,32,3,38,3.4965075614664802,0.0,0.0,1,1,1,1,0,0.1667,0.3333,1999,2,6,3,9
https://openalex.org/W2149463336,0,41,1,76,3.7376696182833684,6.0,85.42857142857143,7,0,2,1,1,1.0,,1999,2,2,0,2
https://openalex.org/W2149504779,0,4,1,3,1.6094379124341003,10.0,5.0,3,0,2,1,0,1.0,,1999,2,1,0,1
https://openalex.org/W2150065436,0,4,0,4,1.6094379124341003,20.0,15.666666666666666,6,1,1,1,0,1.0,,1999,2,1,0,1
https://openalex.org/W2150387610,3,0,0,1,0.0,0.0,0.0,1,0,2,1,0,0.5,,1999,2,4,0,4
https://openalex.org/W2150422377,5,2,1,25,1.0986122886681098,43.0,43.0,1,0,2,1,0,0.7941,0.5,1999,2,34,12,46
https://openalex.org/W2150657043,0,11,0,30,2.4849066497880004,8.0,17.5,8,0,2,1,0,0.0,,1999,2,1,0,1
https://openalex.org/W2151060879,1,0,0,0,0.0,2.0,7.5,2,0,2,1,0,0.6,0.0,1999,2,5,1,6
https://openalex.org/W2151298522,0,7,0,4,2.0794415416798357,62.0,52.25,4,1,1,1,0,0.6667,,1999,2,3,0,3
https://openalex.org/W2151381982,3,0,0,1,0.0,44.0,13.4,5,1,1,1,0,1.0,1.0,1999,2,4,1,5
https://openalex.org/W2151650844,6,45,2,33,3.828641396489095,282.0,97.5,6,1,1,1,1,0.6364,0.0,1999,2,22,6,28
https://openalex.org/W2152014081,1,0,0,0,0.0,831.0,831.0,1,0,2,1,0,0.3333,,1999,2,6,0,6
https://openalex.org/W2152087648,0,24,2,14,3.2188758248682006,0.0,33.5,2,0,2,1,0,0.5,,1999,2,2,0,2
https://openalex.org/W2152643813,1,12,0,5,2.5649493574615367,1.0,1.0,1,1,1,1,0,0.4167,1.0,1999,2,12,2,14
https://openalex.org/W2152716088,0,0,0,0,0.0,39.0,39.2,5,1,1,1,0,1.0,1.0,1999,2,2,1,3
https://openalex.org/W2153555369,0,2,1,4,1.0986122886681098,14.0,25.291666666666668,24,1,1,1,0,0.4,0.0,1999,2,5,2,7
https://openalex.org/W2153812473,6,52,2,103,3.970291913552122,7.0,21.125,8,0,2,1,0,0.6,0.4,1999,2,10,5,15
https://openalex.org/W2154269857,0,24,0,46,3.2188758248682006,21.0,11.5,4,1,1,1,0,0.6,0.0,1999,2,5,1,6
https://openalex.org/W2154444381,2,22,0,40,3.1354942159291497,0.0,7.714285714285714,7,1,1,1,0,0.5789,0.2727,1999,2,19,11,30
https://openalex.org/W2154792064,0,9,1,47,2.302585092994046,3.0,6.0,4,1,1,1,0,0.0,,1999,2,1,0,1
https://openalex.org/W2154940916,0,14,1,38,2.70805020110221,5.0,44.75,8,1,1,1,0,0.5,,1999,2,4,0,4
https://openalex.org/W2155398389,0,95,0,192,4.564348191467836,21.0,29.0,3,1,1,1,0,0.75,,1999,2,4,0,4
https://openalex.org/W2156426441,0,81,0,44,4.406719247264253,2.0,16.0,3,1,1,1,0,0.5,,1999,2,2,0,2
https://openalex.org/W2156739667,0,0,0,0,0.0,71.0,57.0,3,1,1,1,0,0.1429,0.0,1999,2,7,1,8
https://openalex.org/W2156948008,0,5,1,0,1.791759469228055,9.0,50.57142857142857,7,1,1,1,0,1.0,,1999,2,3,0,3
https://openalex.org/W2157233873,1,27,4,29,3.332204510175204,27.0,27.0,1,1,1,1,0,0.0,,1999,2,3,0,3
https://openalex.org/W2157347901,1,0,0,0,0.0,54.0,46.5,6,0,2,1,0,0.8333,,1999,2,6,0,6
https://openalex.org/W2158338571,3,14,1,32,2.70805020110221,2.0,28.0,2,1,1,1,0,0.6,0.4444,1999,2,20,9,29
https://openalex.org/W2158730144,0,3,0,0,1.3862943611198906,62.0,39.5,2,1,1,1,0,0.4,1.0,1999,2,5,1,6
https://openalex.org/W2158814095,0,0,1,2,0.0,14.0,37.0,3,1,1,1,0,0.1667,,1999,2,6,0,6
https://openalex.org/W2159024333,1,38,0,44,3.6635616461296463,2.0,25.166666666666668,6,1,1,1,0,0.5,0.3333,1999,2,4,3,7
https://openalex.org/W2159168189,0,0,0,0,0.0,2.0,17.666666666666668,3,1,1,1,0,0.6667,1.0,1999,2,15,2,17
https://openalex.org/W2159296533,0,5,0,1,1.791759469228055,16.0,6.75,4,0,2,1,0,0.0,,1999,2,1,0,1
https://openalex.org/W2159485970,0,1,1,1,0.6931471805599453,43.0,76.8,5,1,1,1,0,0.6,1.0,1999,2,5,2,7
https://openalex.org/W2160374814,2,14,1,2,2.70805020110221,0.0,31.75,4,0,2,1,0,0.7143,0.75,1999,2,7,4,11
https://openalex.org/W2161322342,3,0,0,9,0.0,16.0,11.5,2,1,1,1,0,0.0,,1999,2,1,0,1
https://openalex.org/W2161357879,0,28,0,25,3.367295829986474,11.0,17.0,4,1,1,1,0,1.0,,1999,2,3,0,3
https://openalex.org/W2161472068,0,153,1,216,5.0369526024136295,27.0,26.0,5,1,1,1,1,0.8333,0.875,1999,2,18,8,26
https://openalex.org/W2161473787,10,20,0,37,3.044522437723423,7.0,4.5,2,1,1,1,0,0.4471,0.3889,1999,2,85,72,157
https://openalex.org/W2161948366,0,32,0,11,3.4965075614664802,9.0,28.11111111111111,9,1,1,1,0,0.25,,1999,2,4,0,4
https://openalex.org/W2162380410,1,3,0,0,1.3862943611198906,17.0,23.333333333333332,3,1,1,1,0,0.5,1.0,1999,2,6,2,8
https://openalex.org/W2163376442,0,22,0,23,3.1354942159291497,5.0,29.5,2,1,1,1,0,0.4444,0.5,1999,2,9,6,15
https://openalex.org/W2164112876,0,1,1,1,0.6931471805599453,5.0,41.5,6,1,1,1,0,0.5,,1999,2,2,0,2
https://openalex.org/W2164663848,0,7,0,5,2.0794415416798357,6.0,146.0,5,1,1,1,0,0.6667,1.0,1999,2,3,1,4
https://openalex.org/W2164814765,2,17,0,20,2.8903717578961645,5.0,18.25,4,1,1,1,0,1.0,1.0,1999,2,4,2,6
https://openalex.org/W2164908795,4,0,0,2,0.0,2.0,74.5,4,0,2,1,1,0.0,0.0,1999,2,2,1,3
https://openalex.org/W216492343,11,0,0,3,0.0,12.0,29.6,5,1,1,1,0,0.3692,0.275,1999,2,65,40,105
https://openalex.org/W2165047674,8,4,0,8,1.6094379124341003,180.0,56.6,5,1,1,1,0,0.5,1.0,1999,2,2,1,3
https://openalex.org/W2165162787,0,36,0,28,3.6109179126442243,19.0,71.0,8,0,2,1,0,0.0,0.0,1999,2,2,1,3
https://openalex.org/W2166032071,0,6,1,34,1.9459101490553132,0.0,2.1666666666666665,6,0,2,1,0,0.6667,,1999,2,3,0,3
https://openalex.org/W2166224995,0,25,0,7,3.258096538021482,309.0,79.75,4,1,1,1,0,0.7143,0.5,1999,2,14,6,20
https://openalex.org/W2166583591,0,6,1,44,1.9459101490553132,1.0,6.333333333333333,3,1,1,1,0,0.75,1.0,1999,2,4,1,5
https://openalex.org/W2167047482,0,48,2,65,3.8918202981106265,10.0,11.0,2,0,2,1,0,1.0,,1999,2,1,0,1
https://openalex.org/W2167387755,5,2,0,29,1.0986122886681098,53.0,40.0,2,1,1,1,1,0.75,0.0,1999,2,4,1,5
https://openalex.org/W2167481684,7,6,1,11,1.9459101490553132,33.0,34.0,5,1,1,1,0,0.7143,0.4091,1999,2,28,22,50
https://openalex.org/W2167714585,1,18,1,31,2.9444389791664403,4.0,8.0,5,0,2,1,0,0.3333,,1999,2,3,0,3
https://openalex.org/W2167987778,4,28,0,19,3.367295829986474,6.0,6.0,1,0,2,1,0,0.2,0.5,1999,2,5,2,7
https://openalex.org/W2168379965,0,42,2,40,3.7612001156935624,3.0,95.5,4,0,2,1,0,0.3333,0.0,1999,2,3,1,4
https://openalex.org/W2168648460,2,77,0,20,4.356708826689592,55.0,55.0,1,0,2,1,0,0.4286,0.0,1999,2,7,3,10
https://openalex.org/W2168657440,2,42,1,47,3.7612001156935624,7.0,41.333333333333336,6,0,2,1,1,0.1111,0.0,1999,2,9,5,14
https://openalex.org/W2169210630,0,60,0,91,4.110873864173311,0.0,18.8,5,0,2,1,0,0.5,0.0,1999,2,4,2,6
https://openalex.org/W2169565071,1,127,2,32,4.852030263919617,16.0,16.0,1,1,1,1,0,0.6923,0.8333,1999,2,13,6,19
https://openalex.org/W2170018150,0,7,1,21,2.0794415416798357,17.0,17.0,4,1,1,1,0,0.0,,1999,2,2,0,2
https://openalex.org/W2170258613,1,28,1,27,3.367295829986474,16.0,16.0,1,1,1,1,0,0.5,0.0,1999,2,4,1,5
https://openalex.org/W2170405573,4,60,0,63,4.110873864173311,0.0,57.333333333333336,3,0,2,1,1,1.0,1.0,1999,2,11,8,19
https://openalex.org/W2170421706,5,9,0,8,2.302585092994046,9.0,64.8,5,1,1,1,0,0.4286,0.3333,1999,2,7,3,10
https://openalex.org/W2170650594,0,0,1,7,0.0,30.0,30.0,1,1,1,1,0,1.0,,1999,2,1,0,1
https://openalex.org/W2170987841,0,9,1,30,2.302585092994046,291.0,154.5,2,0,2,1,0,0.5,0.1429,1999,2,10,7,17
https://openalex.org/W2172105451,8,126,4,49,4.844187086458591,2.0,34.25,8,1,1,1,0,0.6316,0.4444,1999,2,19,9,28
https://openalex.org/W2181242622,0,6,1,31,1.9459101490553132,4.0,43.0,3,1,1,1,0,0.6667,0.0,1999,2,3,1,4
https://openalex.org/W2192811257,0,13,0,13,2.6390573296152584,5.0,102.5,2,0,2,1,0,1.0,0.3333,1999,2,7,3,10
https://openalex.org/W2205780991,1,0,0,0,0.0,1.0,0.5,2,1,1,1,0,0.5,,1999,2,6,0,6
https://openalex.org/W2274464828,1,4,0,12,1.6094379124341003,0.0,25.0,2,0,3,0,0,1.0,,1999,2,1,0,1
https://openalex.org/W2287161899,0,3,0,26,1.3862943611198906,2.0,369.0,3,1,1,1,0,1.0,,1999,2,2,0,2
https://openalex.org/W2289882226,3,2,1,17,1.0986122886681098,14.0,31.333333333333332,3,0,2,1,0,0.0,0.0,1999,2,2,1,3
https://openalex.org/W2297530258,3,13,0,24,2.6390573296152584,32.0,17.0,4,0,2,1,0,0.0,0.0,1999,2,2,1,3
https://openalex.org/W2313193871,0,11,1,5,2.4849066497880004,0.0,14.75,4,0,2,1,0,0.3333,0.5,1999,2,6,2,8
https://openalex.org/W2315534902,10,34,1,37,3.5553480614894135,58.0,29.5,2,0,2,1,0,0.85,0.8889,1999,2,20,18,38
https://openalex.org/W2315603412,0,1,0,0,0.6931471805599453,30.0,19.0,3,0,2,1,0,0.5,,1999,2,2,0,2
https://openalex.org/W2316575806,1,60,2,191,4.110873864173311,21.0,51.63636363636363,11,0,2,1,1,0.8889,,1999,2,9,0,9
https://openalex.org/W2317650104,1,19,1,14,2.995732273553991,113.0,47.0,3,0,2,1,0,0.6,1.0,1999,2,5,2,7
https://openalex.org/W2323395849,0,16,1,11,2.833213344056216,10.0,46.833333333333336,6,0,2,1,0,0.6667,0.5,1999,2,3,2,5
https://openalex.org/W2326788737,12,31,0,66,3.4657359027997265,12.0,44.8,5,1,1,1,0,0.7143,0.3333,1999,2,7,3,10
https://openalex.org/W2326907158,0,6,1,15,1.9459101490553132,0.0,6.0,4,1,1,1,0,0.6,,1999,2,5,0,5
https://openalex.org/W2329608322,0,4,0,11,1.6094379124341003,3.0,50.5,6,0,2,1,0,0.5,0.5,1999,2,4,2,6
https://openalex.org/W2330178724,9,7,0,8,2.0794415416798357,45.0,26.333333333333332,3,0,2,1,0,0.4828,0.4091,1999,2,29,22,51
https://openalex.org/W2332606446,8,30,0,59,3.4339872044851463,48.0,84.0,5,0,2,1,0,0.5,0.8333,1999,2,16,6,22
https://openalex.org/W2332677434,0,0,0,0,0.0,63.0,72.0,2,0,2,1,0,0.3333,1.0,1999,2,3,1,4
https://openalex.org/W2334129627,0,6,1,9,1.9459101490553132,17.0,155.5,4,0,2,1,0,1.0,,1999,2,1,0,1
https://openalex.org/W2400712328,1,0,1,0,0.0,11.0,40.8,5,0,2,1,1,0.0,,1999,2,2,0,2
https://openalex.org/W2468145894,0,0,0,0,0.0,145.0,49.8,5,1,1,1,1,0.2,0.3333,1999,2,5,3,8
https://openalex.org/W2471774988,0,4,0,9,1.6094379124341003,0.0,0.0,2,0,4,0,0,1.0,,1999,2,2,0,2
https://openalex.org/W2487079278,3,4,1,33,1.6094379124341003,137.0,137.0,1,0,4,0,0,0.6667,0.0,1999,2,3,1,4
https://openalex.org/W2584511516,0,30,2,84,3.4339872044851463,0.0,46.4,5,1,1,1,0,1.0,,1999,2,6,0,6
https://openalex.org/W2615580443,2,0,0,1,0.0,74.0,40.6,5,0,2,1,0,0.0,0.0,1999,2,4,1,5
https://openalex.org/W2741766484,0,26,1,17,3.295836866004329,0.0,0.0,1,1,1,1,0,0.4444,0.0,1999,2,9,3,12
https://openalex.org/W2949062524,0,10,0,8,2.3978952727983707,45.0,30.666666666666668,3,1,1,1,0,1.0,1.0,1999,2,4,2,6
https://openalex.org/W2949108943,0,11,2,10,2.4849066497880004,0.0,7.666666666666667,3,1,1,1,0,1.0,1.0,1999,2,4,1,5
https://openalex.org/W2949119373,1,0,0,4,0.0,141.0,185.5,2,1,1,1,0,1.0,1.0,1999,2,3,2,5
https://openalex.org/W2949226384,12,13,1,24,2.6390573296152584,106.0,56.5,2,1,1,1,0,0.6,0.8,1999,2,20,5,25
https://openalex.org/W2949234544,0,1,1,14,0.6931471805599453,14.0,4.666666666666667,3,1,1,1,0,0.5,,1999,2,2,0,2
https://openalex.org/W2949278992,2,7,1,5,2.0794415416798357,127.0,167.0,4,0,2,1,0,0.5,0.3333,1999,2,4,3,7
https://openalex.org/W2949279104,0,1,1,0,0.6931471805599453,17.0,24.3,10,0,2,1,1,0.8,,1999,2,5,0,5
https://openalex.org/W2949362710,0,5,1,16,1.791759469228055,1.0,66.5,2,1,1,1,0,0.6,0.5,1999,2,5,2,7
https://openalex.org/W2949376637,0,3,1,1,1.3862943611198906,5.0,178.75,4,0,2,1,0,1.0,,1999,2,5,0,5
https://openalex.org/W2949378192,0,2,0,7,1.0986122886681098,0.0,27.0,3,1,1,1,0,1.0,1.0,1999,2,2,1,3
https://openalex.org/W2949408430,0,4,1,36,1.6094379124341003,63.0,63.0,1,1,1,1,0,1.0,0.0,1999,2,5,1,6
https://openalex.org/W2949422268,1,20,0,8,3.044522437723423,1.0,15.25,4,1,1,1,0,0.8333,0.3333,1999,2,6,3,9
https://openalex.org/W2949468280,1,7,1,12,2.0794415416798357,0.0,16.2,5,1,1,1,0,0.0,,1999,2,5,0,5
https://openalex.org/W2949469767,0,3,1,3,1.3862943611198906,195.0,41.22222222222222,9,0,2,1,0,1.0,1.0,1999,2,2,1,3
https://openalex.org/W2949522708,3,1,0,7,0.6931471805599453,127.0,148.5,6,0,2,1,0,1.0,0.0,1999,2,2,1,3
https://openalex.org/W2949608364,8,2,1,9,1.0986122886681098,7.0,70.25,4,1,1,1,0,0.8621,0.5833,1999,2,29,24,53
https://openalex.org/W2949625605,2,0,0,0,0.0,20.0,8.333333333333334,3,0,2,1,0,0.6667,1.0,1999,2,3,2,5
https://openalex.org/W2949649375,1,0,1,8,0.0,18.0,68.75,4,1,1,1,0,0.6667,1.0,1999,2,3,2,5
https://openalex.org/W2949682425,3,0,0,1,0.0,1.0,9.5,2,1,1,1,0,0.75,0.5,1999,2,4,2,6
https://openalex.org/W2949739674,2,7,2,22,2.0794415416798357,52.0,17.77777777777778,9,1,1,1,0,0.5,,1999,2,4,0,4
https://openalex.org/W2949764612,0,0,0,1,0.0,23.0,19.666666666666668,3,0,2,1,0,1.0,0.0,1999,2,2,1,3
https://openalex.org/W2949817446,0,2,0,12,1.0986122886681098,47.0,103.16666666666669,6,1,1,1,0,0.6,0.3333,1999,2,5,3,8
https://openalex.org/W2949818988,8,2,1,1,1.0986122886681098,4.0,56.25,4,1,1,1,0,0.75,1.0,1999,2,4,1,5
