focal_id,A_cum_foreign_ratio,C_cum_foreign_ratio
https://openalex.org/W1972951408,0.5,0.0
https://openalex.org/W1972959517,1.0,
https://openalex.org/W1972978519,0.7143,0.5455
https://openalex.org/W1972991948,0.5,
https://openalex.org/W1973002226,0.4762,0.5556
https://openalex.org/W1973048790,0.8148,0.8
https://openalex.org/W1973149867,1.0,
https://openalex.org/W1973291440,0.8235,0.7273
https://openalex.org/W1973359795,0.9062,0.7222
https://openalex.org/W1973428504,0.0,1.0
https://openalex.org/W1973451981,0.75,
https://openalex.org/W1973468125,1.0,
https://openalex.org/W1973477437,0.4,0.5
https://openalex.org/W1973595469,0.0,0.0
https://openalex.org/W1973676289,1.0,
https://openalex.org/W1973688550,0.0,
https://openalex.org/W1973932503,0.4,
https://openalex.org/W1973961390,1.0,
https://openalex.org/W1974100106,0.6667,1.0
https://openalex.org/W1974103454,0.6,
https://openalex.org/W1974349312,0.8571,
https://openalex.org/W1974374151,0.5,0.0
https://openalex.org/W1974516847,0.0,
https://openalex.org/W1974528399,0.8667,1.0
https://openalex.org/W1974711060,1.0,1.0
https://openalex.org/W1974714863,1.0,0.0
https://openalex.org/W1974766124,0.7826,0.625
https://openalex.org/W1974767101,1.0,1.0
https://openalex.org/W1975067966,0.25,1.0
https://openalex.org/W1975080719,0.3333,
https://openalex.org/W1975122674,0.25,0.5
https://openalex.org/W1975197578,0.25,
https://openalex.org/W1975244738,0.5714,1.0
https://openalex.org/W1975335500,0.875,
https://openalex.org/W1975444614,0.6667,
https://openalex.org/W1975769443,1.0,
https://openalex.org/W1975869735,0.2,
https://openalex.org/W1976132069,0.625,0.6667
https://openalex.org/W1976251679,0.2,0.0
https://openalex.org/W1976284410,0.3333,0.0
https://openalex.org/W1976392632,1.0,
https://openalex.org/W1976502624,1.0,1.0
https://openalex.org/W1976570404,0.6818,0.5
https://openalex.org/W1976659194,0.2222,0.3333
https://openalex.org/W1976714899,0.9091,1.0
https://openalex.org/W1976719753,0.6667,
https://openalex.org/W1976771657,0.5,0.0
https://openalex.org/W1976798922,0.5,0.0
https://openalex.org/W1976895649,0.0,
https://openalex.org/W1976905373,0.0,
https://openalex.org/W1976929893,0.6667,0.3333
https://openalex.org/W1977100444,1.0,
https://openalex.org/W1977126310,0.4,
https://openalex.org/W1977312420,0.0,
https://openalex.org/W1977341800,1.0,1.0
https://openalex.org/W1977478395,0.6364,0.8
https://openalex.org/W1977522935,0.6667,1.0
https://openalex.org/W1977589492,0.0,0.0
https://openalex.org/W1977887697,0.0,0.0
https://openalex.org/W1977914020,0.3333,0.0
https://openalex.org/W1978066103,0.75,1.0
https://openalex.org/W1978104524,0.4118,0.2
https://openalex.org/W1978162288,1.0,1.0
https://openalex.org/W1978173097,1.0,
https://openalex.org/W1978212395,0.5,
https://openalex.org/W1978233628,1.0,
https://openalex.org/W1978240199,0.3333,
https://openalex.org/W1978270790,0.4286,0.6667
https://openalex.org/W1978436814,0.7143,
https://openalex.org/W1978587786,0.5,
https://openalex.org/W1978736282,0.3333,
https://openalex.org/W1978810069,0.8182,0.75
https://openalex.org/W1978972616,0.8,0.0
https://openalex.org/W1979007866,1.0,0.0
https://openalex.org/W1979071262,0.0,0.4
https://openalex.org/W1979083686,0.8,1.0
https://openalex.org/W1979122823,0.0,0.0
https://openalex.org/W1979145099,0.5789,0.5
https://openalex.org/W1979209649,0.8333,1.0
https://openalex.org/W1979513393,0.3333,0.0
https://openalex.org/W1979689280,1.0,
https://openalex.org/W1979712008,1.0,
https://openalex.org/W1979721512,0.2,0.0667
https://openalex.org/W1979734448,0.0,
https://openalex.org/W1980252425,0.3333,1.0
https://openalex.org/W1980365738,0.6667,
https://openalex.org/W1980647603,0.75,
https://openalex.org/W1980666897,0.5,
https://openalex.org/W1980730374,0.6,1.0
https://openalex.org/W1980887070,0.0,0.0
https://openalex.org/W1980920888,0.0,
https://openalex.org/W1981037291,0.9,0.5
https://openalex.org/W1981102023,0.4375,0.5
https://openalex.org/W1981205924,0.0,1.0
https://openalex.org/W1981207284,0.3333,0.0
https://openalex.org/W1981257515,0.5,1.0
https://openalex.org/W1981265304,0.0,
https://openalex.org/W1981311469,1.0,
https://openalex.org/W1981437346,1.0,
https://openalex.org/W1981460456,0.2619,0.129
https://openalex.org/W1981464855,0.8333,1.0
https://openalex.org/W1981611046,0.5,0.5
https://openalex.org/W1981801377,1.0,
https://openalex.org/W1981803895,1.0,
https://openalex.org/W1981927953,1.0,
https://openalex.org/W1982067967,1.0,
https://openalex.org/W1982130335,0.0,
https://openalex.org/W1982209021,1.0,1.0
https://openalex.org/W1982214342,0.4444,0.1429
https://openalex.org/W1982245875,0.5,0.0
https://openalex.org/W1982329319,0.5,0.375
https://openalex.org/W1982340657,0.5,0.0
https://openalex.org/W1982361533,1.0,1.0
https://openalex.org/W1982412721,0.0,
https://openalex.org/W1982688804,0.6364,0.6667
https://openalex.org/W1982721702,0.75,1.0
https://openalex.org/W1982754089,0.6923,
https://openalex.org/W1982837643,0.0,
https://openalex.org/W1982844713,0.5,1.0
https://openalex.org/W1982877193,0.0,0.0
https://openalex.org/W1983160636,0.6346,0.5333
https://openalex.org/W1983265308,0.3333,0.2857
https://openalex.org/W1983285748,0.5,1.0
https://openalex.org/W1983289043,0.3333,0.0
https://openalex.org/W1983412638,0.5,0.6667
https://openalex.org/W1983431705,1.0,
https://openalex.org/W1983444660,0.5,0.5
https://openalex.org/W1983564823,0.6,
https://openalex.org/W1983666404,0.5,1.0
https://openalex.org/W1983793136,1.0,1.0
https://openalex.org/W1983808505,0.5,0.3333
https://openalex.org/W1983894052,0.4545,
https://openalex.org/W1983932451,1.0,
https://openalex.org/W1983951335,0.5,0.0
https://openalex.org/W1983972534,1.0,
https://openalex.org/W1984051768,0.0,
https://openalex.org/W1984217314,1.0,
https://openalex.org/W1984284675,1.0,
https://openalex.org/W1984458454,0.9,0.0
https://openalex.org/W1984525563,0.5556,0.3333
https://openalex.org/W1984643866,0.6452,0.619
https://openalex.org/W1984749658,0.6667,0.3333
https://openalex.org/W1984883370,0.5,
https://openalex.org/W1984901982,0.4211,0.4737
https://openalex.org/W1984954571,0.8,1.0
https://openalex.org/W1985361601,0.6667,0.5
https://openalex.org/W1985370234,0.5625,0.8333
https://openalex.org/W1985385916,0.7143,
https://openalex.org/W1985778747,1.0,
https://openalex.org/W1985887735,0.3333,
https://openalex.org/W1986159846,1.0,
https://openalex.org/W1986324660,0.2222,0.1667
https://openalex.org/W1986405869,0.6154,0.75
https://openalex.org/W1986529811,0.5714,
https://openalex.org/W1986775812,0.7324,0.6
https://openalex.org/W1987032686,0.75,1.0
https://openalex.org/W1987068344,1.0,
https://openalex.org/W1987186336,0.75,1.0
https://openalex.org/W1987253270,0.5,
https://openalex.org/W1987399216,0.25,0.0
https://openalex.org/W1987448975,0.6667,
https://openalex.org/W1987467392,0.8333,0.6667
https://openalex.org/W1987472917,0.9,0.1429
https://openalex.org/W1987547118,0.6667,1.0
https://openalex.org/W1987551117,1.0,
https://openalex.org/W1987856418,0.3333,0.0
https://openalex.org/W1987981195,0.75,1.0
https://openalex.org/W1988004796,0.5,0.5385
https://openalex.org/W1988028482,0.5,0.625
https://openalex.org/W1988031112,0.5,0.5
https://openalex.org/W1988032222,0.25,
https://openalex.org/W1988223843,0.5,
https://openalex.org/W1988232951,0.5,1.0
https://openalex.org/W1988389355,1.0,
https://openalex.org/W1988503470,1.0,
https://openalex.org/W1988540070,1.0,
https://openalex.org/W1988724788,0.3333,0.0
https://openalex.org/W1988727159,0.7143,0.25
https://openalex.org/W1988727968,1.0,1.0
https://openalex.org/W1988781968,0.3636,0.2
https://openalex.org/W1988844716,1.0,
https://openalex.org/W1989211061,1.0,
https://openalex.org/W1989466039,1.0,0.0
https://openalex.org/W1989467229,0.5,0.6875
https://openalex.org/W1989718835,0.75,1.0
https://openalex.org/W1989724179,1.0,
https://openalex.org/W1989975164,0.1818,0.0
https://openalex.org/W1990153044,0.6667,1.0
https://openalex.org/W1990174089,1.0,
https://openalex.org/W1990263592,0.8,0.0
https://openalex.org/W1990283367,0.3333,0.3333
https://openalex.org/W1990500284,0.75,0.0
https://openalex.org/W1990835899,0.5,
https://openalex.org/W1990840440,0.25,0.0
https://openalex.org/W1990988221,0.5,1.0
https://openalex.org/W1991090535,0.4,0.6667
https://openalex.org/W1991098479,0.7143,0.0
https://openalex.org/W1991427761,1.0,
https://openalex.org/W1991637285,0.5,
https://openalex.org/W1991648793,0.75,
https://openalex.org/W1991658143,0.6,1.0
https://openalex.org/W1991675111,0.75,0.2
https://openalex.org/W1991699152,0.0909,1.0
https://openalex.org/W1991745798,0.8,0.0
https://openalex.org/W1991763766,0.5,1.0
https://openalex.org/W1991807651,0.75,
https://openalex.org/W1991867852,0.6667,0.0
https://openalex.org/W1991884052,0.6,0.0
https://openalex.org/W1992182695,0.2667,0.3333
https://openalex.org/W1992271202,0.5,
https://openalex.org/W1992403359,1.0,
https://openalex.org/W1992569136,0.25,0.5
https://openalex.org/W1992589532,0.6627,0.6604
https://openalex.org/W1992630347,0.0,
https://openalex.org/W1992803982,1.0,
https://openalex.org/W1992818165,0.8,1.0
https://openalex.org/W1992975894,0.0,
https://openalex.org/W1993047099,0.1974,0.1667
https://openalex.org/W1993233356,0.5,0.6
https://openalex.org/W1993282450,0.8333,1.0
https://openalex.org/W1993395893,0.3333,
https://openalex.org/W1993413788,0.6667,
https://openalex.org/W1993542712,0.4,0.0
https://openalex.org/W1993601532,1.0,
https://openalex.org/W1993719542,0.6667,1.0
https://openalex.org/W1993790261,0.0,
https://openalex.org/W1993839580,0.8,0.5
https://openalex.org/W1994012796,0.6667,0.5
https://openalex.org/W1994017254,0.8333,0.5
https://openalex.org/W1994086017,0.0,
https://openalex.org/W1994195387,1.0,0.0
https://openalex.org/W1994251915,0.3333,0.3333
https://openalex.org/W1994414419,0.5,0.5
https://openalex.org/W1994560892,0.6,0.6667
https://openalex.org/W1994611842,0.6667,0.5
https://openalex.org/W1994629380,0.0,
https://openalex.org/W1994855724,0.5,0.0
https://openalex.org/W1994956550,0.5,1.0
https://openalex.org/W1995029688,0.8182,0.5556
https://openalex.org/W1995241517,0.6667,1.0
https://openalex.org/W1995577624,0.5,0.0
https://openalex.org/W1995581433,0.0,
https://openalex.org/W1995742773,0.3333,0.0
https://openalex.org/W1995983818,0.6667,0.5
https://openalex.org/W1996275666,0.1818,0.7143
https://openalex.org/W1996275866,0.6667,0.0
https://openalex.org/W1996716216,0.5,1.0
https://openalex.org/W1997023707,0.8889,0.0
https://openalex.org/W1997055765,0.5556,0.6667
https://openalex.org/W1997211783,0.8571,1.0
https://openalex.org/W1997227684,0.7273,0.5
https://openalex.org/W1997378972,1.0,
https://openalex.org/W1997538042,0.5,0.0
https://openalex.org/W1997711124,0.3478,0.4
https://openalex.org/W1997720624,0.6667,0.5
https://openalex.org/W1997837904,1.0,
https://openalex.org/W1997934860,0.6,
https://openalex.org/W1997978316,0.3333,
https://openalex.org/W1998017028,1.0,0.0
https://openalex.org/W1998033658,1.0,0.3333
https://openalex.org/W1998091653,1.0,
https://openalex.org/W1998165064,0.3333,1.0
https://openalex.org/W1998337727,1.0,0.6667
https://openalex.org/W1998398618,0.0,0.0
https://openalex.org/W1998429330,1.0,
https://openalex.org/W1998534634,0.7083,0.6667
https://openalex.org/W1998694597,1.0,0.75
https://openalex.org/W1998805698,0.8857,0.8696
https://openalex.org/W1998839686,0.5,0.1875
https://openalex.org/W1998887073,0.75,0.0
https://openalex.org/W1998962992,0.2963,0.2593
https://openalex.org/W1999016341,0.6,1.0
https://openalex.org/W1999140583,0.7,0.4444
https://openalex.org/W1999175760,0.7826,0.8462
https://openalex.org/W1999211462,0.12,0.0588
https://openalex.org/W1999423779,0.75,1.0
https://openalex.org/W1999485999,0.3333,0.0
https://openalex.org/W1999522140,0.8,0.0
https://openalex.org/W1999786322,1.0,1.0
https://openalex.org/W1999880707,1.0,0.5
https://openalex.org/W2000127629,1.0,
https://openalex.org/W2000155817,0.6667,1.0
https://openalex.org/W2000365392,1.0,
https://openalex.org/W2000446472,0.0667,1.0
https://openalex.org/W2000461547,1.0,1.0
