focal_id,pub_year,delay_year,home,foreign,unknown
https://openalex.org/W10905378,1999,0,0,1,1
https://openalex.org/W116375467,1999,0,1,0,0
https://openalex.org/W1249047937,1999,0,10,41,9
https://openalex.org/W126168250,1999,0,2,10,5
https://openalex.org/W1480569219,1999,1,7,2,0
https://openalex.org/W1482570652,1999,5,19,7,3
https://openalex.org/W1493204368,1999,0,0,1,0
https://openalex.org/W1494561330,1999,0,9,7,1
https://openalex.org/W1498633852,1999,3,6,1,0
https://openalex.org/W1499787182,1999,1,20,8,3
https://openalex.org/W1501551071,1999,2,9,4,0
https://openalex.org/W1509950743,1999,1,0,1,0
https://openalex.org/W1518736008,1999,0,1,2,0
https://openalex.org/W1524169381,1999,0,3,1,0
https://openalex.org/W1529566428,1999,0,2,0,1
https://openalex.org/W1531230592,1999,0,4,11,1
https://openalex.org/W1531308969,1999,0,1,1,0
https://openalex.org/W1533697325,1999,3,1,6,1
https://openalex.org/W154014740,1999,9,6,2,0
https://openalex.org/W1543796853,1999,0,1,3,1
https://openalex.org/W1552086914,1999,0,0,1,0
https://openalex.org/W1554448134,1999,0,0,1,1
https://openalex.org/W1558598870,1999,0,1,3,0
https://openalex.org/W1559900440,1999,0,0,1,0
https://openalex.org/W1570519806,1999,2,6,0,3
https://openalex.org/W1575279953,1999,1,3,2,0
https://openalex.org/W1576082777,1999,0,6,6,2
https://openalex.org/W1586895761,1999,0,0,3,0
https://openalex.org/W1590729195,1999,0,6,7,0
https://openalex.org/W1591674977,1999,4,0,0,3
https://openalex.org/W1593933526,1999,0,0,1,0
https://openalex.org/W1594070576,1999,5,8,9,2
https://openalex.org/W1596733936,1999,0,2,6,0
https://openalex.org/W1606527875,1999,0,3,10,0
https://openalex.org/W1649842740,1999,0,6,7,2
https://openalex.org/W1657274049,1999,12,5,9,0
https://openalex.org/W1734451748,1999,4,74,93,22
https://openalex.org/W1763513677,1999,7,0,10,0
https://openalex.org/W176850897,1999,0,1,7,1
https://openalex.org/W1813850579,1999,8,35,30,13
https://openalex.org/W184713255,1999,0,7,2,2
https://openalex.org/W1856490756,1999,11,11,12,11
https://openalex.org/W1871150467,1999,0,1,2,0
https://openalex.org/W1890538852,1999,2,3,6,1
https://openalex.org/W18934947,1999,0,0,1,2
https://openalex.org/W1908075352,1999,1,4,12,2
https://openalex.org/W19098562,1999,1,4,4,1
https://openalex.org/W1922324557,1999,1,16,17,2
https://openalex.org/W1963506227,1999,12,11,25,8
https://openalex.org/W1963693575,1999,0,0,2,0
https://openalex.org/W1963779972,1999,0,1,0,0
https://openalex.org/W1963876826,1999,7,3,3,3
https://openalex.org/W1964035787,1999,2,1,0,0
https://openalex.org/W1964090278,1999,0,1,4,1
https://openalex.org/W1964173007,1999,0,0,3,0
https://openalex.org/W1964197631,1999,2,2,2,2
https://openalex.org/W1964213175,1999,1,3,1,0
https://openalex.org/W1964243029,1999,0,0,3,0
https://openalex.org/W1964249772,1999,0,1,1,0
https://openalex.org/W1964384720,1999,0,0,2,0
https://openalex.org/W1964456676,1999,0,0,1,0
https://openalex.org/W1964844156,1999,0,1,1,0
https://openalex.org/W1964875240,1999,5,0,4,3
https://openalex.org/W1964898510,1999,10,3,11,2
https://openalex.org/W1964934190,1999,0,6,6,1
https://openalex.org/W1964979546,1999,0,0,1,0
https://openalex.org/W1965132712,1999,0,0,4,0
https://openalex.org/W1965353346,1999,0,0,3,1
https://openalex.org/W1965514128,1999,0,1,2,0
https://openalex.org/W1965553505,1999,0,1,1,0
https://openalex.org/W1965570147,1999,2,8,4,0
https://openalex.org/W1965627577,1999,0,1,0,0
https://openalex.org/W1965705562,1999,4,2,0,1
https://openalex.org/W1966016299,1999,0,0,5,0
https://openalex.org/W1966123361,1999,0,1,3,0
https://openalex.org/W1966133808,1999,9,32,38,13
https://openalex.org/W1966154386,1999,0,0,2,0
https://openalex.org/W1966279206,1999,0,0,1,0
https://openalex.org/W1966372778,1999,1,3,7,0
https://openalex.org/W1966408997,1999,0,0,1,1
https://openalex.org/W1966471061,1999,2,2,4,1
https://openalex.org/W1966547939,1999,2,3,1,0
https://openalex.org/W1966874947,1999,1,1,5,0
https://openalex.org/W1966912428,1999,0,3,0,1
https://openalex.org/W1966988644,1999,3,1,2,1
https://openalex.org/W1967081302,1999,0,3,4,0
https://openalex.org/W1967225692,1999,5,5,24,1
https://openalex.org/W1967511489,1999,8,8,4,0
https://openalex.org/W1967817024,1999,0,0,7,0
https://openalex.org/W1967935751,1999,4,1,4,0
https://openalex.org/W1967979140,1999,0,0,3,0
https://openalex.org/W1967990903,1999,7,24,21,14
https://openalex.org/W1968157550,1999,5,3,6,5
https://openalex.org/W1968184443,1999,0,0,1,0
https://openalex.org/W1968237069,1999,0,0,2,0
https://openalex.org/W1968331348,1999,0,7,2,2
https://openalex.org/W1968509159,1999,5,8,10,1
https://openalex.org/W1968560339,1999,4,8,17,4
https://openalex.org/W1968576025,1999,0,6,2,1
https://openalex.org/W1968773040,1999,4,10,2,1
https://openalex.org/W1968888384,1999,0,0,1,0
https://openalex.org/W1968998147,1999,8,6,46,10
https://openalex.org/W1969004659,1999,1,2,5,2
https://openalex.org/W1969023980,1999,10,16,21,6
https://openalex.org/W1969042316,1999,0,1,2,0
https://openalex.org/W1969217489,1999,1,2,2,0
https://openalex.org/W1969284015,1999,0,0,1,0
https://openalex.org/W1969558986,1999,1,2,2,1
https://openalex.org/W1969629841,1999,2,0,4,0
https://openalex.org/W1969719092,1999,0,1,0,0
https://openalex.org/W1969728094,1999,0,0,1,0
https://openalex.org/W1969753092,1999,2,0,2,0
https://openalex.org/W1969761165,1999,3,5,12,6
https://openalex.org/W1969964192,1999,1,11,2,0
https://openalex.org/W1970083307,1999,12,9,7,2
https://openalex.org/W1970117781,1999,0,14,2,0
https://openalex.org/W1970144977,1999,0,5,9,0
https://openalex.org/W1970224662,1999,4,0,3,1
https://openalex.org/W1970266669,1999,0,1,2,1
https://openalex.org/W1970414186,1999,0,1,2,0
https://openalex.org/W1970444345,1999,0,0,2,0
https://openalex.org/W1970483804,1999,0,0,1,0
https://openalex.org/W1970492603,1999,0,3,3,0
https://openalex.org/W1970669380,1999,0,5,3,3
https://openalex.org/W1970788400,1999,0,2,1,0
https://openalex.org/W1970814652,1999,0,3,0,0
https://openalex.org/W1970983329,1999,0,0,4,1
https://openalex.org/W1971002536,1999,3,4,7,3
https://openalex.org/W1971211899,1999,0,0,4,0
https://openalex.org/W1971462379,1999,1,2,1,0
https://openalex.org/W1971500037,1999,0,0,1,0
https://openalex.org/W1971539246,1999,6,5,20,1
https://openalex.org/W1971662600,1999,0,2,1,0
https://openalex.org/W1971673357,1999,0,0,1,0
https://openalex.org/W1971770161,1999,5,1,2,0
https://openalex.org/W1971815277,1999,0,0,1,0
https://openalex.org/W1971840089,1999,0,7,8,0
https://openalex.org/W1971884578,1999,0,0,2,0
https://openalex.org/W1972156507,1999,5,24,103,15
https://openalex.org/W1972304877,1999,0,1,2,0
https://openalex.org/W1972328664,1999,0,1,3,0
https://openalex.org/W1972393042,1999,3,1,0,0
https://openalex.org/W1972401663,1999,7,58,314,81
https://openalex.org/W1972419851,1999,7,2,1,0
https://openalex.org/W1972468585,1999,2,13,22,1
https://openalex.org/W1972589220,1999,0,1,2,0
https://openalex.org/W1972676215,1999,0,2,0,0
https://openalex.org/W1972907963,1999,1,1,3,2
https://openalex.org/W1972951408,1999,8,11,9,0
https://openalex.org/W1972959517,1999,0,0,2,0
https://openalex.org/W1972978519,1999,8,3,16,6
https://openalex.org/W1972991948,1999,0,2,2,0
https://openalex.org/W1973002226,1999,12,12,15,3
https://openalex.org/W1973048790,1999,0,7,34,1
https://openalex.org/W1973149867,1999,1,0,1,0
https://openalex.org/W1973291440,1999,0,3,22,3
https://openalex.org/W1973359795,1999,3,2,42,6
https://openalex.org/W1973428504,1999,0,4,2,1
https://openalex.org/W1973451981,1999,0,1,3,0
https://openalex.org/W1973468125,1999,1,0,2,0
https://openalex.org/W1973477437,1999,1,2,4,3
https://openalex.org/W1973595469,1999,4,8,0,2
https://openalex.org/W1973676289,1999,0,0,3,0
https://openalex.org/W1973688550,1999,0,2,0,0
https://openalex.org/W1973932503,1999,0,3,2,0
https://openalex.org/W1973961390,1999,0,0,3,0
https://openalex.org/W1974100106,1999,0,1,3,0
https://openalex.org/W1974103454,1999,0,1,3,1
https://openalex.org/W1974349312,1999,3,1,6,0
https://openalex.org/W1974374151,1999,0,2,1,0
https://openalex.org/W1974516847,1999,1,3,0,0
https://openalex.org/W1974528399,1999,0,2,20,0
https://openalex.org/W1974711060,1999,0,0,3,0
https://openalex.org/W1974714863,1999,0,1,2,0
https://openalex.org/W1974766124,1999,9,7,23,1
https://openalex.org/W1974767101,1999,1,0,3,0
https://openalex.org/W1975067966,1999,1,3,2,0
https://openalex.org/W1975080719,1999,0,2,1,0
https://openalex.org/W1975122674,1999,0,4,2,0
https://openalex.org/W1975197578,1999,0,3,1,0
https://openalex.org/W1975244738,1999,2,1,5,2
https://openalex.org/W1975335500,1999,11,0,7,1
https://openalex.org/W1975444614,1999,0,0,2,1
https://openalex.org/W1975769443,1999,0,0,2,0
https://openalex.org/W1975869735,1999,0,3,1,1
https://openalex.org/W1976132069,1999,6,5,16,4
https://openalex.org/W1976251679,1999,0,5,1,0
https://openalex.org/W1976284410,1999,0,4,1,0
https://openalex.org/W1976392632,1999,0,0,2,0
https://openalex.org/W1976502624,1999,0,0,5,0
https://openalex.org/W1976570404,1999,10,23,40,1
https://openalex.org/W1976659194,1999,10,11,9,13
https://openalex.org/W1976714899,1999,0,1,17,0
https://openalex.org/W1976719753,1999,0,1,2,0
https://openalex.org/W1976771657,1999,2,7,6,1
https://openalex.org/W1976798922,1999,2,2,1,0
https://openalex.org/W1976895649,1999,0,2,0,0
https://openalex.org/W1976905373,1999,1,1,0,0
https://openalex.org/W1976929893,1999,0,0,5,4
https://openalex.org/W1977100444,1999,0,0,1,0
https://openalex.org/W1977126310,1999,0,1,2,2
https://openalex.org/W1977312420,1999,0,2,0,0
https://openalex.org/W1977341800,1999,0,0,3,0
https://openalex.org/W1977478395,1999,0,3,11,2
https://openalex.org/W1977522935,1999,0,1,4,0
https://openalex.org/W1977589492,1999,2,3,0,0
https://openalex.org/W1977887697,1999,3,3,0,0
https://openalex.org/W1977914020,1999,0,3,1,0
https://openalex.org/W1978066103,1999,0,0,4,1
https://openalex.org/W1978104524,1999,8,24,17,8
https://openalex.org/W1978162288,1999,3,0,3,0
https://openalex.org/W1978173097,1999,0,0,1,0
https://openalex.org/W1978212395,1999,0,1,1,0
