focal_id,A_cum_foreign_ratio,C_cum_foreign_ratio
https://openalex.org/W1033266092,0.6,0.5
https://openalex.org/W105617547,0.2,
https://openalex.org/W113555666,0.0,1.0
https://openalex.org/W113701588,1.0,0.0
https://openalex.org/W115628387,0.9231,0.6
https://openalex.org/W120082583,0.3333,0.0
https://openalex.org/W124994217,0.0,0.0
https://openalex.org/W137355008,0.6053,0.4118
https://openalex.org/W138536992,0.0,
https://openalex.org/W141447299,1.0,0.0
https://openalex.org/W1448858718,0.35,0.2857
https://openalex.org/W146371912,0.0,
https://openalex.org/W1483031894,0.7805,0.6667
https://openalex.org/W1485178467,0.5,1.0
https://openalex.org/W1485895052,0.5,0.6667
https://openalex.org/W1488647847,0.8108,0.8571
https://openalex.org/W1491558175,0.3333,1.0
https://openalex.org/W1491800021,0.6667,0.5
https://openalex.org/W1495793224,0.6364,0.75
https://openalex.org/W1496019816,0.75,0.0
https://openalex.org/W1496283956,0.0,
https://openalex.org/W1496401743,0.0,
https://openalex.org/W1496448339,0.25,
https://openalex.org/W1498439001,1.0,
https://openalex.org/W1499993667,0.3636,
https://openalex.org/W1501733334,0.2,0.6
https://openalex.org/W150234866,0.5,1.0
https://openalex.org/W1518079683,0.75,
https://openalex.org/W1519230828,0.5,
https://openalex.org/W1519916598,0.6667,
https://openalex.org/W1523671706,0.5,1.0
https://openalex.org/W1525474543,0.4,1.0
https://openalex.org/W1529554307,0.0,0.5
https://openalex.org/W1534104305,1.0,1.0
https://openalex.org/W1534699022,0.8571,0.0
https://openalex.org/W1536605121,1.0,
https://openalex.org/W1543112032,0.3846,0.4545
https://openalex.org/W1544193310,0.75,0.0
https://openalex.org/W1546048465,0.8,1.0
https://openalex.org/W1546684444,0.0,
https://openalex.org/W155601481,0.6667,1.0
https://openalex.org/W1556936090,1.0,
https://openalex.org/W1558240236,0.0,
https://openalex.org/W1564450438,0.6316,1.0
https://openalex.org/W1567941389,0.8,0.0
https://openalex.org/W1568698693,0.6667,
https://openalex.org/W1569512646,0.3333,
https://openalex.org/W1571789211,0.0,1.0
https://openalex.org/W1580304705,0.25,0.0
https://openalex.org/W1580407891,0.5961,0.58
https://openalex.org/W1581552612,0.6667,
https://openalex.org/W158381893,0.75,0.0
https://openalex.org/W1584917364,1.0,
https://openalex.org/W1585609191,0.4,
https://openalex.org/W1586051086,0.0,
https://openalex.org/W1591841112,0.6111,0.4444
https://openalex.org/W1593772258,0.0,0.0
https://openalex.org/W1595239785,0.2,1.0
https://openalex.org/W1596450270,1.0,
https://openalex.org/W1599668184,0.2727,0.8
https://openalex.org/W1621996342,0.5,0.0
https://openalex.org/W1623321909,0.5714,0.4815
https://openalex.org/W1638240281,0.3103,0.3333
https://openalex.org/W165547656,0.6667,
https://openalex.org/W1680463415,0.5,1.0
https://openalex.org/W1688062746,0.5714,0.2
https://openalex.org/W1698027321,0.0,
https://openalex.org/W1704381730,0.3333,0.5
https://openalex.org/W170991780,0.5,
https://openalex.org/W1711897475,1.0,
https://openalex.org/W1715864491,0.3636,1.0
https://openalex.org/W1719362820,0.9091,0.6667
https://openalex.org/W1730794610,0.6,0.3333
https://openalex.org/W1739255037,0.3333,
https://openalex.org/W175393920,0.75,0.5
https://openalex.org/W1761780895,1.0,
https://openalex.org/W1766120787,0.5,1.0
https://openalex.org/W1784595984,0.7333,0.5
https://openalex.org/W1827901836,0.8333,1.0
https://openalex.org/W1828809414,1.0,0.6667
https://openalex.org/W1843586791,0.5,0.5
https://openalex.org/W1844218853,0.8,1.0
https://openalex.org/W1847381602,0.6667,0.8333
https://openalex.org/W1855154847,1.0,1.0
https://openalex.org/W1865967920,1.0,1.0
https://openalex.org/W1866418008,0.7105,0.6667
https://openalex.org/W1868413803,0.4,
https://openalex.org/W187385320,0.6552,0.5333
https://openalex.org/W187469247,0.3529,0.6
https://openalex.org/W1878748002,0.5,0.5
https://openalex.org/W1894285766,0.6,0.5
https://openalex.org/W1904191008,0.5,1.0
https://openalex.org/W1916130854,0.0,
https://openalex.org/W1944727074,0.7013,0.8929
https://openalex.org/W194619885,0.2,0.5
https://openalex.org/W1955564769,0.4,0.0
https://openalex.org/W1963565762,0.625,
https://openalex.org/W1963636848,0.7647,0.5455
https://openalex.org/W1963718241,1.0,
https://openalex.org/W1963826119,1.0,
https://openalex.org/W1963937609,0.4,
https://openalex.org/W1964002197,0.8,0.25
https://openalex.org/W1964015173,0.284,0.2857
https://openalex.org/W196401934,0.2,0.3333
https://openalex.org/W1964021292,0.6667,0.5161
https://openalex.org/W1964027932,0.5,0.0
https://openalex.org/W1964043134,1.0,
https://openalex.org/W1964217657,0.3333,
https://openalex.org/W1964233307,0.3333,0.0
https://openalex.org/W1964345983,0.72,0.2105
https://openalex.org/W1964391435,0.5333,0.4286
https://openalex.org/W1964422665,0.5385,0.3333
https://openalex.org/W1964514956,0.125,0.3333
https://openalex.org/W1964559497,0.6667,1.0
https://openalex.org/W1964578437,1.0,0.5
https://openalex.org/W1964617798,0.75,1.0
https://openalex.org/W1964656246,0.5,
https://openalex.org/W1964663305,0.75,0.5
https://openalex.org/W1964682992,0.8333,0.0
https://openalex.org/W1964896561,1.0,
https://openalex.org/W1964931027,1.0,1.0
https://openalex.org/W1964946172,0.3333,
https://openalex.org/W1965015107,0.4444,0.4
https://openalex.org/W1965020233,0.4286,0.6667
https://openalex.org/W1965038511,0.6087,0.1
https://openalex.org/W1965040275,0.5135,0.4091
https://openalex.org/W1965105862,0.6154,0.25
https://openalex.org/W1965137841,0.7,0.6667
https://openalex.org/W1965148737,0.7619,0.5
https://openalex.org/W1965212047,0.6,0.45
https://openalex.org/W1965307398,0.0606,0.12
https://openalex.org/W1965310771,0.3333,0.2222
https://openalex.org/W1965381284,0.4118,0.6
https://openalex.org/W1965440990,0.6667,0.3333
https://openalex.org/W1965537857,0.0,
https://openalex.org/W1965541865,0.5217,0.5
https://openalex.org/W1965658545,1.0,1.0
https://openalex.org/W1965682664,1.0,1.0
https://openalex.org/W1965711485,0.7778,0.6667
https://openalex.org/W1965714705,0.6667,0.5
https://openalex.org/W1965772289,0.5,0.0
https://openalex.org/W1965814040,0.3333,0.0
https://openalex.org/W1965852996,0.0,
https://openalex.org/W1965927283,0.4,1.0
https://openalex.org/W1966015777,0.8125,0.4545
https://openalex.org/W1966125486,0.5,0.0
https://openalex.org/W1966137747,0.6,0.3333
https://openalex.org/W1966148271,0.5,0.0
https://openalex.org/W1966191258,0.8611,0.75
https://openalex.org/W1966201512,0.7692,1.0
https://openalex.org/W1966202467,0.6667,0.0
https://openalex.org/W1966257666,0.4444,0.5
https://openalex.org/W1966429896,0.5,0.5
https://openalex.org/W1966452731,0.5,0.5
https://openalex.org/W1966456594,0.6923,0.25
https://openalex.org/W1966466061,0.3636,0.8333
https://openalex.org/W1966471417,0.4286,0.8
https://openalex.org/W1966681447,0.0,
https://openalex.org/W1966711219,0.6667,1.0
https://openalex.org/W1966719812,0.6667,
https://openalex.org/W1966738181,0.0,0.0
https://openalex.org/W1966759074,0.4286,0.0
https://openalex.org/W1966922317,0.2,0.0
https://openalex.org/W1966990151,0.2,1.0
https://openalex.org/W1967012270,0.1667,1.0
https://openalex.org/W1967045317,0.3333,0.25
https://openalex.org/W1967110146,0.3,0.3333
https://openalex.org/W1967260331,1.0,
https://openalex.org/W1967306136,0.6667,1.0
https://openalex.org/W1967494893,0.6667,0.5
https://openalex.org/W1967497513,0.5714,0.75
https://openalex.org/W1967637067,0.6474,0.4521
https://openalex.org/W1967750255,1.0,
https://openalex.org/W1967795695,0.8571,0.5
https://openalex.org/W1967815298,0.0,
https://openalex.org/W1967837565,0.6667,1.0
https://openalex.org/W1967889674,0.75,
https://openalex.org/W1967931438,0.3846,0.4286
https://openalex.org/W1967963849,0.0,
https://openalex.org/W1967969973,0.0,
https://openalex.org/W1968023478,0.5,
https://openalex.org/W1968024866,0.5,
https://openalex.org/W1968026962,0.8182,0.8
https://openalex.org/W1968107606,0.75,0.0
https://openalex.org/W1968160155,0.3333,
https://openalex.org/W1968205340,0.7143,0.2
https://openalex.org/W1968302051,0.6047,0.4375
https://openalex.org/W1968342588,0.0,0.0
https://openalex.org/W1968537072,1.0,
https://openalex.org/W1968565529,0.3333,0.6
https://openalex.org/W1968580669,1.0,0.3333
https://openalex.org/W1968679905,0.5,0.6
https://openalex.org/W1968687513,0.6087,0.4167
https://openalex.org/W1968699160,0.25,0.5
https://openalex.org/W1968763546,0.5556,0.2
https://openalex.org/W1968842834,0.5,
https://openalex.org/W1968941639,0.3333,
https://openalex.org/W1969034407,0.8,0.25
https://openalex.org/W1969068492,0.25,0.3333
https://openalex.org/W1969073767,0.6667,0.0
https://openalex.org/W1969076710,0.0,0.0
https://openalex.org/W1969140159,1.0,0.0
https://openalex.org/W1969254392,0.75,0.0
https://openalex.org/W1969268692,0.5556,0.5
https://openalex.org/W1969268861,0.0,
https://openalex.org/W1969269933,0.5333,0.4286
https://openalex.org/W1969315394,0.4,0.3333
https://openalex.org/W1969376033,0.4,0.6667
https://openalex.org/W1969472330,0.2857,1.0
