focal_id,DI_y1,A_y1,B_y1,C_y1,DI_y2,A_y2,B_y2,C_y2,DI_y3,A_y3,B_y3,C_y3,DI_y4,A_y4,B_y4,C_y4,DI_y5,A_y5,B_y5,C_y5,DI_y6,A_y6,B_y6,C_y6,DI_y7,A_y7,B_y7,C_y7,DI_y8,A_y8,B_y8,C_y8,DI_y9,A_y9,B_y9,C_y9,DI_y10,A_y10,B_y10,C_y10,DI_y11,A_y11,B_y11,C_y11,DI_y12,A_y12,B_y12,C_y12,DI_y13,A_y13,B_y13,C_y13,DI_y14,A_y14,B_y14,C_y14,DI_y15,A_y15,B_y15,C_y15
https://openalex.org/W1004822963,0.0,0,1145,0,0.0,1,2397,1,0.0003,2,3698,1,0.0,2,5033,2,0.0,2,6391,2,0.0,2,7794,2,0.0001,3,9346,2,0.0001,3,10875,2,0.0001,3,12448,2,0.0001,3,13960,2,0.0001,4,15443,2,0.0001,4,16722,2,0.0001,4,17973,2,0.0001,4,19232,2,0.0001,4,20306,2
https://openalex.org/W101369164,0.0,0,713,0,0.0,0,1513,0,0.0,0,2357,0,0.0,0,3198,0,-0.0002,0,4013,1,-0.0004,0,4810,2,-0.0005,0,5699,3,-0.0008,0,6574,5,-0.0007,0,7408,5,-0.0004,2,8243,5,-0.0003,2,9064,5,-0.0002,3,9827,5,-0.0004,3,10545,7,-0.0004,4,11300,8,-0.0003,5,11942,8
https://openalex.org/W1031027174,0.0,0,61,0,0.0,0,135,0,0.0,0,208,0,0.0,0,273,0,0.0,0,330,0,0.0,0,388,0,0.0,0,447,0,0.0,0,492,0,0.0,0,546,0,0.0,0,605,0,0.0,0,654,0,0.0014,1,700,0,0.0055,4,723,0,0.008,6,747,0,0.0127,10,779,0
https://openalex.org/W1033506775,0.0,1,138178,0,0.0,1,292750,0,-0.0,1,456134,2,-0.0,1,632952,6,-0.0,1,822699,8,-0.0,3,1025297,9,-0.0,6,1246897,11,-0.0,6,1485331,11,-0.0,6,1742256,11,-0.0,8,2024177,13,-0.0,9,2298077,13,-0.0,9,2544577,13,-0.0,10,2771475,14,-0.0,11,2973967,15,-0.0,12,3183297,17
https://openalex.org/W104149784,-0.0016,0,613,1,0.0025,4,1217,1,0.0016,4,1891,1,0.0016,5,2544,1,0.0015,7,3238,2,0.001,8,3911,4,0.0002,9,4559,8,0.0006,11,5245,8,0.0005,12,5978,9,0.0007,14,6668,9,0.0007,14,7255,9,0.0006,14,7830,9,0.0006,14,8328,9,0.0005,14,8799,10,0.0004,14,9275,10
https://openalex.org/W1112620,0.0,0,651,0,0.0016,2,1220,0,0.0015,5,1931,2,0.0015,7,2692,3,0.0017,9,3446,3,0.0019,11,4271,3,0.0021,14,5106,3,0.0027,19,5916,3,0.0027,22,6691,4,0.0026,24,7560,4,0.0026,26,8378,4,0.0024,26,9263,4,0.0022,26,10125,4,0.002,26,10923,4,0.0019,27,11625,5
https://openalex.org/W111643067,-0.0022,0,464,1,-0.0011,0,907,1,-0.0007,0,1376,1,-0.0005,1,1889,2,-0.0004,1,2351,2,0.0,2,2792,2,0.0,2,3222,2,0.0003,3,3663,2,0.0002,3,4094,2,0.0002,3,4506,2,0.0002,3,4973,2,0.0,3,5416,3,0.0,3,5819,3,-0.0002,3,6229,4,-0.0002,3,6615,4
https://openalex.org/W113082451,-0.0004,0,2350,1,-0.0008,3,5142,7,-0.0005,6,8048,10,-0.0009,6,11437,16,-0.0007,10,15327,20,-0.0008,13,19799,28,-0.0006,19,24877,33,-0.0006,23,30504,42,-0.0006,24,36357,46,-0.0005,28,42716,49,-0.0005,28,49404,55,-0.0006,30,55833,61,-0.0005,32,62259,64,-0.0004,36,69137,66,-0.0004,37,76760,66
https://openalex.org/W1135991709,0.0,0,43,0,0.0116,1,85,0,0.0138,2,143,0,0.0105,2,188,0,0.0076,2,261,0,0.006,2,332,0,0.0048,2,416,0,0.0043,2,466,0,0.0037,2,537,0,0.0034,2,590,0,0.0047,3,634,0,0.0045,3,661,0,0.0057,4,694,0,0.007,5,713,0,0.0069,5,720,0
https://openalex.org/W1142101384,-0.0005,0,1923,1,-0.0002,1,4144,2,-0.0001,1,6780,2,-0.0005,1,9863,6,-0.0005,1,13258,8,-0.0005,1,16956,9,-0.0005,1,21059,12,-0.0004,1,25210,12,-0.0003,2,29504,12,-0.0003,2,33712,13,-0.0003,3,37897,15,-0.0003,3,41553,16,-0.0003,3,44989,17,-0.0003,4,48290,17,-0.0003,4,51328,18
https://openalex.org/W1148102594,-0.0007,0,1434,1,0.0006,3,3139,1,0.0008,5,5010,1,0.0008,9,7061,3,0.0008,13,9444,5,0.0011,18,12035,5,0.0011,21,14980,5,0.001,23,17992,5,0.0009,24,21076,5,0.0008,27,24413,7,0.0008,29,27617,7,0.0007,29,29953,8,0.0007,30,31980,9,0.0006,31,33906,9,0.0007,33,35728,9
https://openalex.org/W126611203,-0.0014,0,2091,3,-0.0016,0,4265,7,-0.0014,0,6487,9,-0.0012,0,9066,11,-0.0012,0,11653,14,-0.001,0,14524,15,-0.001,1,17386,18,-0.0009,1,20178,19,-0.0008,1,22988,19,-0.0007,1,25865,20,-0.0007,1,28708,20,-0.0006,1,31361,21,-0.0006,1,33805,22,-0.0006,1,36648,22,-0.0005,1,39367,22
https://openalex.org/W128608554,-0.0,0,140049,3,-0.0,4,296657,6,-0.0,4,462162,8,-0.0,6,641064,9,-0.0,7,833037,14,-0.0,8,1037889,19,-0.0,13,1261762,25,-0.0,17,1502608,30,-0.0,19,1762070,34,-0.0,22,2046411,37,-0.0,25,2322553,47,-0.0,28,2571010,53,-0.0,31,2799766,59,-0.0,34,3004018,63,-0.0,36,3215058,66
https://openalex.org/W128972763,-0.0,0,138076,2,-0.0,1,292447,2,0.0,3,455570,2,0.0,4,632086,2,0.0,6,821496,6,-0.0,6,1023657,7,0.0,8,1244817,7,0.0,8,1482717,8,0.0,9,1739140,8,0.0,9,2020471,8,0.0,10,2293825,10,-0.0,10,2539733,12,-0.0,10,2766032,12,-0.0,10,2967892,13,-0.0,10,3176478,13
