focal_id,pub_year,delay_year,home,foreign,unknown
https://openalex.org/W117169736,2004,0,1,0,0
https://openalex.org/W133940331,2004,0,1,2,1
https://openalex.org/W135886031,2004,0,4,2,0
https://openalex.org/W1486795970,2004,0,0,4,0
https://openalex.org/W1494022411,2004,0,1,2,0
https://openalex.org/W1500276683,2004,0,0,2,1
https://openalex.org/W1505133202,2004,0,22,35,11
https://openalex.org/W1507809280,2004,8,2,12,1
https://openalex.org/W1510763319,2004,0,1,2,0
https://openalex.org/W1511172449,2004,2,2,0,1
https://openalex.org/W1516471878,2004,0,0,0,1
https://openalex.org/W1519115520,2004,5,0,3,1
https://openalex.org/W1521948202,2004,4,4,3,1
https://openalex.org/W1531176231,2004,9,4,7,3
https://openalex.org/W1541232310,2004,1,28,24,14
https://openalex.org/W1542216801,2004,4,8,2,0
https://openalex.org/W1544034054,2004,0,5,6,2
https://openalex.org/W1552531764,2004,0,0,1,0
https://openalex.org/W1574031963,2004,9,15,11,1
https://openalex.org/W1576068958,2004,0,2,3,3
https://openalex.org/W1576213792,2004,0,1,5,1
https://openalex.org/W1581894811,2004,0,4,7,3
https://openalex.org/W1583691717,2004,0,2,3,1
https://openalex.org/W1605387936,2004,0,0,7,0
https://openalex.org/W1606133259,2004,1,7,5,0
https://openalex.org/W1608352853,2004,0,4,2,1
https://openalex.org/W1625386509,2004,1,0,4,0
https://openalex.org/W166343443,2004,0,2,1,1
https://openalex.org/W1668154092,2004,0,0,4,0
https://openalex.org/W1672129396,2004,0,2,6,3
https://openalex.org/W170094209,2004,5,36,78,15
https://openalex.org/W1701493487,2004,0,2,2,0
https://openalex.org/W1756232489,2004,0,4,2,0
https://openalex.org/W181498366,2004,0,1,3,1
https://openalex.org/W181940896,2004,0,2,77,11
https://openalex.org/W1819961178,2004,5,17,9,12
https://openalex.org/W1841736290,2004,2,1,0,0
https://openalex.org/W1857546043,2004,2,8,20,3
https://openalex.org/W1864203502,2004,2,13,6,0
https://openalex.org/W1869305972,2004,0,1,0,0
https://openalex.org/W1895993106,2004,0,125,82,44
https://openalex.org/W1920165987,2004,0,1,4,0
https://openalex.org/W1922065206,2004,0,3,5,0
https://openalex.org/W1934536375,2004,3,4,2,0
https://openalex.org/W1936749937,2004,0,2,2,4
https://openalex.org/W19390358,2004,1,0,1,1
https://openalex.org/W194388979,2004,7,16,18,8
https://openalex.org/W195666568,2004,3,1,7,0
https://openalex.org/W1963568411,2004,3,20,8,2
https://openalex.org/W1963614578,2004,10,13,23,7
https://openalex.org/W1963653227,2004,0,1,4,0
https://openalex.org/W1963790044,2004,0,2,1,0
https://openalex.org/W1963824779,2004,8,7,12,3
https://openalex.org/W1963918885,2004,3,64,36,26
https://openalex.org/W1963924734,2004,1,3,3,0
https://openalex.org/W1964052049,2004,0,2,2,0
https://openalex.org/W1964147099,2004,1,4,9,0
https://openalex.org/W1964217300,2004,1,3,3,4
https://openalex.org/W1964228929,2004,0,1,2,1
https://openalex.org/W1964254594,2004,3,2,3,1
https://openalex.org/W1964259950,2004,0,1,6,3
https://openalex.org/W1964288158,2004,4,1,6,0
https://openalex.org/W1964311344,2004,0,8,5,1
https://openalex.org/W1964326818,2004,0,9,1,2
https://openalex.org/W1964355539,2004,3,4,4,2
https://openalex.org/W1964367169,2004,1,8,15,1
https://openalex.org/W1964403831,2004,6,9,16,1
https://openalex.org/W1964415461,2004,0,3,3,0
https://openalex.org/W1964470421,2004,2,8,6,0
https://openalex.org/W1964579658,2004,0,3,1,2
https://openalex.org/W1964644013,2004,2,1,7,1
https://openalex.org/W1964662886,2004,3,9,39,9
https://openalex.org/W1964678172,2004,0,0,0,1
https://openalex.org/W1964693547,2004,1,6,3,3
https://openalex.org/W1964695617,2004,0,3,2,0
https://openalex.org/W1964880954,2004,0,0,3,0
https://openalex.org/W1964888264,2004,0,0,3,1
https://openalex.org/W1964974636,2004,0,3,4,0
https://openalex.org/W1965031980,2004,4,3,30,13
https://openalex.org/W1965073591,2004,0,4,2,1
https://openalex.org/W1965099915,2004,2,1,3,0
https://openalex.org/W1965100874,2004,3,1,14,8
https://openalex.org/W1965117346,2004,0,3,3,0
https://openalex.org/W1965171634,2004,3,21,25,5
https://openalex.org/W1965260442,2004,12,66,140,50
https://openalex.org/W1965285547,2004,2,10,14,7
https://openalex.org/W1965299039,2004,1,5,5,1
https://openalex.org/W1965311921,2004,0,1,2,0
https://openalex.org/W1965321497,2004,0,1,5,0
https://openalex.org/W1965357535,2004,0,2,4,0
https://openalex.org/W1965394815,2004,1,2,5,2
https://openalex.org/W1965425959,2004,7,3,18,0
https://openalex.org/W1965463767,2004,1,1,1,1
https://openalex.org/W1965508844,2004,3,5,10,0
https://openalex.org/W1965733958,2004,2,0,6,0
https://openalex.org/W1965812076,2004,4,7,21,4
https://openalex.org/W1965857957,2004,7,12,24,1
https://openalex.org/W1965874592,2004,0,3,6,0
https://openalex.org/W1965964841,2004,1,0,7,3
https://openalex.org/W1966009552,2004,0,1,5,0
https://openalex.org/W1966050415,2004,2,14,24,10
https://openalex.org/W1966119769,2004,2,14,1,3
https://openalex.org/W1966159922,2004,11,38,56,2
https://openalex.org/W1966183401,2004,0,2,2,1
https://openalex.org/W1966210362,2004,0,2,6,0
https://openalex.org/W1966210406,2004,0,3,1,0
https://openalex.org/W1966224782,2004,0,11,8,3
https://openalex.org/W1966239666,2004,0,2,1,1
https://openalex.org/W1966398962,2004,0,9,13,4
https://openalex.org/W1966471935,2004,1,1,6,1
