focal_id,DI_y1,A_y1,B_y1,C_y1,DI_y2,A_y2,B_y2,C_y2,DI_y3,A_y3,B_y3,C_y3,DI_y4,A_y4,B_y4,C_y4,DI_y5,A_y5,B_y5,C_y5,DI_y6,A_y6,B_y6,C_y6,DI_y7,A_y7,B_y7,C_y7,DI_y8,A_y8,B_y8,C_y8,DI_y9,A_y9,B_y9,C_y9,DI_y10,A_y10,B_y10,C_y10,DI_y11,A_y11,B_y11,C_y11,DI_y12,A_y12,B_y12,C_y12,DI_y13,A_y13,B_y13,C_y13,DI_y14,A_y14,B_y14,C_y14,DI_y15,A_y15,B_y15,C_y15,DI_y3_top5,DI_y4_top5,DI_y5_top5,DI_y6_top5,DI_y7_top5,DI_y8_top5,DI_y9_top5,DI_y10_top5,DI_y11_top5,DI_y12_top5,DI_y13_top5,DI_y14_top5,DI_y15_top5,years_in_top5,first_year_top5,last_year_top5
https://openalex.org/W107217319,0.0,1,143,1,0.0063,3,316,1,0.004,3,495,1,0.003,3,663,1,0.0058,6,848,1,0.0053,6,940,1,0.0051,6,967,1,0.006,7,985,1,0.0069,8,1002,1,0.0068,8,1020,1,0.0065,8,1065,1,0.0064,8,1077,1,0.0073,9,1084,1,0.008,10,1116,1,0.008,10,1118,1,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W123188105,0.0068,1,147,0,0.0034,1,293,0,0.0022,1,462,0,0.0033,2,607,0,0.004,3,739,0,0.0034,3,872,0,0.0031,3,964,0,0.0019,3,1061,1,0.0027,4,1115,1,0.0026,4,1159,1,0.0041,6,1220,1,0.0039,6,1269,1,0.0039,6,1279,1,0.0039,6,1286,1,0.0038,6,1314,1,False,True,True,True,True,False,False,False,True,True,True,True,False,8,DI_y4_top5,DI_y14_top5
https://openalex.org/W1479814598,0.0,0,96,0,0.0,0,203,0,0.003,1,329,0,0.0046,2,435,0,0.0035,2,568,0,0.0015,2,680,1,0.0026,3,771,1,0.0023,3,863,1,0.0021,3,960,1,0.0019,3,1043,1,0.0034,5,1163,1,0.0032,5,1243,1,0.003,5,1323,1,0.0029,5,1383,1,0.0028,5,1432,1,True,True,True,False,False,False,False,False,True,False,False,False,False,4,DI_y3_top5,DI_y11_top5
https://openalex.org/W1480629010,0.0,0,131,0,0.0,1,231,1,0.0056,3,352,1,0.0063,4,475,1,0.005,4,595,1,0.0043,4,700,1,0.0038,4,794,1,0.0033,4,892,1,0.003,4,986,1,0.0019,4,1070,2,0.0033,6,1187,2,0.0031,6,1299,2,0.0028,6,1432,2,0.0026,6,1511,2,0.0025,6,1603,2,True,True,True,True,True,True,True,False,True,False,False,False,False,8,DI_y3_top5,DI_y11_top5
https://openalex.org/W1481111992,0.005,1,200,0,0.0048,2,418,0,0.0029,2,676,0,0.0031,3,973,0,0.0016,3,1252,1,0.0013,3,1534,1,0.0011,3,1761,1,0.001,3,1972,1,0.0009,3,2156,1,0.0009,3,2336,1,0.0004,3,2526,2,0.0004,3,2688,2,0.0,3,2813,3,0.0,3,2909,3,0.0,3,2973,3,True,True,False,False,False,False,False,False,False,False,False,False,False,2,DI_y3_top5,DI_y4_top5
https://openalex.org/W1482558344,0.0196,5,250,0,0.0153,8,515,0,0.017,14,809,0,0.0179,20,1095,0,0.0198,27,1340,0,0.0188,30,1565,0,0.0202,37,1791,0,0.0222,45,1979,0,0.0227,50,2150,0,0.0216,52,2306,1,0.0209,54,2486,1,0.0221,61,2649,1,0.0238,68,2741,1,0.026,76,2810,1,0.0258,77,2870,1,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W1486755379,0.0,0,270,0,0.0018,1,563,0,0.0,1,836,1,0.0,1,1145,1,0.0027,5,1464,1,0.0028,6,1808,1,0.0028,7,2111,1,0.0029,8,2403,1,0.0036,11,2752,1,0.0038,13,3181,1,0.0044,17,3603,1,0.0049,21,4055,1,0.0046,23,4534,2,0.0037,23,4896,5,0.0034,24,5278,6,False,False,True,True,True,True,True,True,True,True,True,False,False,9,DI_y5_top5,DI_y13_top5
https://openalex.org/W1487929100,0.0417,2,21,1,0.0536,7,45,4,0.0206,9,81,7,0.0347,16,117,11,0.03,20,166,14,0.0364,24,208,15,0.0386,28,240,17,0.0329,29,256,19,0.0329,30,285,19,0.0411,34,312,19,0.0273,35,344,24,0.0309,38,358,25,0.0251,38,373,27,0.0282,41,392,28,0.0297,42,402,28,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W1490297444,0.0124,6,396,1,0.008,8,863,1,0.0058,10,1356,2,0.0041,12,1913,4,0.0032,14,2517,6,0.0023,16,3054,9,0.0008,17,3584,14,0.0012,21,4083,16,0.0013,22,4577,16,0.0014,24,5045,17,0.0007,25,5527,21,0.001,28,5985,22,0.0019,34,6327,22,0.0016,34,6668,23,0.0016,34,6924,23,True,True,True,False,False,False,False,False,False,False,False,False,False,3,DI_y3_top5,DI_y5_top5
https://openalex.org/W1490980681,0.0,0,173,0,0.006,3,328,1,0.0079,5,503,1,0.0084,7,704,1,0.0055,7,907,2,0.0056,10,1066,4,0.0048,11,1241,5,0.005,12,1391,5,0.0046,12,1519,5,0.0036,12,1659,6,0.0049,15,1833,6,0.0051,16,1944,6,0.0054,17,2027,6,0.0057,18,2098,6,0.0064,20,2153,6,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
