focal_id,first_author_prior,avg_all_authors_prior,author_count
https://openalex.org/W1975494471,80.0,80.0,1
https://openalex.org/W2094606057,9.0,18.5,2
https://openalex.org/W1966375535,37.0,33.0,3
https://openalex.org/W1995591796,0.0,0.0,3
https://openalex.org/W2167481684,33.0,34.0,5
https://openalex.org/W2045321159,4.0,4.0,1
https://openalex.org/W1682777897,0.0,0.0,1
https://openalex.org/W2131260498,66.0,35.6,5
https://openalex.org/W1966372778,22.0,40.0,5
https://openalex.org/W2078798833,13.0,138.0,3
https://openalex.org/W1973920374,1.0,49.5,2
https://openalex.org/W4235643989,324.0,324.0,1
https://openalex.org/W1968715299,2.0,93.5,6
https://openalex.org/W2023706421,50.0,52.0,2
https://openalex.org/W52485495,1.0,30.25,4
https://openalex.org/W2035586968,5.0,159.0,2
https://openalex.org/W2011331489,7.0,108.5,2
https://openalex.org/W2064907486,9.0,4.4,5
https://openalex.org/W2063037014,9.0,10.0,2
https://openalex.org/W1965455036,1.0,20.333333333333332,3
https://openalex.org/W2088248218,2.0,37.666666666666664,3
https://openalex.org/W2405995117,96.0,50.0,2
https://openalex.org/W2005781332,4.0,15.0,3
https://openalex.org/W1976717422,28.0,31.5,2
https://openalex.org/W1986943652,1.0,1.0,1
https://openalex.org/W2082402572,3.0,14.0,3
https://openalex.org/W2103037681,17.0,85.75,4
https://openalex.org/W2058972001,73.0,73.0,1
https://openalex.org/W2070836823,6.0,12.0,5
https://openalex.org/W2019604457,60.0,50.57142857142857,7
https://openalex.org/W2006930540,1.0,47.0,2
https://openalex.org/W2118321143,660.0,660.0,1
https://openalex.org/W2010752752,77.0,62.5,4
https://openalex.org/W1997159316,31.0,88.75,4
https://openalex.org/W2059128565,42.0,34.5,2
https://openalex.org/W156137099,36.0,79.0,2
https://openalex.org/W2077868991,71.0,32.0,3
https://openalex.org/W1972079785,0.0,20.0,2
https://openalex.org/W2079778677,14.0,25.0,3
https://openalex.org/W2011924826,47.0,29.5,2
https://openalex.org/W2061903258,25.0,20.8,5
https://openalex.org/W2952580807,47.0,47.0,1
https://openalex.org/W2043959609,25.0,25.0,1
https://openalex.org/W2081665123,6.0,79.33333333333333,3
https://openalex.org/W1992569136,6.0,15.8,5
https://openalex.org/W2092104925,49.0,87.33333333333333,3
https://openalex.org/W2048675289,4.0,2.0,2
https://openalex.org/W2035771143,49.0,38.333333333333336,3
https://openalex.org/W1973090563,6.0,6.0,1
https://openalex.org/W1991771908,94.0,59.5,2
https://openalex.org/W1996215681,19.0,19.0,1
https://openalex.org/W2029737188,14.0,89.33333333333333,6
https://openalex.org/W3197624280,3.0,42.0,2
https://openalex.org/W2037043709,3.0,12.5,4
https://openalex.org/W2038187145,13.0,127.33333333333333,6
https://openalex.org/W2324436009,3.0,83.0,2
https://openalex.org/W1989918779,22.0,7.333333333333333,3
https://openalex.org/W2016632223,272.0,131.0,3
https://openalex.org/W2951176367,36.0,47.0,2
https://openalex.org/W2096483241,7.0,20.928571428571427,14
https://openalex.org/W1984657437,5.0,208.75,8
https://openalex.org/W2079083721,0.0,29.5,4
https://openalex.org/W2110692488,6.0,4.333333333333333,3
https://openalex.org/W1981968225,2.0,54.8,5
https://openalex.org/W2044872668,0.0,8.0,3
https://openalex.org/W2081449317,37.0,18.5,2
https://openalex.org/W2060167565,1.0,35.333333333333336,3
https://openalex.org/W2051159283,4.0,53.0,2
https://openalex.org/W2067828396,37.0,125.33333333333333,3
https://openalex.org/W2059271385,80.0,38.0,3
https://openalex.org/W1981253042,323.0,114.66666666666667,3
https://openalex.org/W2050183305,0.0,9.666666666666666,3
https://openalex.org/W2056061110,8.0,26.0,7
https://openalex.org/W2065760185,55.0,21.75,8
https://openalex.org/W1970455398,60.0,85.0,2
https://openalex.org/W1987757627,11.0,19.0,2
https://openalex.org/W2003018696,2.0,20.0,4
https://openalex.org/W1967194847,53.0,18.428571428571427,7
https://openalex.org/W1996151126,0.0,22.5,2
https://openalex.org/W2014580818,0.0,1.5,2
https://openalex.org/W2033413432,2.0,37.666666666666664,3
https://openalex.org/W1978436814,23.0,16.0,5
https://openalex.org/W2021968949,16.0,22.7,10
https://openalex.org/W2072135293,50.0,89.5,2
https://openalex.org/W2077876389,70.0,46.6,5
https://openalex.org/W2088822896,11.0,148.66666666666666,3
https://openalex.org/W2023514021,18.0,79.4,5
https://openalex.org/W2032102570,14.0,23.428571428571427,7
https://openalex.org/W2036224046,47.0,30.0,4
https://openalex.org/W1995293594,39.0,17.6,5
https://openalex.org/W2063551627,61.0,32.0,2
https://openalex.org/W2051528350,81.0,32.666666666666664,3
https://openalex.org/W2083554885,0.0,0.0,4
https://openalex.org/W1979891331,15.0,6.6,5
https://openalex.org/W2048124226,0.0,27.5,4
https://openalex.org/W2031793586,5.0,35.333333333333336,3
https://openalex.org/W2047985192,1.0,32.8,5
https://openalex.org/W1991807651,113.0,72.42857142857143,7
https://openalex.org/W1968204700,3.0,30.666666666666668,3
https://openalex.org/W1974757196,463.0,130.25,4
https://openalex.org/W2317912608,19.0,19.0,1
https://openalex.org/W2129877722,8.0,5.5,2
https://openalex.org/W2952645833,8.0,569.0,2
https://openalex.org/W2008357735,466.0,466.0,1
https://openalex.org/W2093259295,81.0,68.33333333333333,3
https://openalex.org/W2012234012,184.0,73.7,10
https://openalex.org/W2059201301,1.0,19.5,4
https://openalex.org/W2061005942,81.0,81.0,1
https://openalex.org/W2168379965,3.0,95.5,4
https://openalex.org/W2033207463,0.0,0.3333333333333333,3
