focal_id,pub_year,delay_year,home,foreign,unknown
https://openalex.org/W1005578502,2009,9,1,2,0
https://openalex.org/W1011142006,2009,0,0,1,2
https://openalex.org/W1017588164,2009,8,1,2,0
https://openalex.org/W1042179458,2009,0,1,2,1
https://openalex.org/W105800485,2009,0,0,1,0
https://openalex.org/W109431997,2009,10,14,3,3
https://openalex.org/W111365004,2009,2,3,6,3
https://openalex.org/W115992965,2009,3,0,1,0
https://openalex.org/W1175018801,2009,0,1,0,0
https://openalex.org/W125909158,2009,1,2,0,1
https://openalex.org/W128818868,2009,0,3,2,1
https://openalex.org/W12929161,2009,2,4,28,21
https://openalex.org/W133948679,2009,0,2,1,1
https://openalex.org/W140937643,2009,1,0,1,0
https://openalex.org/W1415547035,2009,0,1,0,1
https://openalex.org/W1417478003,2009,0,0,1,1
https://openalex.org/W1420488851,2009,3,1,3,0
https://openalex.org/W143565109,2009,0,3,0,0
https://openalex.org/W1441098579,2009,1,0,0,2
https://openalex.org/W144946662,2009,9,39,27,15
https://openalex.org/W1466963278,2009,0,2,3,1
https://openalex.org/W146845849,2009,0,10,1,0
https://openalex.org/W1480454019,2009,0,1,0,0
https://openalex.org/W1483252296,2009,0,5,1,0
https://openalex.org/W1484455705,2009,4,5,2,0
https://openalex.org/W1486142288,2009,0,4,1,0
https://openalex.org/W1488167964,2009,1,8,3,1
https://openalex.org/W1489448924,2009,0,10,14,0
https://openalex.org/W1489625288,2009,3,3,2,0
https://openalex.org/W1490314205,2009,0,41,0,1
https://openalex.org/W1493061353,2009,3,11,4,0
https://openalex.org/W1494263711,2009,0,0,1,2
https://openalex.org/W1496819532,2009,1,3,11,1
https://openalex.org/W1496898759,2009,0,2,1,0
https://openalex.org/W1497884672,2009,0,4,1,0
https://openalex.org/W1498047089,2009,0,3,2,0
https://openalex.org/W1498774104,2009,6,10,17,4
https://openalex.org/W1501176605,2009,0,12,3,1
https://openalex.org/W1501637986,2009,0,1,0,0
https://openalex.org/W1501995686,2009,0,2,2,0
https://openalex.org/W1504087240,2009,0,7,5,0
https://openalex.org/W1505143187,2009,6,1,5,1
https://openalex.org/W1507016526,2009,1,4,2,1
https://openalex.org/W1509503550,2009,0,1,3,0
https://openalex.org/W1509844601,2009,5,0,0,1
https://openalex.org/W1510289569,2009,0,6,5,0
https://openalex.org/W1512489345,2009,0,3,0,0
https://openalex.org/W1512846118,2009,0,8,1,0
https://openalex.org/W1516560948,2009,0,3,1,0
https://openalex.org/W1518620676,2009,4,3,2,0
https://openalex.org/W1521674872,2009,0,5,0,0
https://openalex.org/W1523454872,2009,0,12,10,0
https://openalex.org/W1524690763,2009,2,12,4,1
https://openalex.org/W1526929534,2009,0,6,0,0
https://openalex.org/W1527430644,2009,0,0,1,0
https://openalex.org/W1532898910,2009,0,16,0,0
https://openalex.org/W1533656860,2009,2,5,1,0
https://openalex.org/W1533928670,2009,0,2,0,0
https://openalex.org/W1533959845,2009,3,1,2,0
https://openalex.org/W1535151679,2009,5,0,1,1
https://openalex.org/W1537927273,2009,0,15,7,0
https://openalex.org/W1538044848,2009,0,1,0,0
https://openalex.org/W1539301963,2009,8,6,3,0
https://openalex.org/W1539609497,2009,10,11,64,6
https://openalex.org/W1541521834,2009,0,3,2,0
https://openalex.org/W1541754416,2009,1,7,3,7
https://openalex.org/W1541932972,2009,0,0,0,1
https://openalex.org/W1542151379,2009,0,1,0,0
https://openalex.org/W154351914,2009,2,1,2,0
https://openalex.org/W1544138514,2009,0,3,0,0
https://openalex.org/W1544285315,2009,4,1,1,0
https://openalex.org/W1544304211,2009,3,2,0,1
https://openalex.org/W1544830013,2009,0,6,0,0
https://openalex.org/W1548108393,2009,2,23,7,1
https://openalex.org/W1548754161,2009,0,2,1,2
https://openalex.org/W1550482028,2009,0,8,0,0
https://openalex.org/W1550489443,2009,0,0,3,1
https://openalex.org/W1551237677,2009,4,4,3,1
https://openalex.org/W1552545514,2009,0,3,0,0
https://openalex.org/W1554248833,2009,0,1,1,0
https://openalex.org/W1556902581,2009,0,6,1,1
https://openalex.org/W1557312069,2009,10,23,2,1
https://openalex.org/W1557603030,2009,3,1,0,0
https://openalex.org/W1558526312,2009,5,56,44,5
https://openalex.org/W1559673264,2009,2,6,2,1
https://openalex.org/W1560059797,2009,0,12,2,2
https://openalex.org/W1560648273,2009,0,0,0,2
https://openalex.org/W1561203763,2009,0,7,0,0
https://openalex.org/W1561654101,2009,0,0,0,1
https://openalex.org/W1562207100,2009,0,19,8,8
https://openalex.org/W1562594736,2009,0,1,3,0
https://openalex.org/W1562672127,2009,0,2,3,0
https://openalex.org/W1564453743,2009,0,5,10,0
https://openalex.org/W1564803258,2009,7,6,1,26
https://openalex.org/W1565273295,2009,5,9,0,0
https://openalex.org/W1565399132,2009,0,5,0,0
https://openalex.org/W1565710999,2009,0,3,0,0
https://openalex.org/W1567919424,2009,0,2,0,2
https://openalex.org/W1570198085,2009,1,3,0,0
https://openalex.org/W1572313609,2009,0,5,0,0
https://openalex.org/W15738874,2009,0,0,0,1
https://openalex.org/W1574339191,2009,8,1,2,2
https://openalex.org/W1574850172,2009,0,3,0,0
https://openalex.org/W1576483547,2009,0,6,1,0
https://openalex.org/W1579244981,2009,5,2,1,1
https://openalex.org/W1579351536,2009,0,10,3,2
https://openalex.org/W1580396595,2009,0,3,1,0
https://openalex.org/W1581168185,2009,0,15,1,0
https://openalex.org/W1582329445,2009,3,1,4,3
https://openalex.org/W1582705217,2009,1,1,0,0
https://openalex.org/W1582817607,2009,0,4,0,0
https://openalex.org/W1584225608,2009,0,9,0,0
https://openalex.org/W1586035223,2009,0,2,1,0
https://openalex.org/W1586526926,2009,0,0,0,3
https://openalex.org/W1586773782,2009,0,0,0,1
https://openalex.org/W1590018462,2009,0,1,0,0
https://openalex.org/W1590523095,2009,0,11,2,1
https://openalex.org/W1593003929,2009,3,3,5,1
https://openalex.org/W1593036044,2009,4,11,1,0
https://openalex.org/W1593515855,2009,2,4,7,0
https://openalex.org/W1594649457,2009,4,1,2,0
https://openalex.org/W1596715715,2009,0,0,1,0
https://openalex.org/W1601733472,2009,1,12,5,2
https://openalex.org/W1605377274,2009,0,1,2,0
https://openalex.org/W1612334056,2009,4,26,6,2
https://openalex.org/W1612579852,2009,0,3,0,0
https://openalex.org/W1612674666,2009,0,3,5,0
https://openalex.org/W1613406160,2009,1,6,0,0
https://openalex.org/W1614647758,2009,7,48,9,1
https://openalex.org/W1614820573,2009,2,10,4,0
https://openalex.org/W1614899578,2009,1,6,11,3
https://openalex.org/W1620408735,2009,0,5,2,1
https://openalex.org/W1620977602,2009,0,3,0,0
https://openalex.org/W1621405555,2009,0,1,4,0
https://openalex.org/W1622268284,2009,2,22,9,3
https://openalex.org/W1623641571,2009,0,6,3,3
https://openalex.org/W1623904748,2009,0,1,5,1
https://openalex.org/W1624926262,2009,0,5,1,0
https://openalex.org/W1625195519,2009,0,4,1,2
https://openalex.org/W162848594,2009,0,1,0,0
https://openalex.org/W1629819329,2009,0,15,6,0
https://openalex.org/W1630013656,2009,1,1,3,0
https://openalex.org/W1630602622,2009,0,5,0,2
https://openalex.org/W1630627026,2009,0,8,2,0
https://openalex.org/W1632220588,2009,0,4,0,0
https://openalex.org/W1632266336,2009,2,27,6,1
https://openalex.org/W1632800215,2009,0,5,0,0
https://openalex.org/W1633068019,2009,0,3,2,1
https://openalex.org/W1634516571,2009,0,12,1,0
https://openalex.org/W1638978606,2009,8,8,6,1
https://openalex.org/W1640192501,2009,1,1,1,0
https://openalex.org/W1641471087,2009,0,1,0,0
https://openalex.org/W1642237550,2009,6,6,22,1
https://openalex.org/W1642368633,2009,0,0,1,0
https://openalex.org/W1642944405,2009,0,4,0,0
https://openalex.org/W1643518547,2009,0,20,21,2
https://openalex.org/W1647327494,2009,12,51,23,0
https://openalex.org/W1647782536,2009,2,0,1,0
https://openalex.org/W1648234502,2009,0,2,1,1
https://openalex.org/W1648445905,2009,11,31,7,4
https://openalex.org/W1648964872,2009,0,4,3,0
https://openalex.org/W1651639953,2009,0,0,2,0
https://openalex.org/W1652035893,2009,1,5,0,0
https://openalex.org/W1652369647,2009,1,1,0,2
https://openalex.org/W1653731432,2009,0,5,0,0
https://openalex.org/W1656153697,2009,0,2,3,0
https://openalex.org/W1656177700,2009,5,4,1,0
https://openalex.org/W1658079013,2009,0,17,3,0
https://openalex.org/W1659716027,2009,0,1,3,0
https://openalex.org/W1661915293,2009,0,1,2,0
https://openalex.org/W1664126540,2009,0,10,2,1
https://openalex.org/W1664155291,2009,1,2,3,0
https://openalex.org/W1665242726,2009,0,1,0,0
https://openalex.org/W1666403264,2009,1,1,0,1
https://openalex.org/W1666958094,2009,0,1,2,0
https://openalex.org/W1672602954,2009,4,13,4,0
https://openalex.org/W1673770095,2009,0,15,8,3
https://openalex.org/W1674820199,2009,0,0,1,1
https://openalex.org/W1676490735,2009,1,2,4,0
https://openalex.org/W1676968779,2009,0,4,0,1
https://openalex.org/W1676990260,2009,0,8,2,1
https://openalex.org/W1677123219,2009,5,33,9,5
https://openalex.org/W1677178400,2009,1,0,1,0
https://openalex.org/W1680247738,2009,1,2,3,0
https://openalex.org/W1680988116,2009,2,9,2,0
https://openalex.org/W168286875,2009,0,2,0,0
https://openalex.org/W1689087203,2009,2,2,3,1
https://openalex.org/W1703841598,2009,12,15,17,3
https://openalex.org/W1733050585,2009,0,94,10,17
https://openalex.org/W1735323273,2009,0,0,0,2
https://openalex.org/W1749258668,2009,0,15,1,0
https://openalex.org/W1749432595,2009,0,2,0,0
https://openalex.org/W1749775190,2009,9,4,6,0
https://openalex.org/W1755384488,2009,2,19,6,0
https://openalex.org/W1776262918,2009,3,0,3,0
https://openalex.org/W1777008144,2009,0,1,0,0
https://openalex.org/W1777692122,2009,0,21,5,0
https://openalex.org/W1778822350,2009,6,44,30,13
https://openalex.org/W1785341832,2009,2,5,2,0
https://openalex.org/W1795720206,2009,0,3,5,0
https://openalex.org/W1796826213,2009,0,13,2,0
https://openalex.org/W1812326103,2009,1,1,0,0
https://openalex.org/W1812926816,2009,0,3,5,1
https://openalex.org/W1815358618,2009,0,3,1,3
https://openalex.org/W1819934384,2009,0,1,0,0
https://openalex.org/W1820095037,2009,4,2,7,7
https://openalex.org/W1825790251,2009,0,1,2,0
https://openalex.org/W1828302973,2009,3,5,1,3
https://openalex.org/W1830541475,2009,0,8,1,0
https://openalex.org/W1846697502,2009,2,1,2,0
https://openalex.org/W1847130095,2009,0,2,17,1
https://openalex.org/W1847157271,2009,0,0,0,2
https://openalex.org/W1852357009,2009,1,1,2,1
