focal_id,first_author_prior,avg_all_authors_prior,author_count
https://openalex.org/W2015512880,0.0,18.8,5
https://openalex.org/W2416568968,47.0,47.0,1
https://openalex.org/W2094117632,29.0,90.0,2
https://openalex.org/W2021762720,41.0,23.0,2
https://openalex.org/W1967232141,324.0,323.5,2
https://openalex.org/W2059715250,119.0,119.0,1
https://openalex.org/W2107626537,2.0,16.0,2
https://openalex.org/W2075206213,4.0,7.166666666666667,6
https://openalex.org/W1979056121,28.0,31.333333333333332,3
https://openalex.org/W2030475241,95.0,80.25,4
https://openalex.org/W2014127015,3.0,18.333333333333332,3
https://openalex.org/W2051875694,0.0,36.57142857142857,7
https://openalex.org/W2068932812,10.0,26.5,2
https://openalex.org/W2046108429,400.0,400.0,1
https://openalex.org/W1966705200,149.0,103.0,2
https://openalex.org/W2020307412,21.0,40.714285714285715,7
https://openalex.org/W2022856310,27.0,41.0,3
https://openalex.org/W2019434413,1.0,61.5,2
https://openalex.org/W2024050343,28.0,20.333333333333332,3
https://openalex.org/W2060024961,6.0,99.5,2
https://openalex.org/W2163120335,28.0,32.333333333333336,3
https://openalex.org/W3103635592,45.0,152.0,5
https://openalex.org/W2111531065,264.0,103.25,4
https://openalex.org/W2096918924,65.0,84.625,8
https://openalex.org/W2020842729,13.0,13.0,1
https://openalex.org/W1994184305,180.0,122.875,8
https://openalex.org/W2060097115,17.0,86.6,5
https://openalex.org/W2022749855,14.0,20.285714285714285,7
https://openalex.org/W2158170180,21.0,221.5,6
https://openalex.org/W1967283183,4.0,12.5,2
https://openalex.org/W2006296234,7.0,189.33333333333334,6
https://openalex.org/W3101958321,18.0,44.0,4
https://openalex.org/W2167052594,163.0,48.75,8
https://openalex.org/W1968672646,35.0,25.75,4
https://openalex.org/W2140481146,570.0,230.6818181818182,22
https://openalex.org/W2029423935,3.0,29.0,5
https://openalex.org/W2094400151,25.0,123.6,5
https://openalex.org/W2104929749,2.0,1.3333333333333333,3
https://openalex.org/W2065539291,56.0,33.2,5
https://openalex.org/W1964482325,2.0,24.666666666666668,3
https://openalex.org/W2049431206,25.0,10.2,5
https://openalex.org/W1980350457,200.0,97.33333333333333,3
https://openalex.org/W1991685721,79.0,56.5,2
https://openalex.org/W2136165175,52.0,72.0,33
https://openalex.org/W2012541030,34.0,49.0,5
https://openalex.org/W1977832412,12.0,29.0,5
https://openalex.org/W3102603521,204.0,166.33333333333334,3
https://openalex.org/W2098397735,47.0,63.0,4
https://openalex.org/W1968435763,22.0,22.0,1
https://openalex.org/W2029420187,76.0,123.5,2
https://openalex.org/W2028067440,12.0,16.142857142857142,7
https://openalex.org/W2052409410,63.0,57.42857142857143,7
https://openalex.org/W2017645826,13.0,42.8,5
https://openalex.org/W2056423019,6.0,106.75,4
https://openalex.org/W1978063456,10.0,17.0,2
https://openalex.org/W3123690409,217.0,217.0,1
https://openalex.org/W2026563911,0.0,200.6,5
https://openalex.org/W2318371750,413.0,228.0,2
https://openalex.org/W2109400479,32.0,16.90909090909091,11
https://openalex.org/W2015260507,1074.0,254.4,5
https://openalex.org/W2023866752,47.0,25.75,4
https://openalex.org/W1970790028,3.0,51.666666666666664,3
https://openalex.org/W2138817539,13.0,51.2,5
https://openalex.org/W1963681945,54.0,61.6,5
