focal_id,first_author_prior,avg_all_authors_prior,author_count
https://openalex.org/W2058153810,51.0,51.0,1
https://openalex.org/W1964459852,16.0,45.0,2
https://openalex.org/W1970417167,47.0,47.0,1
https://openalex.org/W1564684139,17.0,9.5,2
https://openalex.org/W2125793159,25.0,25.0,1
https://openalex.org/W1969596871,3.0,3.0,2
https://openalex.org/W2026136061,2.0,4.333333333333333,3
https://openalex.org/W2018889753,14.0,30.333333333333332,3
https://openalex.org/W1996148434,2.0,2.0,1
https://openalex.org/W2062351967,92.0,92.0,1
https://openalex.org/W2025810685,1.0,1.0,1
https://openalex.org/W2090512347,71.0,71.0,1
https://openalex.org/W2061198793,11.0,11.0,1
https://openalex.org/W2147230011,14.0,10.5,2
https://openalex.org/W2119023044,79.0,79.0,1
https://openalex.org/W1979749010,27.0,45.5,2
https://openalex.org/W2076425716,70.0,70.0,1
https://openalex.org/W2021679938,21.0,21.0,1
https://openalex.org/W2048351464,12.0,19.666666666666668,3
https://openalex.org/W1970491547,4.0,4.0,1
https://openalex.org/W2043464501,4.0,3.0,2
https://openalex.org/W2092649178,10.0,20.5,2
https://openalex.org/W2075790732,17.0,9.5,2
https://openalex.org/W1991583639,1.0,4.5,2
https://openalex.org/W2036645707,0.0,0.0,1
https://openalex.org/W2056572675,197.0,98.5,2
https://openalex.org/W1975652022,2.0,63.5,4
https://openalex.org/W2020927915,1.0,15.0,2
https://openalex.org/W2077222486,0.0,21.333333333333332,3
https://openalex.org/W2047750208,122.0,63.0,2
https://openalex.org/W2084214769,12.0,12.0,1
https://openalex.org/W2013255623,0.0,8.0,2
https://openalex.org/W2018499348,15.0,9.0,2
https://openalex.org/W2117991061,0.0,0.0,1
https://openalex.org/W2025263956,54.0,27.5,2
https://openalex.org/W2146647586,7.0,7.0,1
https://openalex.org/W2062230171,20.0,13.0,5
https://openalex.org/W2037733907,0.0,2.5,2
https://openalex.org/W1993745602,16.0,57.5,2
https://openalex.org/W2123687015,5.0,16.0,2
https://openalex.org/W2024620685,103.0,51.5,2
https://openalex.org/W2031547860,4.0,75.5,2
https://openalex.org/W319998267,6.0,3.0,2
https://openalex.org/W1976008656,6.0,19.333333333333332,3
https://openalex.org/W1985304483,13.0,22.5,2
https://openalex.org/W1973956815,1.0,3.5,2
https://openalex.org/W2396454679,4.0,4.6,5
https://openalex.org/W2021082385,6.0,6.0,1
https://openalex.org/W2051146348,9.0,9.0,1
https://openalex.org/W1972221426,31.0,11.0,3
https://openalex.org/W1979886040,3.0,22.0,2
https://openalex.org/W2157237237,0.0,2.5,2
https://openalex.org/W2171838808,5.0,110.33333333333333,3
https://openalex.org/W2039100959,13.0,13.0,1
https://openalex.org/W1984122890,2.0,17.5,2
https://openalex.org/W2010780854,56.0,78.33333333333333,3
https://openalex.org/W2014760724,7.0,5.0,3
https://openalex.org/W2089795135,12.0,10.0,3
https://openalex.org/W2155358418,18.0,18.0,1
https://openalex.org/W1969349522,106.0,61.5,2
https://openalex.org/W2123536276,0.0,45.0,2
https://openalex.org/W2086040939,20.0,20.0,1
https://openalex.org/W2051081520,1.0,0.5,2
https://openalex.org/W2046939791,2.0,1.5,2
https://openalex.org/W2055796899,5.0,14.5,2
https://openalex.org/W2022507829,26.0,44.5,4
https://openalex.org/W2009638430,0.0,0.0,2
https://openalex.org/W2167192024,6.0,6.0,1
https://openalex.org/W2091706297,5.0,2.5,2
https://openalex.org/W2047589479,0.0,0.0,1
https://openalex.org/W2072593836,16.0,16.0,1
https://openalex.org/W2076663420,2.0,1.0,2
https://openalex.org/W2156020475,14.0,6.666666666666667,3
https://openalex.org/W2047108274,0.0,10.333333333333334,3
https://openalex.org/W1987066100,16.0,9.0,2
