focal_id,delay_years_to_top5
https://openalex.org/W1033266092,0
https://openalex.org/W105617547,1
https://openalex.org/W113555666,0
https://openalex.org/W113701588,2
https://openalex.org/W115628387,2
https://openalex.org/W120082583,0
https://openalex.org/W124994217,0
https://openalex.org/W137355008,9
https://openalex.org/W138536992,0
https://openalex.org/W141447299,8
https://openalex.org/W1448858718,1
https://openalex.org/W146371912,0
https://openalex.org/W1483031894,4
https://openalex.org/W1485178467,3
https://openalex.org/W1485895052,3
https://openalex.org/W1488647847,9
https://openalex.org/W1491558175,1
https://openalex.org/W1491800021,0
https://openalex.org/W1495793224,2
https://openalex.org/W1496019816,8
https://openalex.org/W1496283956,0
https://openalex.org/W1496401743,0
https://openalex.org/W1496448339,0
https://openalex.org/W1498439001,2
https://openalex.org/W1499993667,4
https://openalex.org/W1501733334,4
https://openalex.org/W150234866,2
https://openalex.org/W1518079683,0
https://openalex.org/W1519230828,0
https://openalex.org/W1519916598,0
https://openalex.org/W1523671706,0
https://openalex.org/W1525474543,0
https://openalex.org/W1529554307,0
https://openalex.org/W1534104305,8
https://openalex.org/W1534699022,1
https://openalex.org/W1536605121,3
https://openalex.org/W1543112032,6
https://openalex.org/W1544193310,12
https://openalex.org/W1546048465,9
https://openalex.org/W1546684444,0
https://openalex.org/W155601481,4
https://openalex.org/W1556936090,0
https://openalex.org/W1558240236,0
https://openalex.org/W1564450438,3
https://openalex.org/W1567941389,0
https://openalex.org/W1568698693,1
https://openalex.org/W1569512646,0
https://openalex.org/W1571789211,0
https://openalex.org/W1580304705,5
https://openalex.org/W1580407891,4
https://openalex.org/W1581552612,0
https://openalex.org/W158381893,0
https://openalex.org/W1584917364,0
https://openalex.org/W1585609191,0
https://openalex.org/W1586051086,1
https://openalex.org/W1591841112,0
https://openalex.org/W1593772258,5
https://openalex.org/W1595239785,0
https://openalex.org/W1596450270,0
https://openalex.org/W1599668184,5
https://openalex.org/W1621996342,6
https://openalex.org/W1623321909,11
https://openalex.org/W1638240281,9
https://openalex.org/W165547656,0
https://openalex.org/W1680463415,0
https://openalex.org/W1688062746,10
https://openalex.org/W1698027321,0
https://openalex.org/W1704381730,0
https://openalex.org/W170991780,0
https://openalex.org/W1711897475,0
https://openalex.org/W1715864491,0
https://openalex.org/W1719362820,5
https://openalex.org/W1730794610,12
https://openalex.org/W1739255037,0
https://openalex.org/W175393920,0
https://openalex.org/W1761780895,0
https://openalex.org/W1766120787,0
https://openalex.org/W1784595984,0
https://openalex.org/W1827901836,0
https://openalex.org/W1828809414,0
https://openalex.org/W1843586791,4
https://openalex.org/W1844218853,0
https://openalex.org/W1847381602,0
https://openalex.org/W1855154847,7
https://openalex.org/W1865967920,0
https://openalex.org/W1866418008,7
https://openalex.org/W1868413803,0
https://openalex.org/W187385320,12
https://openalex.org/W187469247,0
https://openalex.org/W1878748002,2
https://openalex.org/W1894285766,1
https://openalex.org/W1904191008,0
https://openalex.org/W1916130854,0
https://openalex.org/W1944727074,9
