focal_id,delay_years_to_top5
https://openalex.org/W1963911638,1
https://openalex.org/W1963921579,0
https://openalex.org/W1963941425,0
https://openalex.org/W1963955532,0
https://openalex.org/W1963961917,6
https://openalex.org/W1963964608,7
https://openalex.org/W1963993938,2
https://openalex.org/W1964044995,4
https://openalex.org/W1964048255,0
https://openalex.org/W1964055655,0
https://openalex.org/W1964061356,2
https://openalex.org/W1964068298,7
https://openalex.org/W1964132302,0
https://openalex.org/W1964146911,1
https://openalex.org/W1964171951,3
https://openalex.org/W1964178483,0
https://openalex.org/W1964190830,6
https://openalex.org/W1964197971,0
https://openalex.org/W1964201760,0
https://openalex.org/W1964225512,2
https://openalex.org/W1964227595,0
https://openalex.org/W1964299536,0
https://openalex.org/W1964305468,0
https://openalex.org/W1964310801,3
https://openalex.org/W1964321902,3
https://openalex.org/W1964331476,3
https://openalex.org/W1964349382,6
https://openalex.org/W1964390948,0
https://openalex.org/W1964413735,0
https://openalex.org/W1964416534,0
https://openalex.org/W1964445203,0
https://openalex.org/W1964460405,0
https://openalex.org/W1964461262,0
https://openalex.org/W1964470898,0
https://openalex.org/W1964480609,0
https://openalex.org/W1964489900,0
https://openalex.org/W1964518731,1
https://openalex.org/W1964520850,0
https://openalex.org/W1964531108,0
https://openalex.org/W1964534532,0
https://openalex.org/W1964550998,1
https://openalex.org/W1964554807,0
https://openalex.org/W1964560950,0
https://openalex.org/W1964572873,0
https://openalex.org/W1964580509,0
https://openalex.org/W1964588773,3
https://openalex.org/W1964594475,0
https://openalex.org/W1964601848,0
https://openalex.org/W1964607906,4
https://openalex.org/W1964623129,0
https://openalex.org/W1964639408,0
https://openalex.org/W1964640021,0
https://openalex.org/W1964679921,1
https://openalex.org/W1964736250,4
https://openalex.org/W1964753815,0
https://openalex.org/W1964791752,0
https://openalex.org/W1964796755,3
https://openalex.org/W1964838452,0
https://openalex.org/W1964844120,0
https://openalex.org/W1964878902,0
https://openalex.org/W1964885760,0
https://openalex.org/W1964887776,2
https://openalex.org/W1964889262,1
https://openalex.org/W1964899978,0
https://openalex.org/W1964923692,0
https://openalex.org/W1964940269,0
https://openalex.org/W1964946463,2
https://openalex.org/W1964954857,0
https://openalex.org/W1964960768,0
https://openalex.org/W1964972398,0
https://openalex.org/W1964983666,0
https://openalex.org/W1965033244,0
https://openalex.org/W1965042932,0
https://openalex.org/W1965045198,0
https://openalex.org/W1965046380,0
https://openalex.org/W1965056810,1
https://openalex.org/W1965070249,0
https://openalex.org/W1965075225,2
https://openalex.org/W1965139859,0
https://openalex.org/W1965163287,0
https://openalex.org/W1965176136,1
https://openalex.org/W1965183335,0
https://openalex.org/W1965210458,11
https://openalex.org/W1965260807,0
https://openalex.org/W1965270494,6
https://openalex.org/W1965270811,0
https://openalex.org/W1965345786,8
https://openalex.org/W1965401196,6
https://openalex.org/W1965425459,0
https://openalex.org/W1965530784,0
https://openalex.org/W1965566921,0
https://openalex.org/W1965588286,0
https://openalex.org/W1965589328,0
https://openalex.org/W1965701811,0
https://openalex.org/W1965739188,2
https://openalex.org/W1965812022,1
https://openalex.org/W1965861632,0
https://openalex.org/W1965863052,2
https://openalex.org/W1965866284,11
https://openalex.org/W1965870800,0
https://openalex.org/W1965881000,0
https://openalex.org/W1965891051,4
https://openalex.org/W1965953894,0
https://openalex.org/W1965954530,3
https://openalex.org/W1965962220,0
https://openalex.org/W1965996208,0
https://openalex.org/W1966043962,0
https://openalex.org/W1966050163,3
https://openalex.org/W1966059657,0
https://openalex.org/W1966070544,0
https://openalex.org/W1966108608,0
https://openalex.org/W1966122951,0
https://openalex.org/W1966138258,5
https://openalex.org/W1966142492,1
https://openalex.org/W1966170320,5
https://openalex.org/W1966253027,0
https://openalex.org/W1966260016,5
https://openalex.org/W1966294510,4
https://openalex.org/W1966326041,0
https://openalex.org/W1966331561,0
https://openalex.org/W1966341590,3
https://openalex.org/W1966344776,0
https://openalex.org/W1966348926,0
https://openalex.org/W1966383422,1
https://openalex.org/W1966413776,0
https://openalex.org/W1966435395,12
https://openalex.org/W1966445948,0
https://openalex.org/W1966457514,0
https://openalex.org/W1966484797,0
https://openalex.org/W1966502237,0
https://openalex.org/W1966502515,0
https://openalex.org/W1966536618,0
https://openalex.org/W1966560110,0
https://openalex.org/W1966753246,0
https://openalex.org/W1966762302,0
https://openalex.org/W1966783641,6
https://openalex.org/W1966815625,0
https://openalex.org/W1966827339,0
https://openalex.org/W1966853796,0
https://openalex.org/W1966870635,0
https://openalex.org/W1966871092,0
https://openalex.org/W1966884955,8
https://openalex.org/W1966913945,0
https://openalex.org/W1966928676,0
https://openalex.org/W1966953491,1
https://openalex.org/W1966960637,0
https://openalex.org/W1966963046,2
https://openalex.org/W1966978405,0
https://openalex.org/W1966994140,0
https://openalex.org/W1967016199,0
https://openalex.org/W1967018403,0
https://openalex.org/W1967027992,0
https://openalex.org/W1967066794,0
https://openalex.org/W1967092455,0
https://openalex.org/W1967139520,0
https://openalex.org/W1967150387,3
https://openalex.org/W1967152110,0
https://openalex.org/W1967165782,0
https://openalex.org/W1967198710,0
https://openalex.org/W1967206843,0
https://openalex.org/W1967240803,0
https://openalex.org/W1967314980,0
https://openalex.org/W1967319803,0
https://openalex.org/W1967332484,3
https://openalex.org/W1967347444,0
https://openalex.org/W1967382504,0
https://openalex.org/W1967383412,1
https://openalex.org/W1967403039,0
https://openalex.org/W1967437387,0
https://openalex.org/W1967445897,0
https://openalex.org/W1967522676,4
https://openalex.org/W1967556377,0
https://openalex.org/W1967619115,0
https://openalex.org/W1967622278,0
https://openalex.org/W1967650174,0
https://openalex.org/W1967661949,4
https://openalex.org/W1967681347,0
https://openalex.org/W1967692887,0
https://openalex.org/W1967704265,0
https://openalex.org/W1967718609,0
https://openalex.org/W1967735691,0
https://openalex.org/W1967750087,0
https://openalex.org/W1967775281,2
https://openalex.org/W1967775615,1
https://openalex.org/W1967812648,0
https://openalex.org/W1967818218,0
https://openalex.org/W1967818925,0
https://openalex.org/W1967827409,1
https://openalex.org/W1967856827,7
https://openalex.org/W1967860106,0
https://openalex.org/W1967878100,0
https://openalex.org/W1967934089,0
https://openalex.org/W1967948329,0
https://openalex.org/W1967951010,0
https://openalex.org/W1967975361,0
https://openalex.org/W1968055873,0
https://openalex.org/W1968092323,2
https://openalex.org/W1968105621,1
https://openalex.org/W1968108850,1
https://openalex.org/W1968116880,0
https://openalex.org/W1968196855,6
https://openalex.org/W1968261728,5
https://openalex.org/W1968285762,0
https://openalex.org/W1968299953,3
https://openalex.org/W1968303108,3
https://openalex.org/W1968308635,0
https://openalex.org/W1968311518,0
https://openalex.org/W1968350809,0
https://openalex.org/W1968354752,10
https://openalex.org/W1968358284,0
https://openalex.org/W1968376009,0
https://openalex.org/W1968380491,0
https://openalex.org/W1968411121,4
https://openalex.org/W1968456274,0
https://openalex.org/W1968473124,0
https://openalex.org/W1968477086,0
https://openalex.org/W1968479965,7
https://openalex.org/W1968501422,0
https://openalex.org/W1968526232,1
https://openalex.org/W1968534210,0
https://openalex.org/W1968540490,0
https://openalex.org/W1968583026,3
https://openalex.org/W1968592844,0
https://openalex.org/W1968625729,0
https://openalex.org/W1968634812,0
https://openalex.org/W1968648774,1
https://openalex.org/W1968672758,0
https://openalex.org/W1968674388,0
https://openalex.org/W1968740363,2
https://openalex.org/W1968768459,1
https://openalex.org/W1968815752,0
https://openalex.org/W1968849469,0
https://openalex.org/W1968856712,0
https://openalex.org/W1968898101,0
https://openalex.org/W1968941122,7
https://openalex.org/W1968947484,1
https://openalex.org/W1968960379,0
https://openalex.org/W1968963588,0
https://openalex.org/W1968965619,0
https://openalex.org/W1969005153,0
https://openalex.org/W1969060821,0
https://openalex.org/W1969071281,2
https://openalex.org/W1969125710,0
https://openalex.org/W1969139047,0
https://openalex.org/W1969159563,4
https://openalex.org/W1969184294,0
https://openalex.org/W1969192373,0
https://openalex.org/W1969244450,0
https://openalex.org/W1969258951,0
https://openalex.org/W1969295364,0
https://openalex.org/W1969321078,0
https://openalex.org/W1969345033,3
https://openalex.org/W1969369546,4
https://openalex.org/W1969388235,6
https://openalex.org/W1969421004,0
https://openalex.org/W1969453632,2
https://openalex.org/W1969457561,0
https://openalex.org/W1969476651,4
https://openalex.org/W1969485212,0
https://openalex.org/W1969496741,0
https://openalex.org/W1969528458,3
https://openalex.org/W1969538205,2
https://openalex.org/W1969547333,0
https://openalex.org/W1969559299,1
https://openalex.org/W1969562832,0
https://openalex.org/W1969597494,5
https://openalex.org/W1969607117,0
https://openalex.org/W1969625108,0
https://openalex.org/W1969625264,1
https://openalex.org/W1969746031,6
https://openalex.org/W1969775367,0
https://openalex.org/W1969780801,0
https://openalex.org/W1969798766,0
https://openalex.org/W1969809047,3
https://openalex.org/W1969810093,0
https://openalex.org/W1969811909,3
https://openalex.org/W1969814828,6
https://openalex.org/W1969825292,0
https://openalex.org/W1969845967,0
https://openalex.org/W1969869059,0
https://openalex.org/W1969899370,0
https://openalex.org/W1969936601,1
https://openalex.org/W1969988718,0
https://openalex.org/W1969991222,1
https://openalex.org/W1970005229,0
https://openalex.org/W1970025076,2
https://openalex.org/W1970050943,4
https://openalex.org/W1970100615,0
https://openalex.org/W1970117105,0
https://openalex.org/W1970150609,1
https://openalex.org/W1970162999,11
https://openalex.org/W1970166927,0
https://openalex.org/W1970167657,2
https://openalex.org/W1970176992,1
https://openalex.org/W1970178936,0
https://openalex.org/W1970184358,4
https://openalex.org/W1970234808,3
https://openalex.org/W1970237011,1
https://openalex.org/W1970245897,0
https://openalex.org/W1970279576,0
https://openalex.org/W1970331354,0
https://openalex.org/W1970430570,2
https://openalex.org/W1970443141,0
https://openalex.org/W1970459398,0
https://openalex.org/W1970477433,0
https://openalex.org/W1970483766,3
https://openalex.org/W1970485075,0
https://openalex.org/W1970485991,0
https://openalex.org/W1970487614,10
https://openalex.org/W1970510345,2
https://openalex.org/W1970515213,0
https://openalex.org/W1970519974,0
https://openalex.org/W1970532503,4
https://openalex.org/W1970541203,8
https://openalex.org/W1970551236,12
https://openalex.org/W1970568842,0
https://openalex.org/W1970582879,5
https://openalex.org/W1970590894,0
https://openalex.org/W1970609340,1
https://openalex.org/W1970628520,0
https://openalex.org/W1970640841,6
https://openalex.org/W1970648865,0
https://openalex.org/W1970650419,2
https://openalex.org/W1970652171,5
https://openalex.org/W1970660360,1
https://openalex.org/W1970668219,1
https://openalex.org/W1970737246,0
https://openalex.org/W1970777793,0
https://openalex.org/W1970778883,0
https://openalex.org/W1970779521,1
https://openalex.org/W1970784552,0
https://openalex.org/W1970800856,0
https://openalex.org/W1970805093,2
https://openalex.org/W1970869001,2
https://openalex.org/W1970898616,0
