focal_id,A_cum_foreign_ratio,C_cum_foreign_ratio
https://openalex.org/W107217319,0.6667,1.0
https://openalex.org/W123188105,0.5,
https://openalex.org/W1479814598,1.0,
https://openalex.org/W1480629010,0.0,0.0
https://openalex.org/W1481111992,0.0,
https://openalex.org/W1482558344,0.2857,
https://openalex.org/W1486755379,0.4,0.0
https://openalex.org/W1487929100,0.5556,0.4286
https://openalex.org/W1490297444,0.3,0.5
https://openalex.org/W1490980681,0.2,0.0
https://openalex.org/W1491592762,0.4167,0.0
https://openalex.org/W1492783723,0.2667,0.0
https://openalex.org/W1492926222,1.0,1.0
https://openalex.org/W1497558812,1.0,0.6667
https://openalex.org/W1499189443,0.6667,1.0
https://openalex.org/W1500119169,0.1343,0.3077
https://openalex.org/W1500161133,0.1667,0.0
https://openalex.org/W1501279353,0.0,
https://openalex.org/W1501680780,0.0,0.0
https://openalex.org/W1503406504,0.25,
https://openalex.org/W1504088411,1.0,
https://openalex.org/W1506926549,0.0,
https://openalex.org/W1508726954,0.2222,0.3333
https://openalex.org/W1509503550,1.0,
https://openalex.org/W1510008862,0.5,
https://openalex.org/W1510372124,0.2,0.5
https://openalex.org/W1515150191,0.5,1.0
https://openalex.org/W1517766195,0.1667,0.5
https://openalex.org/W1517895055,0.3125,0.1579
https://openalex.org/W1520325625,1.0,
https://openalex.org/W1520868324,0.125,0.0
https://openalex.org/W1523600018,0.0,1.0
https://openalex.org/W1526040826,0.6667,0.5
https://openalex.org/W1526367710,0.375,0.0
https://openalex.org/W1527606363,0.3333,
https://openalex.org/W1531663342,0.125,0.5
https://openalex.org/W1532382899,0.0,
https://openalex.org/W1533457706,0.2857,0.25
https://openalex.org/W1537390161,0.25,0.0
https://openalex.org/W1538461120,0.3182,0.4706
https://openalex.org/W1538734137,0.5,0.5
https://openalex.org/W1539412522,0.0,
https://openalex.org/W1544844990,0.15,0.0
https://openalex.org/W1544882376,0.8182,0.4286
https://openalex.org/W1545935624,0.1429,
https://openalex.org/W1546101667,0.0,
https://openalex.org/W1546276850,0.6667,
https://openalex.org/W1548158219,0.2727,0.0
https://openalex.org/W1548438696,1.0,0.5
https://openalex.org/W1548978242,0.5,
https://openalex.org/W1550587422,0.3421,0.25
https://openalex.org/W1552542971,0.1667,0.0
https://openalex.org/W1552833372,0.5833,0.625
https://openalex.org/W1554869033,0.3333,0.0
https://openalex.org/W1555202545,1.0,
https://openalex.org/W1559654041,0.5,0.25
https://openalex.org/W1561288701,0.0,
https://openalex.org/W1561744490,1.0,
https://openalex.org/W1563186942,0.5,
https://openalex.org/W1564045561,0.0,
https://openalex.org/W1565066815,0.3,0.5556
