focal_id,first_author_prior,avg_all_authors_prior,author_count
https://openalex.org/W2089208306,48.0,23.666666666666668,3
https://openalex.org/W2000264157,46.0,46.0,1
https://openalex.org/W2105986470,221.0,156.5,2
https://openalex.org/W1964461262,116.0,78.33333333333333,3
https://openalex.org/W1979823450,6.0,6.0,1
https://openalex.org/W2084272853,13.0,13.0,1
https://openalex.org/W2046709975,4.0,22.25,4
https://openalex.org/W1674845098,15.0,45.22222222222222,9
https://openalex.org/W1488982196,7.0,19.333333333333332,6
https://openalex.org/W2149718980,5.0,5.0,1
https://openalex.org/W2172112159,112.0,26.4,5
https://openalex.org/W2159171691,154.0,154.0,1
https://openalex.org/W2512860708,118.0,118.0,1
https://openalex.org/W2046907946,55.0,55.0,1
https://openalex.org/W2164236653,13.0,31.714285714285715,7
https://openalex.org/W2034004063,69.0,62.5,4
https://openalex.org/W2023004469,71.0,53.166666666666664,6
https://openalex.org/W3102068973,109.0,132.0,10
https://openalex.org/W2059413398,13.0,92.4,5
https://openalex.org/W2126941225,25.0,37.666666666666664,6
https://openalex.org/W1996298437,10.0,23.8,5
https://openalex.org/W2069207730,28.0,28.0,1
https://openalex.org/W1986608200,38.0,129.25,4
https://openalex.org/W1966138258,17.0,30.0,8
https://openalex.org/W2036630902,3.0,30.133333333333333,15
https://openalex.org/W1979300756,19.0,196.33333333333334,6
https://openalex.org/W2106969070,20.0,90.5,4
https://openalex.org/W1988271984,3.0,21.0,2
https://openalex.org/W1985355694,5.0,6.0,4
https://openalex.org/W4236420671,42.0,26.166666666666668,6
https://openalex.org/W1972994134,57.0,191.33333333333334,3
https://openalex.org/W2045581366,57.0,26.125,8
https://openalex.org/W2088669691,81.0,35.666666666666664,3
https://openalex.org/W2014076227,15.0,17.5,4
https://openalex.org/W2067594967,0.0,53.875,8
https://openalex.org/W2096358237,34.0,143.0,5
https://openalex.org/W2013564334,56.0,168.5,4
https://openalex.org/W2030443384,1.0,22.11111111111111,9
https://openalex.org/W2129408918,106.0,73.6,5
https://openalex.org/W2148114668,21.0,68.38461538461539,13
https://openalex.org/W2063232778,12.0,70.75,4
https://openalex.org/W2083636783,37.0,59.5,10
https://openalex.org/W2109118662,3.0,56.42857142857143,7
https://openalex.org/W2056628816,12.0,112.5,2
https://openalex.org/W2162007813,60.0,35.714285714285715,7
https://openalex.org/W2071996613,11.0,75.4,5
