focal_id,DI_y1,A_y1,B_y1,C_y1,DI_y2,A_y2,B_y2,C_y2,DI_y3,A_y3,B_y3,C_y3,DI_y4,A_y4,B_y4,C_y4,DI_y5,A_y5,B_y5,C_y5,DI_y6,A_y6,B_y6,C_y6,DI_y7,A_y7,B_y7,C_y7,DI_y8,A_y8,B_y8,C_y8,DI_y9,A_y9,B_y9,C_y9,DI_y10,A_y10,B_y10,C_y10,DI_y11,A_y11,B_y11,C_y11,DI_y12,A_y12,B_y12,C_y12,DI_y13,A_y13,B_y13,C_y13,DI_y14,A_y14,B_y14,C_y14,DI_y15,A_y15,B_y15,C_y15
https://openalex.org/W1421718478,0.0,0,201967,0,0.0,2,422895,0,0.0,3,660549,2,0.0,4,916704,3,-0.0,4,1197759,5,0.0,6,1470805,5,0.0,8,1716445,5,0.0,8,1942445,8,0.0,9,2144052,8,0.0,11,2352340,8,0.0,13,2577503,8,0.0,13,2776609,8,0.0,14,2780186,8,0.0,14,2782553,8,0.0,15,2783119,8
https://openalex.org/W142633349,0.0009,1,1130,0,0.0,1,2441,1,0.0,2,3766,2,0.0,3,5116,3,-0.0002,3,6598,4,0.0,5,7943,5,0.0001,7,9047,6,0.0001,8,10063,7,0.0,8,10917,8,-0.0001,9,11715,10,0.0,12,12496,12,0.0001,13,13107,12,0.0,14,13348,14,-0.0001,14,13604,16,0.0002,19,13812,16
https://openalex.org/W143423174,-0.0,1,202325,3,-0.0,1,423646,4,-0.0,1,661792,5,-0.0,3,918394,8,-0.0,6,1199909,10,-0.0,11,1473420,14,-0.0,14,1719458,18,-0.0,15,1945897,23,-0.0,16,2147962,26,-0.0,21,2356816,29,-0.0,24,2582521,33,-0.0,26,2782242,34,-0.0,30,2786286,35,-0.0,33,2789155,39,-0.0,38,2790116,40
https://openalex.org/W1443919881,-0.0039,2,1027,6,-0.0013,9,2208,12,-0.0021,11,3274,18,-0.0018,15,4358,23,-0.0015,18,5442,26,-0.0017,24,6514,35,-0.0014,27,7330,37,-0.0012,31,8199,41,-0.0012,34,8994,45,-0.0005,41,9744,46,-0.0009,42,10465,52,-0.0009,45,11149,55,-0.0007,48,11655,56,-0.0008,51,12059,61,-0.0007,53,12464,62
https://openalex.org/W144399984,-0.0117,0,169,2,-0.0114,2,344,6,-0.0057,3,520,6,-0.0099,5,692,12,-0.011,6,886,16,-0.0085,8,1032,17,-0.0074,9,1185,18,-0.0083,9,1300,20,-0.0075,10,1426,21,-0.0069,11,1560,22,-0.0064,11,1692,22,-0.006,11,1789,22,-0.0058,11,1851,22,-0.0056,13,1932,24,-0.0049,14,1990,24
https://openalex.org/W1450044817,-0.0005,0,2216,1,-0.0002,0,4917,1,-0.0004,0,7654,3,-0.0005,0,10464,5,-0.0004,3,13465,8,-0.0004,3,16251,9,-0.0004,3,19142,11,-0.0004,3,22176,12,-0.0005,3,25625,16,-0.0004,4,29414,17,-0.0004,5,32965,19,-0.0005,8,36644,25,-0.0004,10,39846,27,-0.0004,10,43100,27,-0.0004,10,46166,28
https://openalex.org/W1454232430,-0.0004,0,4870,2,-0.0004,0,9678,4,-0.0002,2,14690,5,-0.0002,3,19633,7,-0.0002,3,24987,8,-0.0002,4,29866,10,-0.0002,4,34199,11,-0.0002,5,38060,11,-0.0001,6,41945,11,-0.0001,6,45576,11,-0.0001,6,49810,11,-0.0001,6,54666,12,-0.0001,6,58796,12,-0.0001,6,62641,12,-0.0001,6,65995,12
https://openalex.org/W1472173426,0.0,0,497,0,0.0019,2,1035,0,0.0019,3,1578,0,0.0014,5,2089,2,0.0008,5,2615,3,0.001,7,3054,4,0.0014,9,3486,4,0.0015,11,3923,5,0.0014,12,4297,6,0.0013,12,4727,6,0.0014,13,5085,6,0.0013,15,5408,8,0.0018,18,5658,8,0.0022,21,5837,8,0.0025,23,5997,8
https://openalex.org/W1475686087,0.0,0,406,0,0.0,0,635,0,0.0,0,914,0,-0.0009,0,1149,1,-0.0007,0,1409,1,-0.0012,0,1644,2,-0.0005,1,2011,2,-0.0009,1,2274,3,-0.0008,1,2489,3,-0.0007,1,2679,3,-0.0007,1,2910,3,-0.0006,1,3088,3,-0.0006,1,3257,3,-0.0006,1,3435,3,-0.0008,1,3548,4
https://openalex.org/W147673611,-0.0063,0,313,2,-0.0123,0,645,8,-0.0111,0,981,11,-0.0087,1,1367,13,-0.0096,1,1756,18,-0.0093,1,2127,21,-0.0089,1,2552,24,-0.0092,1,2913,28,-0.0105,1,3381,37,-0.0122,1,3817,48,-0.0108,5,4301,52,-0.0109,5,4802,58,-0.0107,6,5085,61,-0.0111,6,5430,67,-0.0113,7,5739,73
https://openalex.org/W147802401,-0.0025,1,786,3,0.0,3,1650,3,0.0004,4,2518,3,0.0006,5,3385,3,0.0005,5,4267,3,0.0002,5,5112,4,0.0,5,5763,5,0.0,5,6430,5,0.0,5,7167,5,0.0001,6,7821,5,0.0,6,8516,6,0.0,6,9086,6,0.0,6,9531,6,0.0,6,9968,6,0.0,6,10311,6
https://openalex.org/W1479784613,-0.0114,0,174,2,-0.005,0,401,2,0.0,2,653,2,-0.0011,2,911,3,0.0,3,1186,3,-0.0007,3,1469,4,0.0006,5,1750,4,0.001,6,2003,4,0.0009,6,2308,4,0.0011,7,2612,4,0.0007,7,2944,5,0.0006,7,3306,5,0.0008,8,3616,5,0.0005,8,3879,6,0.0005,8,4119,6
https://openalex.org/W1479814598,0.0,0,96,0,0.0,0,203,0,0.003,1,329,0,0.0046,2,435,0,0.0035,2,568,0,0.0015,2,680,1,0.0026,3,771,1,0.0023,3,863,1,0.0021,3,960,1,0.0019,3,1043,1,0.0034,5,1163,1,0.0032,5,1243,1,0.003,5,1323,1,0.0029,5,1383,1,0.0028,5,1432,1
