work_id,n_authors,n_affiliations,n_countries,countries,is_international
https://openalex.org/W10905378,1,1,0,,0
https://openalex.org/W116375467,5,5,1,US,0
https://openalex.org/W1249047937,7,7,0,,0
https://openalex.org/W126168250,1,1,0,,0
https://openalex.org/W1480569219,2,2,1,CA,0
https://openalex.org/W1482570652,14,16,3,"DE,GB,US",1
https://openalex.org/W1493204368,5,5,0,,0
https://openalex.org/W1494561330,6,6,1,NL,0
https://openalex.org/W1498633852,5,5,1,GB,0
https://openalex.org/W1499787182,2,2,0,,0
https://openalex.org/W1501551071,7,11,1,IT,0
https://openalex.org/W1509950743,4,4,2,"BE,DE",1
https://openalex.org/W1518736008,3,3,1,GB,0
https://openalex.org/W1524169381,8,8,0,,0
https://openalex.org/W1529566428,2,2,0,,0
https://openalex.org/W1531230592,8,9,1,JP,0
https://openalex.org/W1531308969,3,3,0,,0
https://openalex.org/W1533697325,1,1,0,,0
https://openalex.org/W154014740,3,3,1,TW,0
https://openalex.org/W1543796853,2,2,1,US,0
https://openalex.org/W1552086914,2,2,2,"AT,EG",1
https://openalex.org/W1554448134,5,5,1,JP,0
https://openalex.org/W1558598870,3,4,1,NG,0
https://openalex.org/W1559900440,5,5,1,MX,0
https://openalex.org/W1570519806,2,2,1,IN,0
https://openalex.org/W1575279953,20,22,5,"GB,PH,SE,SG,TH",1
https://openalex.org/W1576082777,6,14,1,FR,0
https://openalex.org/W1586895761,7,7,2,"ES,US",1
https://openalex.org/W1590729195,4,4,1,IT,0
https://openalex.org/W1591674977,10,10,0,,0
https://openalex.org/W1593933526,6,6,1,US,0
https://openalex.org/W1594070576,4,4,1,FR,0
https://openalex.org/W1596733936,9,16,2,"GB,US",1
https://openalex.org/W1606527875,5,7,1,FR,0
https://openalex.org/W1649842740,4,4,1,US,0
https://openalex.org/W1657274049,7,7,1,GB,0
https://openalex.org/W1734451748,4,4,1,DE,0
https://openalex.org/W1763513677,7,7,0,,0
https://openalex.org/W176850897,4,4,1,IT,0
https://openalex.org/W1813850579,4,4,1,KR,0
https://openalex.org/W184713255,4,4,0,,0
https://openalex.org/W1856490756,4,6,2,"NL,NZ",1
https://openalex.org/W1871150467,5,5,1,US,0
https://openalex.org/W1890538852,5,7,1,US,0
https://openalex.org/W18934947,1,1,0,,0
https://openalex.org/W1908075352,2,2,1,US,0
https://openalex.org/W19098562,4,4,0,,0
https://openalex.org/W1922324557,14,14,1,US,0
https://openalex.org/W1963506227,7,7,0,,0
https://openalex.org/W1963693575,4,4,2,"CN,KR",1
https://openalex.org/W1963779972,1,1,0,,0
https://openalex.org/W1963876826,9,9,1,US,0
https://openalex.org/W1964035787,3,3,1,SE,0
https://openalex.org/W1964090278,4,4,1,JP,0
https://openalex.org/W1964173007,4,4,1,EG,0
https://openalex.org/W1964197631,4,5,1,EG,0
https://openalex.org/W1964213175,5,5,1,JP,0
https://openalex.org/W1964243029,5,5,1,MX,0
https://openalex.org/W1964249772,1,1,0,,0
https://openalex.org/W1964384720,5,5,1,FR,0
https://openalex.org/W1964456676,2,2,1,NG,0
https://openalex.org/W1964844156,1,1,0,,0
https://openalex.org/W1964875240,4,4,1,NZ,0
https://openalex.org/W1964898510,4,4,3,"CA,DK,MA",1
https://openalex.org/W1964934190,1,1,0,,0
https://openalex.org/W1964979546,4,4,1,IT,0
https://openalex.org/W1965132712,3,3,1,US,0
https://openalex.org/W1965353346,3,3,1,GB,0
https://openalex.org/W1965514128,2,2,1,US,0
https://openalex.org/W1965553505,1,1,0,,0
https://openalex.org/W1965570147,2,2,1,JP,0
https://openalex.org/W1965627577,2,2,1,US,0
https://openalex.org/W1965705562,3,3,1,SK,0
https://openalex.org/W1966016299,2,2,1,CA,0
https://openalex.org/W1966123361,2,2,1,JP,0
https://openalex.org/W1966133808,2,2,1,IR,0
https://openalex.org/W1966154386,5,5,1,US,0
https://openalex.org/W1966279206,1,1,0,,0
https://openalex.org/W1966372778,5,7,2,"FR,IT",1
https://openalex.org/W1966408997,3,3,2,"DE,ET",1
https://openalex.org/W1966471061,5,5,1,DE,0
https://openalex.org/W1966547939,3,3,1,ES,0
https://openalex.org/W1966874947,6,6,1,CN,0
https://openalex.org/W1966912428,3,3,1,EG,0
https://openalex.org/W1966988644,3,3,1,IT,0
https://openalex.org/W1967081302,6,6,1,JP,0
https://openalex.org/W1967225692,5,9,2,"DE,US",1
https://openalex.org/W1967511489,3,3,1,DE,0
https://openalex.org/W1967817024,2,2,0,,0
https://openalex.org/W1967935751,1,1,0,,0
https://openalex.org/W1967979140,8,16,1,DE,0
https://openalex.org/W1967990903,5,9,1,US,0
https://openalex.org/W1968157550,4,4,1,US,0
https://openalex.org/W1968184443,12,12,1,US,0
https://openalex.org/W1968237069,6,6,1,IR,0
https://openalex.org/W1968331348,6,6,1,US,0
https://openalex.org/W1968509159,2,2,1,DE,0
https://openalex.org/W1968560339,3,3,1,ES,0
https://openalex.org/W1968576025,3,3,1,GB,0
https://openalex.org/W1968773040,3,3,1,JP,0
https://openalex.org/W1968888384,5,13,2,"GB,HU",1
https://openalex.org/W1968998147,3,3,1,TR,0
https://openalex.org/W1969004659,5,5,1,IT,0
https://openalex.org/W1969023980,7,7,1,CH,0
https://openalex.org/W1969042316,5,5,1,PL,0
https://openalex.org/W1969217489,11,11,1,JP,0
https://openalex.org/W1969284015,4,4,1,IN,0
https://openalex.org/W1969558986,6,6,1,JP,0
https://openalex.org/W1969629841,2,2,1,US,0
https://openalex.org/W1969719092,3,3,1,US,0
https://openalex.org/W1969728094,2,2,1,RO,0
https://openalex.org/W1969753092,6,6,1,JP,0
https://openalex.org/W1969761165,1,1,0,,0
https://openalex.org/W1969964192,10,10,0,,0
https://openalex.org/W1970083307,5,5,1,KR,0
https://openalex.org/W1970117781,11,11,1,US,0
https://openalex.org/W1970144977,2,2,1,TW,0
https://openalex.org/W1970224662,6,6,2,"SE,TH",1
https://openalex.org/W1970266669,1,1,0,,0
https://openalex.org/W1970414186,2,2,1,US,0
https://openalex.org/W1970444345,2,2,1,GB,0
https://openalex.org/W1970483804,8,8,1,IL,0
https://openalex.org/W1970492603,9,9,1,JP,0
https://openalex.org/W1970669380,3,3,1,US,0
https://openalex.org/W1970788400,5,5,1,JP,0
https://openalex.org/W1970814652,4,4,1,JP,0
https://openalex.org/W1970983329,6,6,1,BR,0
https://openalex.org/W1971002536,3,3,1,JP,0
https://openalex.org/W1971211899,13,13,1,AU,0
https://openalex.org/W1971462379,2,3,1,JP,0
https://openalex.org/W1971500037,3,3,1,IN,0
https://openalex.org/W1971539246,2,2,1,US,0
https://openalex.org/W1971662600,3,3,1,LK,0
https://openalex.org/W1971673357,2,2,1,DE,0
https://openalex.org/W1971770161,6,12,1,FR,0
https://openalex.org/W1971815277,2,2,2,"AE,EG",1
https://openalex.org/W1971840089,7,14,1,US,0
https://openalex.org/W1971884578,3,3,1,IN,0
https://openalex.org/W1972156507,2,2,1,US,0
https://openalex.org/W1972304877,4,5,1,US,0
https://openalex.org/W1972328664,6,6,1,US,0
https://openalex.org/W1972393042,4,4,1,FR,0
https://openalex.org/W1972401663,1,2,0,,0
https://openalex.org/W1972419851,8,8,1,IT,0
https://openalex.org/W1972468585,2,2,1,US,0
https://openalex.org/W1972589220,2,2,0,,0
https://openalex.org/W1972676215,4,4,0,,0
https://openalex.org/W1972907963,3,3,1,US,0
https://openalex.org/W1972951408,6,6,0,,0
https://openalex.org/W1972959517,3,6,1,CN,0
https://openalex.org/W1972978519,4,4,1,KR,0
https://openalex.org/W1972991948,5,5,0,,0
https://openalex.org/W1973002226,7,7,1,IT,0
https://openalex.org/W1973048790,1,1,0,,0
https://openalex.org/W1973149867,4,4,1,EE,0
https://openalex.org/W1973291440,4,4,1,US,0
https://openalex.org/W1973359795,2,2,1,NZ,0
https://openalex.org/W1973428504,3,3,1,AT,0
https://openalex.org/W1973451981,3,3,1,US,0
https://openalex.org/W1973468125,3,3,1,DE,0
https://openalex.org/W1973477437,6,6,2,"GB,KR",1
https://openalex.org/W1973595469,1,1,0,,0
https://openalex.org/W1973676289,4,4,1,JP,0
https://openalex.org/W1973688550,5,5,0,,0
https://openalex.org/W1973932503,1,1,0,,0
https://openalex.org/W1973961390,5,5,1,NG,0
https://openalex.org/W1974100106,2,2,1,KR,0
https://openalex.org/W1974103454,8,8,1,US,0
https://openalex.org/W1974349312,5,5,3,"CZ,IT,US",1
https://openalex.org/W1974374151,3,6,1,JP,0
https://openalex.org/W1974516847,3,3,1,JP,0
https://openalex.org/W1974528399,3,3,1,IR,0
https://openalex.org/W1974711060,3,3,1,IN,0
https://openalex.org/W1974714863,2,4,1,DZ,0
https://openalex.org/W1974766124,2,2,1,US,0
https://openalex.org/W1974767101,6,6,1,US,0
https://openalex.org/W1975067966,6,18,1,US,0
https://openalex.org/W1975080719,4,4,1,US,0
https://openalex.org/W1975122674,1,1,0,,0
https://openalex.org/W1975197578,4,4,1,JP,0
https://openalex.org/W1975244738,3,3,1,US,0
https://openalex.org/W1975335500,1,1,0,,0
https://openalex.org/W1975444614,7,7,1,BR,0
https://openalex.org/W1975769443,2,2,1,US,0
https://openalex.org/W1975869735,2,2,1,AT,0
https://openalex.org/W1976132069,4,6,2,"CA,US",1
https://openalex.org/W1976251679,2,2,1,HK,0
https://openalex.org/W1976284410,4,4,1,IT,0
https://openalex.org/W1976392632,3,3,1,JP,0
https://openalex.org/W1976502624,7,7,1,US,0
https://openalex.org/W1976570404,27,27,0,,0
https://openalex.org/W1976659194,1,1,0,,0
https://openalex.org/W1976714899,5,5,1,US,0
https://openalex.org/W1976719753,3,3,1,US,0
https://openalex.org/W1976771657,5,5,1,US,0
https://openalex.org/W1976798922,3,3,2,"FR,IL",1
https://openalex.org/W1976895649,7,7,0,,0
https://openalex.org/W1976905373,2,2,1,US,0
https://openalex.org/W1976929893,4,4,1,US,0
https://openalex.org/W1977100444,7,13,1,FR,0
https://openalex.org/W1977126310,5,5,0,,0
https://openalex.org/W1977312420,4,4,1,IT,0
https://openalex.org/W1977341800,4,8,1,IL,0
https://openalex.org/W1977478395,7,21,1,US,0
https://openalex.org/W1977522935,4,4,1,ES,0
https://openalex.org/W1977589492,4,4,1,CN,0
https://openalex.org/W1977887697,2,2,1,IN,0
https://openalex.org/W1977914020,4,4,1,CN,0
https://openalex.org/W1978066103,5,5,1,US,0
https://openalex.org/W1978104524,4,4,1,ES,0
https://openalex.org/W1978162288,2,2,1,RU,0
https://openalex.org/W1978173097,2,2,1,CZ,0
https://openalex.org/W1978212395,3,3,1,IN,0
https://openalex.org/W1978233628,2,2,2,"CH,US",1
https://openalex.org/W1978240199,2,2,1,TW,0
https://openalex.org/W1978270790,6,18,1,US,0
https://openalex.org/W1978436814,5,18,1,US,0
https://openalex.org/W1978587786,4,4,1,JP,0
https://openalex.org/W1978736282,1,1,0,,0
https://openalex.org/W1978810069,4,4,1,JP,0
https://openalex.org/W1978972616,3,6,1,FR,0
https://openalex.org/W1979007866,3,3,1,US,0
https://openalex.org/W1979071262,7,7,1,US,0
https://openalex.org/W1979083686,2,2,1,FR,0
https://openalex.org/W1979122823,4,4,1,JP,0
https://openalex.org/W1979145099,18,36,1,NZ,0
https://openalex.org/W1979209649,4,4,1,IT,0
