focal_id,pub_year,delay_year,home,foreign,unknown
https://openalex.org/W112679860,1999,0,4,12,2
https://openalex.org/W123496065,1999,3,5,1,25
https://openalex.org/W140229332,1999,0,4,4,6
https://openalex.org/W145704741,1999,0,9,3,4
https://openalex.org/W1479901483,1999,0,2,1,1
https://openalex.org/W1508366956,1999,0,4,1,2
https://openalex.org/W1510615428,1999,1,0,1,3
https://openalex.org/W1518660991,1999,0,2,0,1
https://openalex.org/W1519438511,1999,0,1,0,0
https://openalex.org/W1519690358,1999,6,4,4,8
https://openalex.org/W1525826344,1999,4,10,5,3
https://openalex.org/W1537326340,1999,1,1,1,2
https://openalex.org/W1539799364,1999,0,0,4,0
https://openalex.org/W1542245027,1999,8,42,10,16
https://openalex.org/W1546498684,1999,0,1,0,1
https://openalex.org/W1547128628,1999,0,3,12,4
https://openalex.org/W1547802382,1999,1,3,0,0
https://openalex.org/W1557249045,1999,11,5,8,3
https://openalex.org/W1564684139,1999,1,1,0,1
https://openalex.org/W1566255917,1999,0,0,1,0
https://openalex.org/W1567329226,1999,2,2,1,0
https://openalex.org/W1580216811,1999,0,2,2,2
https://openalex.org/W1582424333,1999,0,5,1,1
https://openalex.org/W1583348599,1999,0,0,1,3
https://openalex.org/W1592357338,1999,0,1,0,0
https://openalex.org/W1604454030,1999,4,8,2,2
https://openalex.org/W186597584,1999,4,3,1,11
https://openalex.org/W1875832464,1999,6,2,0,0
https://openalex.org/W1911287656,1999,2,3,6,1
https://openalex.org/W1926291594,1999,4,16,13,4
https://openalex.org/W1959391044,1999,0,1,0,1
https://openalex.org/W1963668052,1999,9,7,5,2
https://openalex.org/W1963845080,1999,0,5,3,0
https://openalex.org/W1964443608,1999,3,0,1,1
https://openalex.org/W1964459852,1999,0,0,1,0
https://openalex.org/W1964522283,1999,0,13,3,3
https://openalex.org/W1964713700,1999,0,3,0,0
https://openalex.org/W1964841027,1999,0,1,1,1
https://openalex.org/W1965075003,1999,0,6,0,3
https://openalex.org/W1965578218,1999,0,1,0,0
https://openalex.org/W1965686018,1999,2,1,2,2
https://openalex.org/W1965768412,1999,0,6,4,3
https://openalex.org/W1966139184,1999,0,0,3,0
https://openalex.org/W1966338194,1999,0,2,3,0
https://openalex.org/W1966362797,1999,5,0,0,3
https://openalex.org/W1966570090,1999,0,2,0,0
https://openalex.org/W1966658812,1999,0,4,0,0
https://openalex.org/W1966828257,1999,0,2,2,1
https://openalex.org/W1967099666,1999,2,3,4,2
https://openalex.org/W1967461016,1999,0,1,0,1
https://openalex.org/W1967495926,1999,10,48,40,27
https://openalex.org/W1968128799,1999,2,0,3,1
https://openalex.org/W1968262618,1999,1,8,4,9
https://openalex.org/W1968817361,1999,2,0,1,0
https://openalex.org/W1969212412,1999,0,0,3,1
https://openalex.org/W1969265413,1999,0,3,2,0
https://openalex.org/W1969349522,1999,3,0,1,5
https://openalex.org/W1969481673,1999,0,0,1,0
https://openalex.org/W1969596871,1999,6,0,2,5
https://openalex.org/W1969780934,1999,0,0,2,0
https://openalex.org/W1970017864,1999,0,1,0,0
https://openalex.org/W1970126236,1999,9,5,2,0
https://openalex.org/W1970417167,1999,8,3,10,7
https://openalex.org/W1970491547,1999,4,15,8,16
https://openalex.org/W1970616524,1999,8,3,1,1
https://openalex.org/W1971144426,1999,0,1,0,0
https://openalex.org/W1971283722,1999,1,1,3,33
https://openalex.org/W1971571318,1999,2,2,2,2
https://openalex.org/W1971907716,1999,0,0,6,3
https://openalex.org/W1972156925,1999,0,0,1,0
https://openalex.org/W1972221426,1999,0,1,0,1
