focal_id,A_cum_foreign_ratio,C_cum_foreign_ratio
https://openalex.org/W2006700550,0.0,0.0
https://openalex.org/W2007690016,0.4,0.5
https://openalex.org/W2007694549,0.3333,0.6
https://openalex.org/W2007760601,0.0,
https://openalex.org/W2008066120,0.3333,0.5
https://openalex.org/W2008268537,1.0,
https://openalex.org/W2008307277,0.0,
https://openalex.org/W2008477000,1.0,1.0
https://openalex.org/W2008709479,0.0,
https://openalex.org/W2008772283,0.0,
https://openalex.org/W2009084971,0.6,0.25
https://openalex.org/W2009110022,0.5,
https://openalex.org/W2009334942,0.3462,0.5294
https://openalex.org/W2009522420,0.303,0.125
https://openalex.org/W2009638430,1.0,
https://openalex.org/W2009818719,0.4737,0.2
https://openalex.org/W2010780854,0.25,
https://openalex.org/W2011137441,0.2,
https://openalex.org/W2011196313,0.5,1.0
https://openalex.org/W2011352755,0.7143,0.4
https://openalex.org/W2011452777,0.6667,0.0
https://openalex.org/W2011847571,0.4615,0.4444
https://openalex.org/W2011861796,0.0,
https://openalex.org/W2012068871,0.3462,0.3333
https://openalex.org/W2012284945,0.0,
https://openalex.org/W2012328924,0.0,
https://openalex.org/W2013121824,0.4,0.0
https://openalex.org/W2013255623,1.0,
https://openalex.org/W2013471796,0.5714,0.5
https://openalex.org/W2013861611,0.6667,
https://openalex.org/W2013991894,0.6667,1.0
https://openalex.org/W2014141483,0.3333,
https://openalex.org/W2014363484,0.0,0.0
https://openalex.org/W2014742830,0.3333,0.3
https://openalex.org/W2014760724,0.0,
https://openalex.org/W2014904729,0.0,
https://openalex.org/W2016579903,0.4,0.5
https://openalex.org/W2017621308,0.0,
https://openalex.org/W2018499348,0.2,
https://openalex.org/W2018630621,0.6667,
https://openalex.org/W2018872128,0.75,1.0
https://openalex.org/W2018889753,0.6429,0.5556
https://openalex.org/W2018941873,0.0,
https://openalex.org/W2019440891,0.0,0.0
https://openalex.org/W2019508568,1.0,
https://openalex.org/W2019804157,0.0833,0.0
https://openalex.org/W2019804941,0.5,0.5
https://openalex.org/W2020171942,0.0,
https://openalex.org/W2020176439,0.6667,
https://openalex.org/W2020629217,0.0,0.0
https://openalex.org/W2020927915,1.0,
https://openalex.org/W2020942844,0.0833,
https://openalex.org/W2021082385,0.0,
https://openalex.org/W2021679938,0.0,
https://openalex.org/W2021845044,0.2222,
https://openalex.org/W2022507829,0.5,
https://openalex.org/W2023062201,0.5,0.75
https://openalex.org/W2023156771,0.75,
https://openalex.org/W2023169372,0.0,
https://openalex.org/W2023436104,0.6667,0.0
https://openalex.org/W2023534743,0.8,1.0
https://openalex.org/W2023605279,0.75,0.0
https://openalex.org/W2024086256,0.0,
https://openalex.org/W2024174206,0.0,
https://openalex.org/W2024258490,0.4,0.3333
https://openalex.org/W2024287104,0.3333,0.0
https://openalex.org/W2024620685,0.0,0.0
https://openalex.org/W2025206402,0.0,1.0
https://openalex.org/W2025263956,0.25,0.0
https://openalex.org/W2025665894,0.0,
https://openalex.org/W2025671165,1.0,
https://openalex.org/W2025810685,0.3333,0.0
https://openalex.org/W2025986677,0.0,
https://openalex.org/W2026136061,0.7143,0.0
https://openalex.org/W2026547481,0.6471,0.5
https://openalex.org/W2026552065,0.0,
https://openalex.org/W2026994545,0.5,0.0
https://openalex.org/W2027163855,0.75,0.0
https://openalex.org/W2027500521,0.4681,0.35
https://openalex.org/W2028492019,0.6667,
https://openalex.org/W2028676797,0.2857,1.0
https://openalex.org/W2029053035,0.0,0.0
https://openalex.org/W2029282787,1.0,0.0
https://openalex.org/W2030325981,0.5556,0.0
https://openalex.org/W2030393205,0.0,
https://openalex.org/W2030653478,0.6,1.0
https://openalex.org/W2030691545,0.0,
https://openalex.org/W2031257564,0.3333,
https://openalex.org/W2031547860,0.3333,1.0
https://openalex.org/W2032690826,0.0,
https://openalex.org/W2032719694,0.8333,
https://openalex.org/W2032908662,0.7143,1.0
https://openalex.org/W2032966963,0.0,
https://openalex.org/W2033214784,0.3333,0.5
https://openalex.org/W2033284124,1.0,
https://openalex.org/W2033769406,0.5,
https://openalex.org/W2034203008,0.0,0.0
https://openalex.org/W2034974265,0.2439,0.1429
https://openalex.org/W2035227169,1.0,
https://openalex.org/W2035925151,1.0,
https://openalex.org/W2036561587,0.5,
https://openalex.org/W2036645707,0.3333,0.5
https://openalex.org/W2036811160,0.0,0.0
https://openalex.org/W2036857647,0.0,
https://openalex.org/W2036898438,0.3333,
