focal_id,delay_years_to_top5
https://openalex.org/W112679860,0
https://openalex.org/W123496065,3
https://openalex.org/W140229332,0
https://openalex.org/W145704741,0
https://openalex.org/W1479901483,0
https://openalex.org/W1508366956,0
https://openalex.org/W1510615428,1
https://openalex.org/W1518660991,0
https://openalex.org/W1519438511,0
https://openalex.org/W1519690358,6
https://openalex.org/W1525826344,4
https://openalex.org/W1537326340,1
https://openalex.org/W1539799364,0
https://openalex.org/W1542245027,8
https://openalex.org/W1546498684,0
https://openalex.org/W1547128628,0
https://openalex.org/W1547802382,1
https://openalex.org/W1557249045,11
https://openalex.org/W1564684139,1
https://openalex.org/W1566255917,0
https://openalex.org/W1567329226,2
https://openalex.org/W1580216811,0
https://openalex.org/W1582424333,0
https://openalex.org/W1583348599,0
https://openalex.org/W1592357338,0
https://openalex.org/W1604454030,4
https://openalex.org/W186597584,4
https://openalex.org/W1875832464,6
https://openalex.org/W1911287656,2
https://openalex.org/W1926291594,4
https://openalex.org/W1959391044,0
https://openalex.org/W1963668052,9
https://openalex.org/W1963845080,0
https://openalex.org/W1964443608,3
https://openalex.org/W1964459852,0
https://openalex.org/W1964522283,0
https://openalex.org/W1964713700,0
https://openalex.org/W1964841027,0
https://openalex.org/W1965075003,0
https://openalex.org/W1965578218,0
https://openalex.org/W1965686018,2
https://openalex.org/W1965768412,0
https://openalex.org/W1966139184,0
https://openalex.org/W1966338194,0
https://openalex.org/W1966362797,5
https://openalex.org/W1966570090,0
https://openalex.org/W1966658812,0
https://openalex.org/W1966828257,0
https://openalex.org/W1967099666,2
https://openalex.org/W1967461016,0
https://openalex.org/W1967495926,10
https://openalex.org/W1968128799,2
https://openalex.org/W1968262618,1
https://openalex.org/W1968817361,2
https://openalex.org/W1969212412,0
https://openalex.org/W1969265413,0
https://openalex.org/W1969349522,3
https://openalex.org/W1969481673,0
https://openalex.org/W1969596871,6
https://openalex.org/W1969780934,0
https://openalex.org/W1970017864,0
https://openalex.org/W1970126236,9
https://openalex.org/W1970417167,8
https://openalex.org/W1970491547,4
https://openalex.org/W1970616524,8
https://openalex.org/W1971144426,0
https://openalex.org/W1971283722,1
https://openalex.org/W1971571318,2
https://openalex.org/W1971907716,0
https://openalex.org/W1972156925,0
https://openalex.org/W1972221426,0
https://openalex.org/W1972225102,0
https://openalex.org/W1972387448,2
https://openalex.org/W1972994331,0
https://openalex.org/W1973706554,0
https://openalex.org/W1973782740,1
https://openalex.org/W1973956815,0
https://openalex.org/W1974213822,10
https://openalex.org/W1975034403,1
https://openalex.org/W1975294000,3
https://openalex.org/W1975323984,0
https://openalex.org/W1975652022,8
https://openalex.org/W1975875128,0
https://openalex.org/W1975987200,3
https://openalex.org/W1976008656,1
https://openalex.org/W1976233442,0
https://openalex.org/W1976406320,2
https://openalex.org/W1976566279,4
https://openalex.org/W1977092654,2
https://openalex.org/W1978361971,0
https://openalex.org/W1978818664,0
https://openalex.org/W1978862321,0
https://openalex.org/W1978917549,0
https://openalex.org/W1979189996,0
https://openalex.org/W1979749010,0
https://openalex.org/W1979789475,0
https://openalex.org/W1979826157,1
https://openalex.org/W1979886040,2
https://openalex.org/W1980247795,0
https://openalex.org/W1980287987,0
https://openalex.org/W1980626775,12
https://openalex.org/W1980717731,8
https://openalex.org/W1981020613,10
https://openalex.org/W1981221041,4
https://openalex.org/W1981849920,0
https://openalex.org/W1981858391,2
https://openalex.org/W1982037127,7
https://openalex.org/W1982113842,1
https://openalex.org/W1982554537,0
https://openalex.org/W1982792314,2
https://openalex.org/W1982802181,0
https://openalex.org/W1982877118,0
https://openalex.org/W1983380146,0
https://openalex.org/W1983585567,5
https://openalex.org/W1983617709,0
https://openalex.org/W1983654051,1
https://openalex.org/W1983738955,7
https://openalex.org/W1983958582,3
https://openalex.org/W1984122890,5
https://openalex.org/W1984490321,0
https://openalex.org/W1984504292,0
https://openalex.org/W1984590739,0
https://openalex.org/W1985048288,9
https://openalex.org/W1985187448,0
https://openalex.org/W1985304483,0
https://openalex.org/W1985629980,7
https://openalex.org/W1985848571,0
https://openalex.org/W1985908800,4
https://openalex.org/W1985909471,0
https://openalex.org/W1986102741,0
https://openalex.org/W1986120988,1
https://openalex.org/W1986173463,0
https://openalex.org/W1986387890,0
https://openalex.org/W1986459789,1
https://openalex.org/W1986981725,0
https://openalex.org/W1987066100,0
https://openalex.org/W1987911663,0
https://openalex.org/W1987918860,1
https://openalex.org/W1988196361,0
https://openalex.org/W1988421817,11
https://openalex.org/W1988824047,0
https://openalex.org/W1989456639,0
https://openalex.org/W1991130919,0
https://openalex.org/W1991305487,0
https://openalex.org/W1991439075,0
https://openalex.org/W1991475006,5
https://openalex.org/W1991571800,0
https://openalex.org/W1991583639,1
https://openalex.org/W1991787874,0
https://openalex.org/W1991971356,0
https://openalex.org/W1992711263,3
https://openalex.org/W1992719188,1
https://openalex.org/W1992818446,0
https://openalex.org/W1993316688,0
https://openalex.org/W1993745602,5
https://openalex.org/W1994000270,0
https://openalex.org/W1994033055,0
https://openalex.org/W1994174994,0
https://openalex.org/W1994201446,0
https://openalex.org/W1994528974,0
https://openalex.org/W1994805899,1
https://openalex.org/W1995313155,0
https://openalex.org/W1996021822,1
https://openalex.org/W1996148434,0
https://openalex.org/W1996189363,1
https://openalex.org/W1996472974,7
https://openalex.org/W1996546452,0
https://openalex.org/W1996958930,0
https://openalex.org/W1997020049,0
https://openalex.org/W1997068125,1
https://openalex.org/W1997173798,0
https://openalex.org/W1997365507,12
https://openalex.org/W1997529716,0
https://openalex.org/W1998268563,0
https://openalex.org/W1998319635,8
https://openalex.org/W1998544780,0
https://openalex.org/W1998960900,3
https://openalex.org/W1999059049,1
https://openalex.org/W1999092572,6
https://openalex.org/W1999104902,0
https://openalex.org/W1999428144,1
https://openalex.org/W2000112833,0
https://openalex.org/W2000406585,0
https://openalex.org/W2000682629,0
https://openalex.org/W2000716595,0
https://openalex.org/W2001094322,0
