focal_id,DI_y1,A_y1,B_y1,C_y1,DI_y2,A_y2,B_y2,C_y2,DI_y3,A_y3,B_y3,C_y3,DI_y4,A_y4,B_y4,C_y4,DI_y5,A_y5,B_y5,C_y5,DI_y6,A_y6,B_y6,C_y6,DI_y7,A_y7,B_y7,C_y7,DI_y8,A_y8,B_y8,C_y8,DI_y9,A_y9,B_y9,C_y9,DI_y10,A_y10,B_y10,C_y10,DI_y11,A_y11,B_y11,C_y11,DI_y12,A_y12,B_y12,C_y12,DI_y13,A_y13,B_y13,C_y13,DI_y14,A_y14,B_y14,C_y14,DI_y15,A_y15,B_y15,C_y15,DI_y3_top5,DI_y4_top5,DI_y5_top5,DI_y6_top5,DI_y7_top5,DI_y8_top5,DI_y9_top5,DI_y10_top5,DI_y11_top5,DI_y12_top5,DI_y13_top5,DI_y14_top5,DI_y15_top5,years_in_top5,first_year_top5,last_year_top5
https://openalex.org/W3124545306,0.0667,2,28,0,0.0469,4,59,1,0.0408,6,90,2,0.0155,6,119,4,0.0311,9,148,4,0.0203,9,183,5,0.0216,10,216,5,0.0218,11,259,5,0.0222,12,299,5,0.0223,13,341,5,0.0228,14,376,5,0.0212,14,406,5,0.0218,16,436,6,0.0225,17,465,6,0.0227,18,505,6,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W3124681946,0.0116,2,83,1,0.0244,5,158,1,0.0288,8,234,1,0.0309,11,312,1,0.033,16,438,1,0.0431,26,529,2,0.0304,28,621,8,0.0302,31,722,8,0.0282,34,806,10,0.0336,42,900,10,0.0382,51,984,11,0.0388,55,1068,11,0.0373,56,1140,11,0.0368,60,1204,13,0.0396,66,1260,13,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W3124703245,0.0044,2,226,1,0.0023,5,422,4,0.0046,12,634,9,0.0066,18,874,12,0.0053,19,1107,13,0.0036,19,1342,14,0.0031,22,1566,17,0.0038,25,1795,18,0.0024,27,2049,22,0.0038,32,2285,23,0.0016,32,2507,28,0.0011,33,2684,30,0.0014,34,2857,30,0.0013,36,3046,32,0.0015,37,3323,32,False,True,False,False,False,False,False,False,False,False,False,False,False,1,DI_y4_top5,DI_y4_top5
https://openalex.org/W3124780179,0.0074,4,265,2,0.0125,10,548,3,0.0105,15,837,6,0.0093,24,1144,13,0.0057,30,1534,21,0.0039,39,2001,31,0.005,47,2500,34,0.0061,56,3036,37,0.0058,67,3517,46,0.0054,78,3935,56,0.0051,83,4348,60,0.0053,87,4712,61,0.0064,96,5009,63,0.0061,100,5268,67,0.0065,106,5516,69,True,True,False,False,False,False,False,False,False,False,False,False,False,2,DI_y3_top5,DI_y4_top5
https://openalex.org/W3124890615,0.0,0,31,0,0.0167,1,59,0,0.0,1,75,1,0.0,1,99,1,0.0078,2,125,1,0.0067,2,146,1,0.0,2,173,2,0.0,2,188,2,-0.0041,2,239,3,0.0,3,289,3,-0.0032,3,306,4,-0.003,3,322,4,-0.0029,3,340,4,-0.0028,3,354,4,-0.0027,3,368,4,False,False,True,False,False,False,False,False,False,False,False,False,False,1,DI_y5_top5,DI_y5_top5
https://openalex.org/W3124957891,0.0333,1,29,0,0.0,1,75,1,-0.008,3,118,4,-0.0123,4,152,6,0.0095,9,195,7,0.0185,12,252,7,0.0287,17,289,8,0.0217,17,342,9,0.0227,19,367,10,0.0233,20,399,10,0.0259,22,431,10,0.0245,25,452,13,0.029,29,475,14,0.0316,32,491,15,0.0324,33,507,15,False,False,True,True,True,True,True,True,True,True,True,True,True,11,DI_y5_top5,DI_y15_top5
https://openalex.org/W3125012817,0.0,1,51,1,0.0254,4,113,1,0.0168,5,172,2,0.0189,7,255,2,0.0148,7,328,2,0.0077,7,377,4,0.0068,9,429,6,0.0062,10,469,7,0.0092,12,522,7,0.0118,14,571,7,0.0121,15,638,7,0.0139,17,698,7,0.013,18,744,8,0.0168,22,802,8,0.0169,23,859,8,True,True,True,True,True,False,True,True,True,True,True,True,True,12,DI_y3_top5,DI_y15_top5
https://openalex.org/W3125019873,0.0032,1,310,0,0.0046,4,642,1,0.0059,7,1012,1,0.0042,8,1412,2,0.0044,10,1800,2,0.0045,12,2215,2,0.0042,13,2582,2,0.0037,13,2952,2,0.0029,13,3376,3,0.0024,13,3780,4,0.0024,14,4200,4,0.0021,14,4668,4,0.002,14,5070,4,0.0016,14,5726,5,0.0015,14,6117,5,True,False,False,False,False,False,False,False,False,False,False,False,False,1,DI_y3_top5,DI_y3_top5
https://openalex.org/W3125047047,0.0469,4,59,1,0.0392,7,92,3,0.0355,9,128,4,0.038,13,165,6,0.0598,20,208,6,0.0567,24,250,8,0.0572,29,293,10,0.047,31,339,13,0.0492,34,380,13,0.0448,35,420,14,0.0427,39,459,17,0.0415,42,493,19,0.0467,47,534,19,0.0459,50,583,20,0.0459,52,625,20,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W3125057284,0.0,0,84,0,0.0063,1,158,0,0.004,1,246,0,0.0063,2,315,0,0.0025,2,391,1,0.0022,2,455,1,0.0058,4,511,1,0.0052,4,574,1,0.0061,5,648,1,0.0057,5,690,1,0.0054,5,740,1,0.0038,5,782,2,0.0036,5,817,2,0.0034,5,863,2,0.0033,5,911,2,False,True,False,False,False,False,False,False,False,False,False,False,False,1,DI_y4_top5,DI_y4_top5
https://openalex.org/W3125086669,0.0,0,2,0,0.0,0,7,0,0.0,0,17,0,0.05,1,19,0,0.0357,1,27,0,0.0,1,32,1,0.0233,2,40,1,0.0,2,50,2,0.0152,3,61,2,0.0135,3,69,2,0.0123,3,76,2,0.0115,3,82,2,0.0108,3,88,2,0.0189,4,100,2,0.0254,5,111,2,False,True,True,False,True,False,True,True,True,True,True,True,True,10,DI_y4_top5,DI_y15_top5
https://openalex.org/W3125152439,0.0094,1,105,0,0.0044,2,224,1,0.0118,5,334,1,0.0221,11,440,1,0.0189,12,570,1,0.0196,14,648,1,0.0183,15,748,1,0.0164,15,838,1,0.0147,15,936,1,0.0135,15,1021,1,0.0124,15,1110,1,0.0115,15,1200,1,0.0117,16,1265,1,0.0118,17,1334,1,0.0103,17,1437,2,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
