new_word,new_word_reuse,new_phrase,new_phrase_reuse,new_word_comb,new_word_comb_reuse,new_phrase_comb,new_phrase_comb_reuse,semantic_distance,n_words,n_phrases,has_abstract,focal_id
0,0,3,742,9,5008,31,1983,0.1563373804092407,28,15,1,https://openalex.org/W2013572715
0,0,2,12,7,1581,34,1409,0.148261547088623,33,18,1,https://openalex.org/W2065882669
0,0,0,0,0,0,0,0,0.1339550018310547,9,5,1,https://openalex.org/W3020867216
2,6,2,8,43,403,12,48,0.2624099254608154,52,19,1,https://openalex.org/W2143927851
0,0,4,9,61,448,33,127,0.1689898371696472,42,16,1,https://openalex.org/W1993460282
0,0,0,0,0,0,4,8,0.1669913530349731,9,5,0,https://openalex.org/W2008062583
0,0,0,0,36,280,94,559,0.1341020464897155,43,32,1,https://openalex.org/W1971862384
0,0,0,0,0,0,0,0,0.0933814644813537,6,2,0,https://openalex.org/W2007762999
0,0,0,0,23,116,15,112,0.1685056686401367,33,17,1,https://openalex.org/W2051919043
0,0,0,0,20,177,5,19,0.1385419964790344,31,11,1,https://openalex.org/W2126595585
0,0,0,0,3,26,14,41,0.1070659160614013,37,15,1,https://openalex.org/W2126941225
0,0,0,0,0,0,10,29,0.1672131419181823,29,11,1,https://openalex.org/W2021909294
0,0,0,0,1,2,0,0,0.0918967127799987,11,6,1,https://openalex.org/W2147640301
0,0,0,0,0,0,31,153,0.1579033136367798,45,24,1,https://openalex.org/W1997689272
0,0,0,0,4,9,6,18,0.121048092842102,27,13,1,https://openalex.org/W2133335508
0,0,1,2,115,454,71,247,0.1822905540466309,100,44,1,https://openalex.org/W2005222636
0,0,3,374,5,72,49,1476,0.1314353223830136,37,21,1,https://openalex.org/W1978990849
1,19,1,6,32,229,14,58,0.1457461714744568,33,10,1,https://openalex.org/W1503446415
0,0,0,0,34,807,42,427,0.1320356130599975,50,22,1,https://openalex.org/W2102467070
1,5,1,5,68,667,21,84,0.2194873094558716,55,31,1,https://openalex.org/W2084272853
0,0,0,0,0,0,1,3,0.1251999139785766,8,3,0,https://openalex.org/W2026460968
0,0,0,0,6,26,18,70,0.1363807916641235,44,21,1,https://openalex.org/W2126910534
0,0,0,0,24,435,33,336,0.1452798247337341,40,20,1,https://openalex.org/W2066111431
0,0,1,3,0,0,8,21,0.2014923691749572,34,12,1,https://openalex.org/W2042338982
0,0,1,2,2,7,37,141,0.1172146201133728,44,28,1,https://openalex.org/W2046709975
0,0,0,0,0,0,0,0,0.0957843661308288,4,2,0,https://openalex.org/W4241202532
0,0,0,0,14,39,5,24,0.1410420536994934,29,11,1,https://openalex.org/W2035430647
0,0,1,2,19,71,8,17,0.1581530570983886,16,9,1,https://openalex.org/W2038732027
0,0,0,0,2,22,0,0,0.1993974004207537,9,2,0,https://openalex.org/W2030443384
0,0,1,2,8,90,16,203,0.1043242812156677,41,22,1,https://openalex.org/W2061882567
0,0,1,7,5,15,13,67,0.1440382003784179,20,12,1,https://openalex.org/W1951983278
0,0,0,0,9,455,6,91,0.1913864612579345,31,12,1,https://openalex.org/W2006709619
0,0,0,0,3,18,25,74,0.1447062492370605,38,16,1,https://openalex.org/W2081045405
0,0,0,0,21,173,56,354,0.1513196229934692,54,33,1,https://openalex.org/W2147717328
0,0,1,3,37,173,26,66,0.1054980754852294,36,14,1,https://openalex.org/W2063520571
0,0,1,3,10,23,4,11,0.1961287260055542,22,15,1,https://openalex.org/W2141157686
0,0,1,2,15,96,6,52,0.1426841616630554,41,18,1,https://openalex.org/W1995778190
0,0,0,0,7,100,12,70,0.1549489498138427,19,8,1,https://openalex.org/W2007511248
0,0,0,0,2,5,0,0,0.1588854789733886,8,4,0,https://openalex.org/W2320919408
0,0,0,0,0,0,0,0,0.127527117729187,8,2,0,https://openalex.org/W2021303805
0,0,2,5,0,0,9,26,0.2066670656204223,21,7,1,https://openalex.org/W2052908004
0,0,1,2,22,221,12,83,0.1138229966163635,20,9,1,https://openalex.org/W2100415451
0,0,0,0,3,19,9,99,0.127537190914154,27,11,1,https://openalex.org/W1969321078
0,0,1,2,70,973,147,856,0.1021442413330078,41,26,1,https://openalex.org/W2036383891
0,0,2,4,5,21,8,32,0.125129222869873,24,13,1,https://openalex.org/W2127084584
0,0,3,13,19,132,9,36,0.1914125084877014,15,9,1,https://openalex.org/W2076525477
0,0,0,0,2,5,11,36,0.1674084067344665,27,21,1,https://openalex.org/W2089983838
0,0,0,0,5,19,7,16,0.1552323102951049,40,22,1,https://openalex.org/W2025285243
0,0,0,0,8,33,2,5,0.1218328475952148,19,5,1,https://openalex.org/W2086887967
1,16,3,14,100,504,46,192,0.1643850803375244,53,35,1,https://openalex.org/W2161302808
1,3,1,3,31,204,2,5,0.2350239753723144,34,13,1,https://openalex.org/W2068047953
0,0,1,3,1,4,0,0,0.1726480722427368,8,4,0,https://openalex.org/W2073855934
0,0,0,0,26,114,15,85,0.0891173481941223,40,19,1,https://openalex.org/W2023004469
0,0,0,0,44,647,69,1145,0.1104837656021118,43,25,1,https://openalex.org/W1963634671
1,2,1,2,3,11,4,16,0.1169264316558838,23,12,1,https://openalex.org/W2014223910
0,0,0,0,0,0,0,0,0.0685293603992936,3,1,0,https://openalex.org/W1973585720
0,0,0,0,0,0,0,0,0.0930947065353393,5,3,0,https://openalex.org/W2041875712
0,0,2,11,59,558,43,230,0.1346068382263183,43,25,1,https://openalex.org/W1979939136
0,0,0,0,0,0,0,0,0.0717764496803283,6,5,0,https://openalex.org/W2059121222
0,0,2,12,219,1211,132,524,0.15153169631958,108,53,1,https://openalex.org/W2103297853
0,0,1,3,7,33,8,47,0.1590151786804199,28,12,1,https://openalex.org/W2127061709
0,0,0,0,11,101,22,131,0.1126145124435424,35,16,1,https://openalex.org/W2952887366
0,0,0,0,0,0,0,0,0.1820979714393615,6,2,0,https://openalex.org/W1964445203
0,0,1,2,48,401,38,195,0.1737990975379943,58,22,1,https://openalex.org/W4236420671
0,0,2,6,75,522,57,263,0.2045329809188842,78,33,1,https://openalex.org/W2044975289
1,9,1,5,24,122,13,43,0.1132887005805969,29,13,1,https://openalex.org/W2011494251
0,0,2,9,4,23,1,2,0.141503095626831,9,4,0,https://openalex.org/W2019193855
0,0,1,2,6,141,3,10,0.1721221208572387,40,11,1,https://openalex.org/W1986793540
0,0,1,5,2,14,16,64,0.1545225381851196,24,15,1,https://openalex.org/W2167698433
0,0,0,0,15,67,6,21,0.1226685047149658,33,14,1,https://openalex.org/W2166884860
0,0,0,0,1,4,11,28,0.150073766708374,16,10,1,https://openalex.org/W1973549063
0,0,1,2,18,73,63,210,0.0934041142463684,60,30,1,https://openalex.org/W2029829396
0,0,2,12,72,449,22,63,0.1427891254425048,35,17,1,https://openalex.org/W2040064540
0,0,0,0,16,186,5,26,0.1238756775856018,27,8,1,https://openalex.org/W2030167801
0,0,0,0,0,0,2,4,0.2152982354164123,9,4,0,https://openalex.org/W4253557428
0,0,0,0,11,32,26,127,0.1503865718841552,41,20,1,https://openalex.org/W2006253851
0,0,0,0,0,0,1,2,0.0931217670440673,10,2,0,https://openalex.org/W2043223280
2,55,3,50,36,337,14,89,0.149768590927124,33,12,1,https://openalex.org/W2146893857
1,8,4,28,44,228,24,87,0.1393498182296753,38,18,1,https://openalex.org/W2035855784
0,0,1,12,4,29,3,16,0.2243648767471313,17,5,1,https://openalex.org/W2120316412
0,0,1,3,1,2,2,7,0.115685224533081,14,5,1,https://openalex.org/W2133653396
1,3,0,0,28,202,44,200,0.1356510519981384,59,31,1,https://openalex.org/W1984090180
1,16,2,10,32,212,12,77,0.09553062915802,33,17,1,https://openalex.org/W2096970684
0,0,0,0,42,627,38,134,0.1345379948616027,59,28,1,https://openalex.org/W2164153579
0,0,0,0,14,281,14,59,0.1247325539588928,34,16,1,https://openalex.org/W1971418748
0,0,0,0,0,0,0,0,0.1501306295394897,4,0,0,https://openalex.org/W2022499657
0,0,1,2,2,8,46,165,0.1237177848815918,57,30,1,https://openalex.org/W2057642100
0,0,1,2,5,31,23,71,0.1544618606567382,54,26,1,https://openalex.org/W2053186614
0,0,0,0,0,0,3,8,0.1417325139045715,21,10,1,https://openalex.org/W2058911736
0,0,0,0,20,138,20,80,0.1255521178245544,47,21,1,https://openalex.org/W2085427032
0,0,0,0,2,42,47,310,0.0863206386566162,46,29,1,https://openalex.org/W2123744979
0,0,0,0,0,0,0,0,0.1928019523620605,5,2,1,https://openalex.org/W2140879096
0,0,0,0,0,0,2,5,0.1050988435745239,8,3,0,https://openalex.org/W1824574472
0,0,0,0,5,19,5,22,0.1294276714324951,18,11,1,https://openalex.org/W2115607977
0,0,1,10,6,106,5,17,0.1211927533149719,24,9,1,https://openalex.org/W2159220238
0,0,0,0,0,0,0,0,0.0710119009017944,3,1,0,https://openalex.org/W1710455806
0,0,1,3,0,0,2,4,0.2249004244804382,15,3,1,https://openalex.org/W2039358345
0,0,0,0,76,471,60,187,0.1523375511169433,78,44,1,https://openalex.org/W2118074374
0,0,3,8,19,329,30,89,0.0651903748512268,41,23,1,https://openalex.org/W2134093661
0,0,1,3,0,0,10,84,0.0997809767723083,28,13,1,https://openalex.org/W2143475161
0,0,2,9,49,609,80,500,0.1286671161651611,56,29,1,https://openalex.org/W2004479291
0,0,0,0,0,0,1,2,0.1061285734176635,5,2,0,https://openalex.org/W2028664116
0,0,1,5,40,601,33,142,0.1079649925231933,48,25,1,https://openalex.org/W1992179461
0,0,0,0,6,34,14,94,0.1108584403991699,24,13,1,https://openalex.org/W2058434538
0,0,1,3,6,21,31,100,0.1318884491920471,51,25,1,https://openalex.org/W1970234808
0,0,2,14,90,429,35,151,0.0916014909744262,49,24,1,https://openalex.org/W2156627656
0,0,3,6,15,145,8,37,0.1605231761932373,25,10,1,https://openalex.org/W2165651741
0,0,1,5,19,92,11,38,0.1169459819793701,32,19,1,https://openalex.org/W1972477262
0,0,1,2,12,110,14,57,0.126807689666748,25,14,1,https://openalex.org/W2111649096
0,0,0,0,0,0,1,5,0.1143651604652404,4,2,0,https://openalex.org/W2080687572
0,0,3,11,29,312,21,72,0.1491197943687439,44,22,1,https://openalex.org/W2105897301
0,0,0,0,0,0,1,3,0.1158867478370666,7,3,0,https://openalex.org/W1981093227
0,0,0,0,2,5,14,38,0.1785211563110351,33,17,1,https://openalex.org/W1981097521
0,0,0,0,6,36,9,34,0.2344430685043335,27,11,1,https://openalex.org/W1970245897
0,0,0,0,35,370,43,368,0.1221171617507934,69,29,1,https://openalex.org/W1995382460
0,0,2,9,18,113,10,46,0.3065652847290039,42,15,1,https://openalex.org/W2008305671
0,0,0,0,9,66,18,87,0.1710056066513061,46,21,1,https://openalex.org/W2044280062
0,0,0,0,5,139,3,8,0.1569700241088867,19,6,1,https://openalex.org/W2077349804
0,0,0,0,0,0,0,0,0.0727245807647705,6,3,0,https://openalex.org/W1970176992
0,0,3,6,7,66,32,114,0.0757937431335449,61,23,1,https://openalex.org/W1990339575
0,0,0,0,28,84,28,72,0.1610605716705322,37,20,1,https://openalex.org/W2046574871
0,0,1,2,5,52,7,23,0.139547049999237,30,12,1,https://openalex.org/W2131569210
0,0,2,10,13,95,36,142,0.1473826169967651,49,25,1,https://openalex.org/W1586944606
0,0,2,4,3,22,12,30,0.0659915208816528,33,17,1,https://openalex.org/W2011367356
0,0,0,0,4,25,19,164,0.1205774545669555,39,21,1,https://openalex.org/W1503942513
0,0,0,0,0,0,14,42,0.1277064681053161,32,14,1,https://openalex.org/W2062956794
0,0,0,0,0,0,17,106,0.1173076629638672,37,15,1,https://openalex.org/W2126234612
0,0,0,0,53,178,7,29,0.1596510410308838,46,25,1,https://openalex.org/W1483987581
0,0,1,2,36,170,3,6,0.1261814832687378,58,22,1,https://openalex.org/W1971125734
0,0,0,0,18,112,11,36,0.1511417627334594,43,15,1,https://openalex.org/W1978182018
0,0,1,2,19,108,44,211,0.1656355261802673,56,30,1,https://openalex.org/W2006831958
0,0,2,29,40,429,55,848,0.1427417993545532,59,31,1,https://openalex.org/W2095647783
0,0,0,0,16,101,52,218,0.0765579938888549,50,31,1,https://openalex.org/W2069835061
0,0,0,0,17,143,16,75,0.1611538529396057,42,22,1,https://openalex.org/W2072504933
0,0,0,0,3,59,7,27,0.1846342086791992,45,10,1,https://openalex.org/W2074402601
0,0,0,0,58,1781,22,233,0.1146780252456665,34,13,1,https://openalex.org/W2095628615
