focal_id,first_author_prior,avg_all_authors_prior,author_count
https://openalex.org/W2045134358,699.0,699.0,1
https://openalex.org/W1996838556,110.0,110.0,1
https://openalex.org/W1996515155,75.0,54.5,2
https://openalex.org/W2061949587,16.0,64.0,2
https://openalex.org/W1967889674,69.0,49.0,2
https://openalex.org/W2036919030,764.0,764.0,1
https://openalex.org/W1966759074,107.0,107.0,1
https://openalex.org/W2037124771,80.0,27.0,4
https://openalex.org/W2083224753,151.0,97.0,2
https://openalex.org/W2120059302,9.0,153.0,2
https://openalex.org/W2079460699,176.0,97.0,2
https://openalex.org/W2018269529,175.0,175.0,1
https://openalex.org/W1998675016,49.0,49.0,1
https://openalex.org/W1985133179,2.0,2.3333333333333335,3
https://openalex.org/W2136476530,18.0,80.5,6
https://openalex.org/W2094380516,0.0,182.0,3
https://openalex.org/W1978260367,56.0,22.666666666666668,3
https://openalex.org/W2041669693,48.0,26.5,2
https://openalex.org/W2070471027,8.0,34.333333333333336,6
https://openalex.org/W2101475300,28.0,28.0,1
https://openalex.org/W2119486583,36.0,36.0,1
https://openalex.org/W2046713838,10.0,12.75,4
https://openalex.org/W2167757158,48.0,48.0,1
https://openalex.org/W2025265553,29.0,17.0,2
https://openalex.org/W1968679905,7.0,71.8,5
https://openalex.org/W1989711033,6.0,113.5,8
https://openalex.org/W2075375284,5.0,5.0,1
https://openalex.org/W2005154187,4.0,118.4,5
https://openalex.org/W1969254392,121.0,121.0,1
https://openalex.org/W1984562814,2.0,42.0,5
https://openalex.org/W2059926410,13.0,29.6,5
https://openalex.org/W2003949917,19.0,157.0,6
https://openalex.org/W2163930304,198.0,84.0,4
https://openalex.org/W2134911052,122.0,122.0,1
https://openalex.org/W1698027321,3.0,3.0,1
https://openalex.org/W2151498960,225.0,241.0,2
https://openalex.org/W2104452100,13.0,33.5,2
https://openalex.org/W2044170389,54.0,151.2,5
https://openalex.org/W2014694328,16.0,5.0,4
https://openalex.org/W2078457245,93.0,93.0,1
https://openalex.org/W2079895414,20.0,11.0,2
https://openalex.org/W2092094276,1.0,121.5,6
https://openalex.org/W1975082604,12.0,31.333333333333332,6
https://openalex.org/W2056551372,468.0,468.0,1
https://openalex.org/W2153732335,17.0,17.0,1
https://openalex.org/W2028758992,0.0,16.333333333333332,3
https://openalex.org/W1964002197,29.0,21.857142857142858,7
https://openalex.org/W2136695249,5.0,4.0,14
https://openalex.org/W2066390677,10.0,28.2,5
https://openalex.org/W1983908683,370.0,137.33333333333334,6
https://openalex.org/W2052537711,5.0,153.0,2
https://openalex.org/W1965105862,6.0,6.0,1
https://openalex.org/W1982370376,12.0,43.75,12
https://openalex.org/W1976087426,6.0,32.888888888888886,9
https://openalex.org/W2950061103,53.0,684.0,4
https://openalex.org/W2017880449,51.0,67.66666666666667,6
https://openalex.org/W2093202896,37.0,11.2,5
https://openalex.org/W1998789070,246.0,70.625,8
https://openalex.org/W2022538203,5.0,20.0,4
https://openalex.org/W1986773182,24.0,40.0,5
https://openalex.org/W2048159357,5.0,23.666666666666668,3
https://openalex.org/W2951760371,108.0,39.5,4
https://openalex.org/W1999905728,0.0,147.85714285714286,7
https://openalex.org/W2089906454,2.0,34.57142857142857,14
https://openalex.org/W2058982661,11.0,53.0,2
https://openalex.org/W2170019298,7.0,18.5,2
https://openalex.org/W2007823271,49.0,17.0,10
https://openalex.org/W2093417691,9.0,33.5,4
https://openalex.org/W2117790098,43.0,14.4,5
https://openalex.org/W2123347629,32.0,25.25,4
https://openalex.org/W1971354083,0.0,43.4,5
https://openalex.org/W2008540071,31.0,102.88888888888889,9
https://openalex.org/W2095553416,326.0,326.0,1
https://openalex.org/W2062526829,79.0,79.0,1
https://openalex.org/W4297752278,5.0,63.0,4
https://openalex.org/W2062638329,28.0,72.5,8
https://openalex.org/W1986894149,74.0,70.25,4
https://openalex.org/W2071344001,9.0,46.857142857142854,7
https://openalex.org/W2142276143,0.0,14.333333333333334,3
https://openalex.org/W2043494032,88.0,92.0,3
https://openalex.org/W1894285766,0.0,1.75,4
https://openalex.org/W2055961173,284.0,284.0,1
https://openalex.org/W2108996154,36.0,36.0,1
https://openalex.org/W1847381602,13.0,44.333333333333336,6
https://openalex.org/W2951916196,84.0,222.0,3
https://openalex.org/W2080756164,0.0,4.0,4
https://openalex.org/W2129866313,0.0,37.6,5
https://openalex.org/W2132280011,0.0,27.8,5
https://openalex.org/W1985956224,0.0,10.5,4
https://openalex.org/W1977805899,36.0,47.75,4
https://openalex.org/W2079307894,10.0,14.61111111111111,18
https://openalex.org/W2068171922,1.0,21.666666666666668,3
https://openalex.org/W2013858205,0.0,1.0,2
https://openalex.org/W2038901419,0.0,1.8571428571428572,7
https://openalex.org/W2059762788,125.0,125.0,1
https://openalex.org/W2038332343,9.0,113.5,2
https://openalex.org/W2063514317,1.0,19.25,8
https://openalex.org/W1585609191,0.0,7.5,4
https://openalex.org/W1983971299,1.0,47.875,8
https://openalex.org/W2069836997,0.0,81.75,4
https://openalex.org/W2139451790,127.0,234.5,2
https://openalex.org/W2030936885,21.0,166.8,5
https://openalex.org/W2032942664,10.0,44.5,2
https://openalex.org/W2092299525,1.0,56.0,4
https://openalex.org/W2025513292,12.0,7.5,2
https://openalex.org/W1546684444,25.0,13.0,6
https://openalex.org/W1982340775,6.0,24.8,5
https://openalex.org/W2021342005,29.0,40.5,8
https://openalex.org/W2045031696,0.0,17.25,4
https://openalex.org/W2163170129,51.0,27.333333333333332,3
https://openalex.org/W2463421277,83.0,60.6,10
https://openalex.org/W1993867915,13.0,13.0,1
https://openalex.org/W1994687233,6.0,23.4,5
https://openalex.org/W2082871949,45.0,60.0,2
https://openalex.org/W2013287356,15.0,220.0,4
https://openalex.org/W2004129422,35.0,59.5,4
https://openalex.org/W2006947211,167.0,146.5,2
https://openalex.org/W2082424895,9.0,13.0,3
https://openalex.org/W2093287000,6.0,112.5,4
https://openalex.org/W2171055182,36.0,23.75,4
https://openalex.org/W1967969973,17.0,32.75,4
https://openalex.org/W2007662848,2.0,113.33333333333333,3
https://openalex.org/W2110869380,4.0,1.3333333333333333,3
https://openalex.org/W1970671865,16.0,50.0,6
https://openalex.org/W2100029172,13.0,15.0,4
https://openalex.org/W2107605908,15.0,74.42857142857143,7
https://openalex.org/W2134239963,6.0,69.33333333333333,3
https://openalex.org/W2949113229,178.0,141.25,4
https://openalex.org/W2108226004,17.0,66.66666666666667,6
