focal_id,first_author_prior,avg_all_authors_prior,author_count
https://openalex.org/W2314961792,93.0,93.0,1
https://openalex.org/W1983546370,59.0,30.0,2
https://openalex.org/W2003589940,39.0,39.0,1
https://openalex.org/W2094100331,43.0,22.5,2
https://openalex.org/W2073048552,64.0,64.0,1
https://openalex.org/W2031944408,18.0,18.0,1
https://openalex.org/W3125383185,0.0,45.0,2
https://openalex.org/W1527606363,8.0,21.0,2
https://openalex.org/W2160164336,8.0,8.0,1
https://openalex.org/W1501279353,244.0,244.0,1
https://openalex.org/W2037717640,65.0,74.5,2
https://openalex.org/W2032451854,35.0,41.0,3
https://openalex.org/W2033773300,4.0,7.5,2
https://openalex.org/W2070768982,51.0,45.0,2
https://openalex.org/W1994300791,0.0,48.666666666666664,3
https://openalex.org/W2010499157,43.0,132.0,2
https://openalex.org/W2077496952,2.0,8.0,2
https://openalex.org/W2106950236,1.0,1.0,1
https://openalex.org/W1997910713,50.0,35.5,2
https://openalex.org/W2024913930,10.0,9.5,2
https://openalex.org/W1508726954,6.0,33.0,3
https://openalex.org/W2071051189,4.0,27.666666666666668,3
https://openalex.org/W2017384698,19.0,9.5,2
https://openalex.org/W2132950535,9.0,9.0,1
https://openalex.org/W2086911261,41.0,41.0,1
https://openalex.org/W2010949064,4.0,4.0,1
https://openalex.org/W1974857408,29.0,29.0,1
https://openalex.org/W2049052342,12.0,62.333333333333336,3
https://openalex.org/W2055456505,174.0,165.0,2
https://openalex.org/W2091809857,12.0,15.0,5
https://openalex.org/W2036526688,9.0,27.333333333333332,3
https://openalex.org/W2031545789,12.0,31.0,2
https://openalex.org/W1967294538,1.0,1.0,2
https://openalex.org/W2047328133,20.0,23.0,2
https://openalex.org/W2065360535,8.0,11.333333333333334,3
https://openalex.org/W2186168486,4.0,5.75,4
https://openalex.org/W2019769637,5.0,100.0,3
https://openalex.org/W2036377536,147.0,75.0,2
https://openalex.org/W2081798406,21.0,21.0,1
https://openalex.org/W2159768762,34.0,34.0,1
https://openalex.org/W2068068438,39.0,41.5,2
https://openalex.org/W2062196284,0.0,0.0,2
https://openalex.org/W2076864102,5.0,15.0,5
https://openalex.org/W2091141053,253.0,253.0,1
https://openalex.org/W2114645742,3.0,3.0,1
https://openalex.org/W2087304150,80.0,80.0,1
https://openalex.org/W2024359745,16.0,11.0,2
https://openalex.org/W2326922462,0.0,0.5,2
https://openalex.org/W1964028600,0.0,26.0,2
https://openalex.org/W2104044638,31.0,11.0,3
https://openalex.org/W3022296297,57.0,57.0,1
https://openalex.org/W2025638993,23.0,23.0,1
https://openalex.org/W2020310230,9.0,9.0,2
https://openalex.org/W1998049778,5.0,7.5,2
https://openalex.org/W2012926726,21.0,27.666666666666668,3
https://openalex.org/W2048526010,12.0,30.5,2
https://openalex.org/W2090767044,12.0,12.0,1
https://openalex.org/W2045485644,4.0,23.333333333333332,3
https://openalex.org/W2089425242,227.0,87.0,3
https://openalex.org/W1999869770,5.0,5.0,1
https://openalex.org/W1972806264,124.0,99.5,2
https://openalex.org/W2033496553,20.0,10.0,3
https://openalex.org/W2047599837,9.0,4.5,2
https://openalex.org/W2081576750,8.0,10.5,4
https://openalex.org/W2095076133,4.0,2.0,2
https://openalex.org/W1992077445,9.0,9.0,1
https://openalex.org/W2014801357,18.0,35.333333333333336,3
https://openalex.org/W2115202211,55.0,55.0,1
https://openalex.org/W1998969654,75.0,40.5,2
https://openalex.org/W2057753645,3.0,72.33333333333333,3
https://openalex.org/W2104065472,1.0,1.0,1
https://openalex.org/W2142009669,70.0,26.666666666666668,3
https://openalex.org/W2168576776,14.0,14.0,1
https://openalex.org/W2094161093,113.0,57.0,2
https://openalex.org/W1978745505,12.0,19.0,3
https://openalex.org/W2156822152,48.0,48.0,1
https://openalex.org/W2036933801,83.0,83.0,1
https://openalex.org/W2053108195,102.0,57.5,2
https://openalex.org/W2020315529,70.0,44.5,2
https://openalex.org/W2090993656,17.0,46.0,4
https://openalex.org/W2138865281,1.0,3.5,2
https://openalex.org/W1971453805,124.0,62.0,2
https://openalex.org/W2165570190,12.0,10.666666666666666,3
https://openalex.org/W4239695544,1.0,0.5,2
https://openalex.org/W2166116069,27.0,29.5,4
https://openalex.org/W1985858115,24.0,61.0,3
https://openalex.org/W2133522855,17.0,55.666666666666664,3
https://openalex.org/W2017092070,10.0,10.0,1
https://openalex.org/W2095461030,31.0,14.333333333333334,3
https://openalex.org/W1976805027,7.0,27.5,2
https://openalex.org/W2021069377,38.0,38.0,1
https://openalex.org/W2075557454,0.0,1.6666666666666667,3
https://openalex.org/W2117013007,0.0,21.5,2
https://openalex.org/W1970674646,0.0,0.0,2
https://openalex.org/W1979875262,7.0,7.0,1
https://openalex.org/W2053035282,23.0,56.0,3
https://openalex.org/W2101740275,24.0,49.0,2
https://openalex.org/W2072562607,4.0,20.0,2
https://openalex.org/W2022225014,16.0,115.0,2
https://openalex.org/W2028220468,11.0,11.0,1
https://openalex.org/W2034161109,304.0,304.0,1
https://openalex.org/W1970155905,34.0,35.5,2
https://openalex.org/W3123018664,34.0,34.0,1
https://openalex.org/W1965957502,42.0,48.2,5
https://openalex.org/W2057191718,12.0,4.0,3
https://openalex.org/W3124160574,143.0,165.5,2
https://openalex.org/W2027536824,3.0,57.5,2
https://openalex.org/W2128863381,120.0,143.5,2
https://openalex.org/W2001607956,4.0,4.0,1
https://openalex.org/W2005161784,4.0,4.0,1
https://openalex.org/W2142908656,18.0,18.0,1
https://openalex.org/W2166775424,13.0,62.5,4
https://openalex.org/W1996157435,21.0,14.0,3
https://openalex.org/W2095792714,3.0,17.0,3
https://openalex.org/W2468406189,0.0,0.0,1
https://openalex.org/W1538734137,23.0,37.333333333333336,3
https://openalex.org/W1999384424,13.0,8.0,3
https://openalex.org/W2164016869,188.0,188.0,1
https://openalex.org/W2613187142,0.0,0.0,1
https://openalex.org/W2033427293,13.0,59.0,2
https://openalex.org/W2034624982,230.0,116.33333333333333,3
https://openalex.org/W1977042511,3.0,6.0,2
https://openalex.org/W2008595716,38.0,107.75,4
https://openalex.org/W2049543215,16.0,16.0,1
https://openalex.org/W2063161501,28.0,28.0,1
https://openalex.org/W2094748126,1.0,1.0,1
https://openalex.org/W2018395581,9.0,9.0,1
https://openalex.org/W2013612260,2.0,1.5,2
https://openalex.org/W2014973104,3.0,43.0,6
https://openalex.org/W2080433840,4.0,4.0,1
https://openalex.org/W1973985864,115.0,61.5,2
https://openalex.org/W2020397594,90.0,90.0,1
https://openalex.org/W2069075640,335.0,335.0,1
https://openalex.org/W1993958191,44.0,52.75,4
https://openalex.org/W2053006745,9.0,100.66666666666667,3
https://openalex.org/W2098177038,46.0,23.0,2
https://openalex.org/W2121146081,0.0,47.0,3
https://openalex.org/W1968252890,2.0,70.0,3
https://openalex.org/W2036322563,30.0,15.0,2
https://openalex.org/W2151304540,13.0,13.0,1
https://openalex.org/W1988919376,4.0,4.0,1
https://openalex.org/W2054122946,23.0,23.0,1
https://openalex.org/W2094762672,117.0,117.0,1
https://openalex.org/W2160791177,166.0,166.0,1
https://openalex.org/W1998120897,7.0,11.5,2
https://openalex.org/W1580938316,0.0,18.5,2
https://openalex.org/W1969563432,48.0,42.0,3
https://openalex.org/W2000648192,14.0,157.0,2
https://openalex.org/W2028928784,32.0,32.0,1
https://openalex.org/W2090007240,98.0,181.5,2
https://openalex.org/W2114028937,14.0,14.0,1
https://openalex.org/W3096460001,23.0,54.0,3
https://openalex.org/W2053766291,2.0,15.333333333333334,3
https://openalex.org/W1984943428,0.0,12.0,2
https://openalex.org/W2071010363,11.0,11.0,1
https://openalex.org/W2067206337,45.0,24.5,2
https://openalex.org/W2156232009,130.0,130.0,1
https://openalex.org/W1979756109,81.0,81.0,1
https://openalex.org/W2079097983,10.0,10.0,3
