focal_id,DI_y1,A_y1,B_y1,C_y1,DI_y2,A_y2,B_y2,C_y2,DI_y3,A_y3,B_y3,C_y3,DI_y4,A_y4,B_y4,C_y4,DI_y5,A_y5,B_y5,C_y5,DI_y6,A_y6,B_y6,C_y6,DI_y7,A_y7,B_y7,C_y7,DI_y8,A_y8,B_y8,C_y8,DI_y9,A_y9,B_y9,C_y9,DI_y10,A_y10,B_y10,C_y10,DI_y11,A_y11,B_y11,C_y11,DI_y12,A_y12,B_y12,C_y12,DI_y13,A_y13,B_y13,C_y13,DI_y14,A_y14,B_y14,C_y14,DI_y15,A_y15,B_y15,C_y15,DI_y3_top5,DI_y4_top5,DI_y5_top5,DI_y6_top5,DI_y7_top5,DI_y8_top5,DI_y9_top5,DI_y10_top5,DI_y11_top5,DI_y12_top5,DI_y13_top5,DI_y14_top5,DI_y15_top5,years_in_top5,first_year_top5,last_year_top5
https://openalex.org/W1033266092,0.0,0,45,0,0.033,4,86,1,0.0205,5,139,2,0.0256,9,182,4,0.0162,10,231,6,0.013,11,290,7,0.0113,11,335,7,0.0173,14,383,7,0.0149,15,447,8,0.0135,16,495,9,0.0118,17,566,10,0.0095,17,605,11,0.0102,18,655,11,0.0096,18,700,11,0.0105,19,734,11,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W105278568,0.0,1,23,1,0.02,2,47,1,0.0115,2,84,1,0.008,2,122,1,0.0062,2,158,1,0.01,3,196,1,0.0082,3,239,1,0.0035,3,277,2,0.0031,3,314,2,0.0028,3,347,2,0.0026,3,375,2,0.0,3,409,3,0.0,3,430,3,0.0,3,452,3,0.0,3,464,3,True,True,True,True,True,False,False,False,False,False,False,False,False,5,DI_y3_top5,DI_y7_top5
https://openalex.org/W124764201,0.0161,5,53,4,-0.0075,7,119,8,0.0144,12,188,9,0.0038,13,237,12,0.0157,19,286,14,0.0188,22,336,15,0.0187,26,384,18,0.015,28,417,21,0.0188,35,473,25,0.026,42,507,27,0.0322,50,542,30,0.033,53,583,31,0.0354,58,615,33,0.0408,64,638,34,0.0425,66,653,34,True,True,True,True,True,True,True,True,True,True,True,True,True,13,DI_y3_top5,DI_y15_top5
https://openalex.org/W126678270,0.0,0,45,0,0.0,1,95,1,0.0068,2,145,1,0.016,5,180,2,0.0139,6,207,3,0.004,7,234,6,-0.0036,8,258,9,-0.0033,9,286,10,0.006,12,310,10,0.0056,12,334,10,0.0155,16,360,10,0.0196,18,381,10,0.0232,20,401,10,0.0295,23,408,10,0.031,24,418,10,True,True,True,True,False,False,True,True,True,True,True,True,True,11,DI_y3_top5,DI_y15_top5
https://openalex.org/W133928413,0.0115,1,86,0,0.0,1,169,1,0.0037,3,265,2,0.0053,6,364,4,0.0086,9,451,5,0.011,12,529,6,0.014,16,619,7,0.0125,17,697,8,0.0127,18,763,8,0.0115,18,845,8,0.0106,18,920,8,0.01,18,974,8,0.0105,19,1022,8,0.01,19,1077,8,0.0103,20,1133,8,False,True,True,True,True,True,True,True,True,True,True,True,True,12,DI_y4_top5,DI_y15_top5
https://openalex.org/W133948679,-0.1429,0,6,1,0.125,3,12,1,0.08,3,21,1,0.0588,3,30,1,0.0222,3,40,2,0.0,3,44,3,0.0172,4,51,3,0.0154,4,58,3,0.0,4,67,4,-0.0123,4,72,5,-0.0115,4,78,5,-0.0103,4,88,5,-0.0283,4,95,7,-0.0273,4,99,7,-0.0256,4,106,7,True,True,True,False,True,True,False,False,False,False,False,False,False,5,DI_y3_top5,DI_y8_top5
https://openalex.org/W147758813,0.0,0,54,0,-0.0275,0,106,3,-0.0185,2,155,5,-0.0123,2,237,5,-0.0087,3,336,6,-0.01,3,392,7,-0.0043,5,448,7,0.0,7,510,7,-0.0017,9,575,10,-0.0047,9,623,12,-0.0028,12,683,14,0.0065,20,739,15,0.0084,22,799,15,0.0101,26,851,17,0.0146,33,905,19,False,False,False,False,False,False,False,False,False,True,True,True,True,4,DI_y12_top5,DI_y15_top5
https://openalex.org/W1481865419,0.0106,2,186,0,0.0076,3,390,0,0.0052,4,569,1,0.0041,4,726,1,0.0022,4,901,2,0.0028,5,1046,2,0.0017,5,1169,3,0.0032,7,1256,3,0.0037,8,1346,3,0.0055,11,1431,3,0.0066,13,1508,3,0.0063,13,1582,3,0.006,13,1655,3,0.0064,14,1715,3,0.0062,14,1751,3,True,True,False,False,False,False,False,True,True,True,True,True,True,8,DI_y3_top5,DI_y15_top5
https://openalex.org/W1481931124,-0.0054,2,180,3,-0.0064,7,451,10,0.0,15,708,15,0.0038,25,1011,21,0.0043,35,1326,29,0.003,43,1610,38,0.0051,52,1871,42,0.0054,58,2112,46,0.008,71,2376,51,0.0099,80,2593,53,0.0129,96,2801,58,0.0114,100,3001,64,0.0105,102,3162,67,0.0121,110,3303,68,0.0121,114,3438,70,False,True,True,False,True,True,True,True,True,True,True,True,True,11,DI_y4_top5,DI_y15_top5
https://openalex.org/W1482023416,-0.25,0,3,1,-0.0769,1,10,2,0.0,2,16,2,0.0,2,19,2,0.0,2,22,2,0.0,2,34,2,-0.0244,2,36,3,-0.0222,2,40,3,0.0,3,47,3,0.0,3,51,3,0.0,3,51,3,0.0,3,51,3,0.0,3,51,3,0.0167,4,53,3,0.0161,4,55,3,False,False,False,False,False,False,False,False,False,False,False,True,True,2,DI_y14_top5,DI_y15_top5
