work_id,n_authors,n_affiliations,n_countries,countries,is_international
https://openalex.org/W107217319,1,1,0,,0
https://openalex.org/W123188105,3,3,2,"CA,IL",1
https://openalex.org/W1479814598,3,3,1,ES,0
https://openalex.org/W1480629010,1,1,0,,0
https://openalex.org/W1481111992,2,2,2,"CA,US",1
https://openalex.org/W1482558344,1,1,0,,0
https://openalex.org/W1486755379,1,1,0,,0
https://openalex.org/W1487929100,1,1,0,,0
https://openalex.org/W1490297444,2,2,1,LT,0
https://openalex.org/W1490980681,3,3,1,HK,0
https://openalex.org/W1491592762,3,3,1,US,0
https://openalex.org/W1492783723,3,3,1,LT,0
https://openalex.org/W1492926222,3,4,1,JP,0
https://openalex.org/W1497558812,3,5,1,GB,0
https://openalex.org/W1499189443,2,2,1,JP,0
https://openalex.org/W1500119169,1,1,0,,0
https://openalex.org/W1500161133,6,6,2,"DK,US",1
https://openalex.org/W1501279353,1,1,0,,0
https://openalex.org/W1501680780,2,2,1,GB,0
https://openalex.org/W1503406504,3,3,2,"DE,US",1
https://openalex.org/W1504088411,1,1,0,,0
https://openalex.org/W1506926549,3,3,1,LT,0
https://openalex.org/W1508726954,3,4,2,"AU,US",1
https://openalex.org/W1509503550,5,10,1,CN,0
https://openalex.org/W1510008862,2,2,1,JP,0
https://openalex.org/W1510372124,2,2,1,ZA,0
https://openalex.org/W1515150191,2,2,1,NL,0
https://openalex.org/W1517766195,2,2,1,ID,0
https://openalex.org/W1517895055,2,2,2,"MO,US",1
https://openalex.org/W1520325625,4,4,1,IN,0
https://openalex.org/W1520868324,3,3,1,CH,0
https://openalex.org/W1523600018,4,4,1,AU,0
https://openalex.org/W1526040826,4,4,0,,0
https://openalex.org/W1526367710,3,3,1,IT,0
https://openalex.org/W1527606363,2,2,1,US,0
https://openalex.org/W1531663342,4,4,1,IN,0
https://openalex.org/W1532382899,2,2,1,IR,0
https://openalex.org/W1533457706,3,3,1,LT,0
https://openalex.org/W1537390161,2,2,2,"IT,US",1
https://openalex.org/W1538461120,3,3,2,"BR,NO",1
https://openalex.org/W1538734137,3,3,2,"IN,IT",1
https://openalex.org/W1539412522,2,2,1,US,0
https://openalex.org/W1544844990,2,2,1,LT,0
https://openalex.org/W1544882376,1,1,0,,0
https://openalex.org/W1545935624,2,2,1,LT,0
https://openalex.org/W1546101667,2,2,2,"DK,SE",1
https://openalex.org/W1546276850,1,1,0,,0
https://openalex.org/W1548158219,2,2,1,LT,0
https://openalex.org/W1548438696,3,3,1,HK,0
https://openalex.org/W1548978242,1,1,0,,0
https://openalex.org/W1550587422,3,3,1,AU,0
https://openalex.org/W1552542971,2,2,1,US,0
https://openalex.org/W1552833372,2,4,2,"GB,US",1
https://openalex.org/W1554869033,3,3,1,CA,0
https://openalex.org/W1555202545,5,5,1,NG,0
https://openalex.org/W1559654041,2,2,1,SE,0
https://openalex.org/W1561288701,1,1,0,,0
https://openalex.org/W1561744490,7,7,1,SG,0
https://openalex.org/W1563186942,1,1,0,,0
https://openalex.org/W1564045561,1,1,0,,0
https://openalex.org/W1565066815,2,2,2,"AU,HK",1
https://openalex.org/W1566095976,3,3,1,IN,0
https://openalex.org/W1568951420,2,2,1,US,0
https://openalex.org/W1569268674,1,1,0,,0
https://openalex.org/W1569812131,2,2,1,MO,0
https://openalex.org/W1575890188,4,4,1,AU,0
https://openalex.org/W1577281789,1,1,0,,0
https://openalex.org/W1577354165,1,1,0,,0
https://openalex.org/W1577457946,1,1,0,,0
https://openalex.org/W1578015465,3,3,1,LT,0
https://openalex.org/W1580938316,2,2,2,"CA,FR",1
https://openalex.org/W1581529449,3,3,1,ES,0
https://openalex.org/W1583713394,3,3,1,IN,0
https://openalex.org/W1584264522,1,1,0,,0
https://openalex.org/W1588343409,1,1,0,,0
https://openalex.org/W1589381715,2,2,1,LT,0
https://openalex.org/W1591274218,2,2,1,IR,0
https://openalex.org/W1591557202,1,1,0,,0
https://openalex.org/W1593532812,4,4,0,,0
https://openalex.org/W1595944160,2,2,1,LT,0
https://openalex.org/W1596366965,1,1,0,,0
https://openalex.org/W1596779353,3,3,1,IN,0
https://openalex.org/W1597070228,2,2,1,LT,0
https://openalex.org/W1598309499,4,4,2,"IN,US",1
https://openalex.org/W1598831813,2,2,1,LT,0
https://openalex.org/W1602131874,2,2,0,,0
https://openalex.org/W1603868075,1,1,0,,0
https://openalex.org/W1606994609,2,2,1,LT,0
https://openalex.org/W1693666044,1,1,0,,0
https://openalex.org/W171645296,3,3,0,,0
