work_id,author_position,author_id,author_name,author_orcid,institution_id,institution_name,institution_country,prior_pubs_before_1999
https://openalex.org/W1997785214,first,https://openalex.org/A5027546731,Gang Yao,https://orcid.org/0000-0002-2763-8667,https://openalex.org/I91045830,Texas A&M University,US,4
https://openalex.org/W1997785214,last,https://openalex.org/A5008233636,Lihong V. Wang,https://orcid.org/0000-0001-9783-4383,https://openalex.org/I91045830,Texas A&M University,US,84
https://openalex.org/W1973703822,first,https://openalex.org/A5068308446,Marco Geppi,https://orcid.org/0000-0002-2422-8400,https://openalex.org/I108290504,University of Pisa,IT,15
https://openalex.org/W1973703822,last,https://openalex.org/A5017146235,Claudia Forte,https://orcid.org/0000-0003-0405-2038,,"Istituto di Chimica Quantistica ed Energetica Molecolare, CNR, v. Risorgimento 35, 56126, Pisa, Italy",,36
https://openalex.org/W2053188777,first,https://openalex.org/A5101647051,Ruihua Li,https://orcid.org/0000-0003-0916-3191,https://openalex.org/I91136226,University of Sheffield,GB,7
https://openalex.org/W2053188777,last,https://openalex.org/A5025209195,Angela B. Seddon,https://orcid.org/0000-0001-5786-5222,https://openalex.org/I91136226,University of Sheffield,GB,57
https://openalex.org/W2103654610,first,https://openalex.org/A5109421093,J. Muylaert,,https://openalex.org/I44377176,European Space Research and Technology Centre,NL,25
https://openalex.org/W2103654610,middle,https://openalex.org/A5000634014,L. Walpot,,https://openalex.org/I44377176,European Space Research and Technology Centre,NL,12
https://openalex.org/W2103654610,last,https://openalex.org/A5036035791,D. Vennemann,,https://openalex.org/I44377176,European Space Research and Technology Centre,NL,10
https://openalex.org/W1966310524,first,https://openalex.org/A5044310121,C. Carel,,https://openalex.org/I4210104640,Laboratoire de Chimie Moléculaire,FR,34
https://openalex.org/W1995591796,first,https://openalex.org/A5111603827,Guo-Quan Gong,,https://openalex.org/I76214153,Lanzhou University,CN,0
https://openalex.org/W1995591796,middle,https://openalex.org/A5109106011,Zong Zhi-xin,,https://openalex.org/I68986083,Northwest Normal University,CN,0
https://openalex.org/W1995591796,last,https://openalex.org/A5101593487,Yumin Song,https://orcid.org/0009-0006-4714-1080,https://openalex.org/I68986083,Northwest Normal University,CN,0
https://openalex.org/W1979771325,first,https://openalex.org/A5109180429,I. Orlić,,https://openalex.org/I165932596,National University of Singapore,SG,63
https://openalex.org/W1979771325,middle,https://openalex.org/A5023577015,Xiaoyu Wen,https://orcid.org/0000-0002-0716-1101,https://openalex.org/I165932596,National University of Singapore,SG,2
https://openalex.org/W1979771325,middle,https://openalex.org/A5079827463,Ting Hui Ng,https://orcid.org/0000-0002-5123-0039,https://openalex.org/I165932596,National University of Singapore,SG,1
https://openalex.org/W1979771325,last,https://openalex.org/A5112988312,S.M. Tang,,https://openalex.org/I165932596,National University of Singapore,SG,54
https://openalex.org/W1998739144,first,https://openalex.org/A5051552423,Gang‐Ding Peng,https://orcid.org/0000-0001-7984-8925,https://openalex.org/I31746571,UNSW Sydney,AU,78
https://openalex.org/W1998739144,middle,https://openalex.org/A5035013898,Zhen Xiong,https://orcid.org/0000-0001-6685-9676,https://openalex.org/I31746571,UNSW Sydney,AU,2
https://openalex.org/W1998739144,last,https://openalex.org/A5111600026,P.L. Chu,,https://openalex.org/I31746571,UNSW Sydney,AU,127
https://openalex.org/W1682777897,first,https://openalex.org/A5031214049,Licia Minervini,,https://openalex.org/I47508984,Imperial College London,GB,0
https://openalex.org/W2043672528,first,https://openalex.org/A5067583969,Etienne Cuche,,https://openalex.org/I5124864,École Polytechnique Fédérale de Lausanne,CH,8
https://openalex.org/W2043672528,middle,https://openalex.org/A5001141995,Frédéric Bevilacqua,https://orcid.org/0000-0002-2086-3511,https://openalex.org/I5124864,École Polytechnique Fédérale de Lausanne,CH,13
https://openalex.org/W2043672528,last,https://openalex.org/A5109142714,Christian Depeursinge,,https://openalex.org/I5124864,École Polytechnique Fédérale de Lausanne,CH,50
https://openalex.org/W2131260498,first,https://openalex.org/A5112275575,Kazuo Kitaura,,https://openalex.org/I15807432,Osaka Prefecture University,JP,66
https://openalex.org/W2131260498,middle,https://openalex.org/A5033447294,Takuya Sawai,,https://openalex.org/I15807432,Osaka Prefecture University,JP,0
https://openalex.org/W2131260498,middle,https://openalex.org/A5003748958,Toshio Asada,https://orcid.org/0000-0001-8684-0251,https://openalex.org/I15807432,Osaka Prefecture University,JP,63
https://openalex.org/W2131260498,middle,https://openalex.org/A5103077679,Tatsuya Nakano,https://orcid.org/0000-0001-9928-5269,https://openalex.org/I4210151964,National Institute of Health Sciences,JP,16
https://openalex.org/W2131260498,last,https://openalex.org/A5016442665,Masami Uebayasi,,https://openalex.org/I73613424,National Institute of Advanced Industrial Science and Technology,JP,33
https://openalex.org/W2089732291,first,https://openalex.org/A5108528925,Michael K. Kelly,,https://openalex.org/I160414472,Schott (Germany),DE,9
https://openalex.org/W2089732291,middle,https://openalex.org/A5043857182,R. P. Vaudo,,,"Advanced Technology Materials, Inc., 7 Commerce Drive,",,23
https://openalex.org/W2089732291,middle,https://openalex.org/A5070165566,V. M. Phanse,,,"Advanced Technology Materials, Inc., 7 Commerce Drive,",,13
https://openalex.org/W2089732291,middle,https://openalex.org/A5048461356,L. Görgens,,https://openalex.org/I160414472,Schott (Germany),DE,0
