focal_id,pub_year,delay_year,home,foreign,unknown
https://openalex.org/W114869354,1999,0,3,1,0
https://openalex.org/W116375467,1999,1,0,2,0
https://openalex.org/W1211935166,1999,2,0,0,1
https://openalex.org/W136070918,1999,4,8,6,1
https://openalex.org/W1484223719,1999,0,2,3,0
https://openalex.org/W1484246882,1999,5,2,1,6
https://openalex.org/W1492448641,1999,1,0,1,0
https://openalex.org/W149245082,1999,2,0,3,0
https://openalex.org/W1495999116,1999,0,0,1,0
https://openalex.org/W1497871329,1999,0,0,2,0
https://openalex.org/W1498633852,1999,4,0,9,0
https://openalex.org/W1500749764,1999,2,1,3,1
https://openalex.org/W1502445466,1999,3,18,11,9
https://openalex.org/W1505982160,1999,0,8,1,1
https://openalex.org/W1507049374,1999,0,2,1,0
https://openalex.org/W1508770994,1999,0,2,0,1
https://openalex.org/W1513210169,1999,1,0,1,0
https://openalex.org/W1533605450,1999,0,16,4,2
https://openalex.org/W1533978004,1999,0,2,0,0
https://openalex.org/W1539468081,1999,0,9,1,2
https://openalex.org/W1543108787,1999,0,3,3,1
https://openalex.org/W1546222654,1999,0,0,3,0
https://openalex.org/W1552086914,1999,0,0,1,0
https://openalex.org/W1554755256,1999,2,5,8,1
https://openalex.org/W1557766039,1999,0,1,0,0
https://openalex.org/W156137099,1999,0,2,12,0
https://openalex.org/W1564499113,1999,3,1,1,2
https://openalex.org/W1566276031,1999,0,3,1,0
https://openalex.org/W1573506759,1999,0,1,1,0
https://openalex.org/W1574264433,1999,0,2,0,0
https://openalex.org/W1581690424,1999,0,3,0,0
https://openalex.org/W1583901624,1999,4,2,12,11
https://openalex.org/W1590729195,1999,0,11,2,0
https://openalex.org/W1593921329,1999,2,0,0,2
https://openalex.org/W1601649462,1999,2,8,4,0
https://openalex.org/W1605276728,1999,0,1,0,0
https://openalex.org/W1605619295,1999,0,11,3,3
https://openalex.org/W1606370271,1999,3,1,7,1
https://openalex.org/W1607870159,1999,0,3,0,0
https://openalex.org/W1617446374,1999,1,3,6,0
https://openalex.org/W1620696900,1999,1,0,2,0
https://openalex.org/W1630607085,1999,3,8,3,2
https://openalex.org/W1639698584,1999,4,0,0,13
https://openalex.org/W1644775552,1999,8,1,1,1
https://openalex.org/W166512237,1999,0,3,3,0
https://openalex.org/W1673508942,1999,0,3,0,0
https://openalex.org/W1682777897,1999,4,40,29,3
https://openalex.org/W172193357,1999,4,4,11,1
https://openalex.org/W1738721709,1999,0,5,0,0
https://openalex.org/W1758948713,1999,0,2,0,0
https://openalex.org/W1813850579,1999,11,29,77,20
https://openalex.org/W1820274981,1999,0,1,0,0
https://openalex.org/W1839321208,1999,0,0,2,1
https://openalex.org/W184713255,1999,0,1,8,2
https://openalex.org/W1859454870,1999,2,10,1,2
https://openalex.org/W1864361999,1999,3,3,1,2
https://openalex.org/W188097753,1999,6,8,0,0
https://openalex.org/W1887241335,1999,0,0,0,1
https://openalex.org/W188839125,1999,0,4,0,0
https://openalex.org/W1906016510,1999,0,12,0,0
https://openalex.org/W1909281877,1999,8,9,8,8
https://openalex.org/W1918375305,1999,0,5,0,0
https://openalex.org/W1963484142,1999,0,1,2,0
https://openalex.org/W1963492608,1999,0,4,1,0
https://openalex.org/W1963496985,1999,1,2,4,0
https://openalex.org/W1963503284,1999,1,56,16,6
https://openalex.org/W1963578200,1999,2,2,0,0
https://openalex.org/W1963616280,1999,0,4,0,0
https://openalex.org/W1963624488,1999,0,0,1,0
https://openalex.org/W1963671226,1999,0,1,0,0
https://openalex.org/W1963693575,1999,0,0,2,0
https://openalex.org/W1963699052,1999,5,2,0,1
https://openalex.org/W1963736023,1999,0,1,7,2
https://openalex.org/W1963779972,1999,0,1,0,0
https://openalex.org/W1963835408,1999,2,1,0,1
https://openalex.org/W1963875456,1999,0,1,2,0
https://openalex.org/W1963876826,1999,9,11,2,4
