work_id,n_authors,n_affiliations,n_countries,countries,is_international
https://openalex.org/W111725591,4,4,1,JP,0
https://openalex.org/W115650655,4,4,1,US,0
https://openalex.org/W1230367920,2,2,1,CA,0
https://openalex.org/W126685599,3,3,1,IN,0
https://openalex.org/W1273617668,3,3,1,US,0
https://openalex.org/W131092982,1,1,0,,0
https://openalex.org/W141861281,1,2,0,,0
https://openalex.org/W141872669,80,80,1,JP,0
https://openalex.org/W1480650256,2,2,1,US,0
https://openalex.org/W1482057339,4,4,1,KR,0
https://openalex.org/W1483293756,9,9,1,PL,0
https://openalex.org/W1483987581,3,3,1,JP,0
https://openalex.org/W1485817297,2,2,1,TW,0
https://openalex.org/W1486697772,2,2,1,MY,0
https://openalex.org/W1488521373,3,4,1,BE,0
https://openalex.org/W1488982196,6,6,1,IN,0
https://openalex.org/W1490539011,5,5,3,"JP,KR,US",1
https://openalex.org/W1490672357,5,8,1,IT,0
https://openalex.org/W1492945524,9,11,1,US,0
https://openalex.org/W1493994261,3,3,1,DE,0
https://openalex.org/W1495010771,4,4,2,"EE,US",1
https://openalex.org/W1495123273,2,2,1,US,0
https://openalex.org/W1496312612,5,5,1,US,0
https://openalex.org/W1497896443,3,3,1,IN,0
https://openalex.org/W1498610339,1,1,0,,0
https://openalex.org/W1499262913,7,14,2,"FR,RU",1
https://openalex.org/W1499454265,4,6,2,"CN,US",1
https://openalex.org/W1499602815,3,3,1,NZ,0
https://openalex.org/W1503244141,2,2,0,,0
https://openalex.org/W1503305456,2,2,1,KR,0
https://openalex.org/W1503446415,7,7,1,US,0
https://openalex.org/W1503942513,4,4,1,US,0
https://openalex.org/W1505418608,11,11,1,US,0
https://openalex.org/W1510826946,3,3,1,JP,0
https://openalex.org/W1511364607,6,6,3,"AU,DE,IT",1
https://openalex.org/W1511405423,5,6,2,"FR,PL",1
https://openalex.org/W1513650184,7,8,3,"FR,NL,RU",1
https://openalex.org/W1515241083,9,9,1,KR,0
https://openalex.org/W1517164421,4,4,1,GR,0
https://openalex.org/W1518602392,4,5,1,CN,0
https://openalex.org/W1522570751,5,5,1,US,0
https://openalex.org/W1525556442,7,7,2,"DE,NL",1
https://openalex.org/W1533893802,3,3,1,KR,0
https://openalex.org/W1534956112,4,4,1,CN,0
https://openalex.org/W1536489175,6,6,1,JP,0
https://openalex.org/W1538761425,6,13,1,CN,0
https://openalex.org/W1540908430,3,3,1,PL,0
https://openalex.org/W1545402940,4,4,1,SG,0
https://openalex.org/W1546698136,5,9,2,"AU,HU",1
https://openalex.org/W1548887502,3,3,1,DE,0
https://openalex.org/W1549208200,7,7,1,IN,0
https://openalex.org/W1550538508,3,3,1,BR,0
https://openalex.org/W1550677042,8,8,3,"FR,NL,UA",1
https://openalex.org/W1551579649,2,2,1,AT,0
https://openalex.org/W1551948290,1,1,0,,0
https://openalex.org/W1554123368,3,6,1,BR,0
https://openalex.org/W1555990484,3,3,0,,0
https://openalex.org/W1557375754,11,11,2,"KR,US",1
https://openalex.org/W1557827962,4,4,1,PL,0
https://openalex.org/W1557833870,3,3,1,DE,0
https://openalex.org/W1558000723,2,2,0,,0
https://openalex.org/W1560666922,6,6,1,US,0
https://openalex.org/W1560716168,1,3,0,,0
https://openalex.org/W1564388064,5,5,1,CN,0
https://openalex.org/W1564740653,9,9,2,"DE,JP",1
https://openalex.org/W1565299957,3,3,1,DE,0
https://openalex.org/W1565350176,4,4,1,IN,0
https://openalex.org/W1568032225,4,4,1,DZ,0
https://openalex.org/W1572684301,4,8,1,CN,0
https://openalex.org/W1572957767,6,6,1,DE,0
https://openalex.org/W157342397,2,2,1,DE,0
https://openalex.org/W1575765717,5,5,1,JP,0
https://openalex.org/W1576614782,2,2,1,RU,0
https://openalex.org/W1577834615,1,1,0,,0
https://openalex.org/W1579106588,6,6,1,US,0
https://openalex.org/W1579870180,3,3,1,US,0
https://openalex.org/W1580758945,4,4,2,"DE,EE",1
https://openalex.org/W1580865117,5,5,1,AU,0
https://openalex.org/W1583532932,4,4,2,"FR,US",1
https://openalex.org/W1583836408,2,2,1,JP,0
https://openalex.org/W1585150936,5,5,1,GB,0
https://openalex.org/W1586944606,5,5,1,US,0
https://openalex.org/W1589304156,1,1,0,,0
https://openalex.org/W1590692192,1,1,0,,0
https://openalex.org/W1590705932,2,3,2,"JP,US",1
https://openalex.org/W1592717704,3,3,1,SE,0
https://openalex.org/W1594318248,3,3,0,,0
https://openalex.org/W1594428987,6,6,1,US,0
https://openalex.org/W1595711726,3,3,1,CH,0
https://openalex.org/W1598494297,7,7,0,,0
https://openalex.org/W1598658445,5,5,1,ES,0
https://openalex.org/W1602749216,3,3,1,US,0
https://openalex.org/W1603698963,4,4,1,US,0
https://openalex.org/W1604185415,1,1,0,,0
https://openalex.org/W160455279,5,13,1,FR,0
https://openalex.org/W160854135,2,2,1,US,0
https://openalex.org/W160985220,2,2,0,,0
https://openalex.org/W1609957617,3,4,1,CN,0
https://openalex.org/W1610783035,8,8,1,IL,0
https://openalex.org/W1611381578,5,6,2,"CN,DE",1
https://openalex.org/W1612981304,7,7,2,"DE,IT",1
https://openalex.org/W161356384,6,8,1,CN,0
https://openalex.org/W1614034329,4,4,1,AU,0
https://openalex.org/W1620480936,6,6,2,"LT,US",1
https://openalex.org/W1630368717,6,6,1,CN,0
https://openalex.org/W1630983000,10,10,1,JP,0
https://openalex.org/W1631106469,11,17,3,"GB,NL,US",1
https://openalex.org/W1631211130,9,23,1,CN,0
https://openalex.org/W1634268500,2,2,1,GB,0
https://openalex.org/W1635696629,10,10,1,KR,0
https://openalex.org/W1637470034,6,12,1,US,0
https://openalex.org/W1640259142,8,16,1,CN,0
https://openalex.org/W1644022506,4,4,1,CN,0
https://openalex.org/W1644876692,8,8,2,"GB,TW",1
https://openalex.org/W1646610063,3,3,1,CN,0
https://openalex.org/W1646998796,3,3,1,US,0
https://openalex.org/W1647194565,3,5,4,"CN,HK,IT,US",1
https://openalex.org/W1648329077,7,8,1,JP,0
https://openalex.org/W1648440534,5,5,2,"DE,ES",1
https://openalex.org/W1648731970,5,5,1,US,0
https://openalex.org/W1650473584,3,3,0,,0
https://openalex.org/W1650811462,7,7,1,DE,0
https://openalex.org/W1651599214,5,10,1,FR,0
https://openalex.org/W1652365349,4,8,2,"CN,FR",1
https://openalex.org/W1652385935,4,4,1,DE,0
https://openalex.org/W1657127519,9,9,4,"FI,IN,JP,US",1
https://openalex.org/W1658215557,8,13,1,CN,0
https://openalex.org/W1659194817,6,6,2,"BR,US",1
https://openalex.org/W1661580359,3,3,1,US,0
https://openalex.org/W1664702837,2,2,1,ES,0
https://openalex.org/W1665712030,3,3,1,US,0
https://openalex.org/W1669196377,1,1,0,,0
https://openalex.org/W1670216214,2,2,2,"SG,US",1
https://openalex.org/W1670482132,3,3,1,ES,0
https://openalex.org/W1670701446,6,6,1,KR,0
https://openalex.org/W1672289835,4,6,3,"CN,JP,US",1
https://openalex.org/W1673196714,6,10,2,"CN,US",1
https://openalex.org/W1674431876,2,2,1,US,0
https://openalex.org/W1674845098,9,9,1,DE,0
https://openalex.org/W1675043594,9,14,2,"JP,LT",1
https://openalex.org/W1680467648,5,10,2,"CN,FR",1
https://openalex.org/W1682711,4,4,1,FR,0
https://openalex.org/W1689805600,4,4,0,,0
https://openalex.org/W170262014,8,8,1,RU,0
https://openalex.org/W1710455806,4,4,1,US,0
https://openalex.org/W1724111454,1,1,0,,0
https://openalex.org/W1737888242,2,4,2,"FR,US",1
https://openalex.org/W1742829186,2,2,1,IN,0
https://openalex.org/W1762046092,3,4,1,DE,0
https://openalex.org/W1780229370,1,1,0,,0
https://openalex.org/W1789667858,4,4,1,US,0
https://openalex.org/W179971942,2,4,3,"DE,IL,US",1
https://openalex.org/W1823600343,1,1,0,,0
https://openalex.org/W1824574472,3,3,1,CN,0
https://openalex.org/W1834237005,2,2,1,US,0
https://openalex.org/W1836756240,2,2,1,US,0
https://openalex.org/W1849217925,4,4,1,RU,0
https://openalex.org/W1853428966,4,5,2,"AU,US",1
https://openalex.org/W1859943168,7,7,1,DK,0
https://openalex.org/W1864726871,3,3,1,DE,0
https://openalex.org/W18685896,2,2,2,"CL,ES",1
https://openalex.org/W1868640023,1,1,0,,0
https://openalex.org/W1881150612,4,4,1,CN,0
https://openalex.org/W1888972438,7,8,2,"DE,UA",1
https://openalex.org/W1898829063,4,4,1,US,0
https://openalex.org/W1900120385,5,5,2,"ES,US",1
https://openalex.org/W1901358747,2,2,1,US,0
https://openalex.org/W1901427674,10,11,1,FR,0
https://openalex.org/W1904324197,2,2,1,GB,0
https://openalex.org/W1906163784,6,6,1,US,0
https://openalex.org/W1911040782,8,8,2,"ES,US",1
https://openalex.org/W1915461661,4,5,2,"ES,UY",1
https://openalex.org/W1917409578,3,3,1,US,0
https://openalex.org/W1924220061,3,3,1,CA,0
https://openalex.org/W1925684133,8,8,1,NL,0
https://openalex.org/W1926380515,1,1,0,,0
https://openalex.org/W1927690984,1,1,0,,0
https://openalex.org/W1937100563,2,2,1,BE,0
https://openalex.org/W1941811967,3,3,2,"ES,SE",1
https://openalex.org/W1951983278,1,1,0,,0
https://openalex.org/W1954012788,5,5,0,,0
https://openalex.org/W1955170739,6,9,2,"DE,IT",1
https://openalex.org/W1956187071,2,2,1,TW,0
https://openalex.org/W1959260624,5,5,1,JP,0
https://openalex.org/W1963505769,4,4,1,CN,0
https://openalex.org/W1963580598,4,4,2,"DE,JP",1
https://openalex.org/W1963601367,3,6,1,CN,0
https://openalex.org/W1963613586,5,5,1,FR,0
https://openalex.org/W1963634671,6,7,2,"CN,HK",1
https://openalex.org/W1963634913,5,5,1,JP,0
https://openalex.org/W1963658640,4,4,1,IN,0
https://openalex.org/W1963692091,7,14,1,FR,0
https://openalex.org/W1963699033,4,4,1,US,0
https://openalex.org/W1963742829,4,4,1,CZ,0
https://openalex.org/W1963753319,8,16,1,FR,0
https://openalex.org/W1963760777,2,2,1,JP,0
https://openalex.org/W1963770274,1,2,0,,0
https://openalex.org/W1963773728,1,1,0,,0
https://openalex.org/W1963833111,4,4,1,FR,0
https://openalex.org/W1963837376,5,5,1,JP,0
https://openalex.org/W1963911638,1,1,0,,0
https://openalex.org/W1963921579,2,2,1,TR,0
https://openalex.org/W1963941425,4,4,1,BR,0
https://openalex.org/W1963955532,8,8,1,US,0
https://openalex.org/W1963961917,2,2,1,TR,0
https://openalex.org/W1963964608,5,5,1,CN,0
https://openalex.org/W1963993938,4,4,1,GB,0
https://openalex.org/W1964044995,3,6,1,TW,0
https://openalex.org/W1964048255,5,5,1,US,0
https://openalex.org/W1964055655,11,22,1,FR,0
https://openalex.org/W1964061356,6,6,2,"CN,US",1
https://openalex.org/W1964068298,1,1,0,,0
https://openalex.org/W1964132302,3,3,1,CA,0
https://openalex.org/W1964146911,2,4,1,US,0
https://openalex.org/W1964171951,1,1,0,,0
https://openalex.org/W1964178483,7,9,3,"DE,FR,SE",1
https://openalex.org/W1964190830,3,3,1,IT,0
https://openalex.org/W1964197971,4,4,2,"CN,HK",1
https://openalex.org/W1964201760,4,4,1,CH,0
https://openalex.org/W1964225512,1,1,0,,0
https://openalex.org/W1964227595,7,10,1,US,0
https://openalex.org/W1964299536,1,1,0,,0
https://openalex.org/W1964305468,4,4,1,DE,0
https://openalex.org/W1964310801,2,2,1,US,0
https://openalex.org/W1964321902,3,3,1,TR,0
https://openalex.org/W1964331476,3,3,1,GB,0
https://openalex.org/W1964349382,4,4,2,"BE,IE",1
https://openalex.org/W1964390948,12,12,2,"FR,PL",1
https://openalex.org/W1964413735,4,4,1,JP,0
https://openalex.org/W1964416534,4,6,1,DE,0
https://openalex.org/W1964445203,3,3,1,US,0
https://openalex.org/W1964460405,5,5,1,CN,0
https://openalex.org/W1964461262,3,4,1,JP,0
https://openalex.org/W1964470898,3,3,1,JP,0
https://openalex.org/W1964480609,13,14,3,"CZ,IT,PL",1
https://openalex.org/W1964489900,2,2,0,,0
https://openalex.org/W1964518731,4,4,1,GB,0
https://openalex.org/W1964520850,2,2,1,US,0
https://openalex.org/W1964531108,6,10,2,"FR,MX",1
https://openalex.org/W1964534532,3,6,1,RS,0
https://openalex.org/W1964550998,14,14,2,"IT,RU",1
https://openalex.org/W1964554807,3,3,1,IT,0
https://openalex.org/W1964560950,3,3,1,AU,0
https://openalex.org/W1964572873,1,1,0,,0
https://openalex.org/W1964580509,1,1,0,,0
https://openalex.org/W1964588773,4,4,1,DE,0
https://openalex.org/W1964594475,7,7,2,"DE,JP",1
https://openalex.org/W1964601848,3,3,1,DE,0
https://openalex.org/W1964607906,2,2,1,AT,0
https://openalex.org/W1964623129,4,4,1,TW,0
https://openalex.org/W1964639408,2,2,1,RU,0
https://openalex.org/W1964640021,4,4,1,JP,0
https://openalex.org/W1964679921,3,3,1,DE,0
https://openalex.org/W1964736250,5,8,1,BR,0
https://openalex.org/W1964753815,1,1,0,,0
https://openalex.org/W1964791752,5,5,1,JP,0
https://openalex.org/W1964796755,5,6,1,ES,0
https://openalex.org/W1964838452,8,8,1,CH,0
https://openalex.org/W1964844120,6,6,2,"ES,GB",1
https://openalex.org/W1964878902,5,5,0,,0
https://openalex.org/W1964885760,3,3,1,CN,0
https://openalex.org/W1964887776,2,5,2,"FR,IR",1
https://openalex.org/W1964889262,2,2,1,ES,0
https://openalex.org/W1964899978,1,1,0,,0
https://openalex.org/W1964923692,7,7,0,,0
https://openalex.org/W1964940269,3,3,1,TW,0
https://openalex.org/W1964946463,4,4,1,IT,0
https://openalex.org/W1964954857,11,23,3,"DE,GB,US",1
https://openalex.org/W1964960768,4,4,1,DE,0
https://openalex.org/W1964972398,2,2,1,DE,0
https://openalex.org/W1964983666,4,4,2,"CZ,PL",1
https://openalex.org/W1965033244,6,6,3,"CZ,DE,SK",1
https://openalex.org/W1965042932,1,1,0,,0
https://openalex.org/W1965045198,2,2,1,CN,0
https://openalex.org/W1965046380,6,6,3,"DE,RU,SE",1
https://openalex.org/W1965056810,5,5,2,"CN,PL",1
https://openalex.org/W1965070249,2,2,1,IE,0
https://openalex.org/W1965075225,5,5,1,BR,0
https://openalex.org/W1965139859,3,3,0,,0
https://openalex.org/W1965163287,10,14,3,"CH,FR,RU",1
https://openalex.org/W1965176136,5,5,1,JP,0
https://openalex.org/W1965183335,5,5,1,JP,0
https://openalex.org/W1965210458,5,14,2,"CN,FR",1
https://openalex.org/W1965260807,5,5,1,KR,0
https://openalex.org/W1965270494,4,4,1,CN,0
https://openalex.org/W1965270811,4,4,2,"IT,US",1
https://openalex.org/W1965345786,1,1,0,,0
https://openalex.org/W1965401196,4,4,1,US,0
https://openalex.org/W1965425459,3,3,0,,0
https://openalex.org/W1965530784,1,1,0,,0
https://openalex.org/W1965566921,2,2,1,DE,0
https://openalex.org/W1965588286,2,2,1,GB,0
https://openalex.org/W1965589328,5,5,2,"BE,IE",1
https://openalex.org/W1965701811,12,13,3,"JP,TW,US",1
https://openalex.org/W1965739188,3,3,1,AU,0
https://openalex.org/W1965812022,2,2,1,DE,0
https://openalex.org/W1965861632,2,2,0,,0
https://openalex.org/W1965863052,4,11,1,FR,0
https://openalex.org/W1965866284,3,3,1,RU,0
https://openalex.org/W1965870800,3,6,1,AR,0
https://openalex.org/W1965881000,5,5,1,ES,0
https://openalex.org/W1965891051,3,3,1,IN,0
https://openalex.org/W1965953894,3,3,1,IT,0
https://openalex.org/W1965954530,6,8,2,"FR,US",1
https://openalex.org/W1965962220,1,1,0,,0
https://openalex.org/W1965996208,5,5,1,CH,0
https://openalex.org/W1966043962,7,7,1,NL,0
https://openalex.org/W1966050163,6,7,1,TW,0
https://openalex.org/W1966059657,3,3,1,TW,0
https://openalex.org/W1966070544,4,4,1,CN,0
https://openalex.org/W1966108608,5,5,2,"RU,UA",1
https://openalex.org/W1966122951,3,3,1,US,0
https://openalex.org/W1966138258,8,16,1,KR,0
https://openalex.org/W1966142492,5,5,1,GB,0
https://openalex.org/W1966170320,1,1,0,,0
https://openalex.org/W1966253027,6,6,1,US,0
https://openalex.org/W1966260016,2,2,1,PL,0
https://openalex.org/W1966294510,7,7,2,"DE,ES",1
https://openalex.org/W1966326041,1,1,0,,0
https://openalex.org/W1966331561,6,6,1,PT,0
https://openalex.org/W1966341590,5,6,1,CN,0
https://openalex.org/W1966344776,2,4,1,CN,0
https://openalex.org/W1966348926,6,12,1,IT,0
https://openalex.org/W1966383422,5,5,1,JP,0
https://openalex.org/W1966413776,2,2,1,RU,0
https://openalex.org/W1966435395,4,4,1,CN,0
https://openalex.org/W1966445948,3,3,1,KR,0
https://openalex.org/W1966457514,9,9,2,"DE,RU",1
https://openalex.org/W1966484797,8,8,2,"CA,US",1
https://openalex.org/W1966502237,2,2,1,US,0
https://openalex.org/W1966502515,4,4,1,AU,0
https://openalex.org/W1966536618,1,1,0,,0
https://openalex.org/W1966560110,3,3,1,BR,0
https://openalex.org/W1966753246,5,5,1,JP,0
https://openalex.org/W1966762302,3,3,1,TR,0
https://openalex.org/W1966783641,3,3,1,CN,0
https://openalex.org/W1966815625,5,5,1,TW,0
https://openalex.org/W1966827339,3,3,1,ES,0
https://openalex.org/W1966853796,5,5,1,SI,0
https://openalex.org/W1966870635,6,6,1,FR,0
https://openalex.org/W1966871092,3,4,2,"AU,RU",1
https://openalex.org/W1966884955,5,5,1,RU,0
https://openalex.org/W1966913945,10,11,1,KR,0
https://openalex.org/W1966928676,1,1,0,,0
https://openalex.org/W1966953491,5,20,1,FR,0
https://openalex.org/W1966960637,5,5,1,US,0
https://openalex.org/W1966963046,8,8,1,JP,0
https://openalex.org/W1966978405,5,5,2,"DE,RU",1
https://openalex.org/W1966994140,2,2,1,US,0
https://openalex.org/W1967016199,3,6,1,CN,0
https://openalex.org/W1967018403,10,10,1,CN,0
https://openalex.org/W1967027992,3,3,1,JP,0
https://openalex.org/W1967066794,3,3,1,US,0
https://openalex.org/W1967092455,4,4,1,JP,0
https://openalex.org/W1967139520,2,2,1,CN,0
https://openalex.org/W1967150387,5,5,1,CN,0
https://openalex.org/W1967152110,3,7,2,"FR,IN",1
https://openalex.org/W1967165782,1,1,0,,0
https://openalex.org/W1967198710,4,4,2,"RU,US",1
https://openalex.org/W1967206843,4,4,1,FR,0
https://openalex.org/W1967240803,5,5,2,"CA,US",1
https://openalex.org/W1967314980,5,5,1,JP,0
https://openalex.org/W1967319803,4,5,1,JP,0
https://openalex.org/W1967332484,2,2,1,TW,0
https://openalex.org/W1967347444,4,5,1,DE,0
https://openalex.org/W1967382504,8,16,2,"GB,PL",1
https://openalex.org/W1967383412,2,2,1,RU,0
https://openalex.org/W1967403039,6,7,2,"CN,JP",1
https://openalex.org/W1967437387,6,6,2,"DE,RU",1
https://openalex.org/W1967445897,3,3,2,"CA,PL",1
https://openalex.org/W1967522676,3,3,1,RO,0
https://openalex.org/W1967556377,5,10,2,"FR,VE",1
https://openalex.org/W1967619115,7,7,1,ES,0
https://openalex.org/W1967622278,2,2,1,IT,0
https://openalex.org/W1967650174,2,2,0,,0
https://openalex.org/W1967661949,6,6,1,JP,0
https://openalex.org/W1967681347,5,5,1,TW,0
https://openalex.org/W1967692887,3,3,1,JP,0
https://openalex.org/W1967704265,5,5,1,TW,0
https://openalex.org/W1967718609,2,2,1,CA,0
https://openalex.org/W1967735691,5,7,1,CN,0
https://openalex.org/W1967750087,1,1,0,,0
https://openalex.org/W1967775281,1,1,0,,0
https://openalex.org/W1967775615,4,5,1,GB,0
https://openalex.org/W1967812648,3,3,1,KR,0
https://openalex.org/W1967818218,8,14,1,FR,0
https://openalex.org/W1967818925,6,6,2,"GB,JP",1
https://openalex.org/W1967827409,9,9,1,CA,0
https://openalex.org/W1967856827,6,8,1,US,0
https://openalex.org/W1967860106,13,14,1,JP,0
https://openalex.org/W1967878100,10,10,1,US,0
https://openalex.org/W1967934089,6,6,1,US,0
https://openalex.org/W1967948329,3,3,1,CN,0
https://openalex.org/W1967951010,4,4,1,GB,0
https://openalex.org/W1967975361,23,34,1,IT,0
https://openalex.org/W1968055873,6,7,2,"DE,UA",1
https://openalex.org/W1968092323,3,3,1,CN,0
https://openalex.org/W1968105621,5,9,2,"CN,IT",1
https://openalex.org/W1968108850,6,6,0,,0
https://openalex.org/W1968116880,4,4,0,,0
https://openalex.org/W1968196855,5,5,1,JP,0
https://openalex.org/W1968261728,6,6,2,"JP,KR",1
https://openalex.org/W1968285762,2,2,2,"DE,UA",1
https://openalex.org/W1968299953,7,12,1,FR,0
https://openalex.org/W1968303108,4,16,1,FR,0
https://openalex.org/W1968308635,1,1,0,,0
https://openalex.org/W1968311518,7,7,1,AR,0
https://openalex.org/W1968350809,3,3,1,CN,0
https://openalex.org/W1968354752,3,5,1,JP,0
https://openalex.org/W1968358284,2,2,1,RU,0
https://openalex.org/W1968376009,4,4,1,SE,0
https://openalex.org/W1968380491,2,2,1,US,0
https://openalex.org/W1968411121,2,2,1,IT,0
https://openalex.org/W1968456274,2,2,1,IN,0
https://openalex.org/W1968473124,3,3,2,"AU,GB",1
https://openalex.org/W1968477086,4,4,0,,0
https://openalex.org/W1968479965,2,2,1,US,0
https://openalex.org/W1968501422,2,2,1,US,0
https://openalex.org/W1968526232,4,4,1,SE,0
https://openalex.org/W1968534210,1,1,0,,0
https://openalex.org/W1968540490,3,3,1,US,0
https://openalex.org/W1968583026,6,6,2,"RU,US",1
https://openalex.org/W1968592844,4,4,2,"IT,NL",1
https://openalex.org/W1968625729,20,20,3,"GB,JP,SE",1
