new_word,new_word_reuse,new_phrase,new_phrase_reuse,new_word_comb,new_word_comb_reuse,new_phrase_comb,new_phrase_comb_reuse,semantic_distance,n_words,n_phrases,has_abstract,focal_id
1,2,1,6,16,34,26,106,0.1649324297904968,36,24,1,https://openalex.org/W2061871315
0,0,1,2,3,10,5,11,0.1476831436157226,23,13,1,https://openalex.org/W2171500656
0,0,0,0,0,0,11,71,0.154685378074646,30,14,1,https://openalex.org/W2351361823
2,7,2,9,16,35,7,17,0.0945432186126709,19,9,1,https://openalex.org/W2077810820
0,0,0,0,2,4,10,36,0.0676437616348266,38,19,1,https://openalex.org/W2132215768
0,0,2,4,32,198,36,101,0.1280748844146728,47,25,1,https://openalex.org/W1973841153
0,0,2,12,56,508,49,218,0.1421629190444946,50,28,1,https://openalex.org/W2002424101
0,0,1,2,25,132,46,163,0.1037721633911132,48,30,1,https://openalex.org/W2015018372
0,0,0,0,4,22,5,10,0.1811129450798034,15,9,1,https://openalex.org/W2019322689
0,0,1,29,9,57,11,49,0.1834630966186523,16,11,1,https://openalex.org/W2017438356
0,0,0,0,0,0,0,0,0.1377573609352111,4,3,1,https://openalex.org/W1967232141
0,0,0,0,10,39,7,16,0.186135709285736,30,13,1,https://openalex.org/W1981579671
0,0,2,4,52,291,42,232,0.1739312410354614,56,31,1,https://openalex.org/W2005031294
0,0,0,0,9,55,6,15,0.1242364645004272,21,11,1,https://openalex.org/W2080154381
3,10,4,11,48,116,14,32,0.0667693614959716,26,11,1,https://openalex.org/W2156291813
0,0,0,0,22,82,7,30,0.1190879940986633,43,15,1,https://openalex.org/W4382135102
0,0,0,0,15,62,35,129,0.1797943115234375,49,28,1,https://openalex.org/W1970907005
0,0,0,0,2,20,5,46,0.3060512167552687,26,9,1,https://openalex.org/W2059395754
0,0,0,0,24,70,42,145,0.1242187023162841,42,20,1,https://openalex.org/W2128484690
0,0,0,0,7,30,1,3,0.1880045533180236,14,8,1,https://openalex.org/W2003715271
0,0,1,2,4,8,3,6,0.1706710457801818,38,20,1,https://openalex.org/W2049604414
0,0,0,0,24,107,14,58,0.0970501899719238,25,13,1,https://openalex.org/W2049859418
0,0,0,0,2,5,7,19,0.1526261568069458,26,14,1,https://openalex.org/W2095150730
0,0,1,4,6,17,5,11,0.1115040779113769,24,13,1,https://openalex.org/W2095805909
0,0,0,0,0,0,0,0,0.1026500463485717,4,2,0,https://openalex.org/W1966782983
0,0,1,2,57,221,26,78,0.1341792345046997,63,24,1,https://openalex.org/W2037924319
0,0,2,22,41,276,16,63,0.0747321248054504,57,19,1,https://openalex.org/W2045956022
0,0,0,0,8,27,20,61,0.1093003153800964,38,28,1,https://openalex.org/W2046920386
0,0,0,0,21,115,0,0,0.191025972366333,29,10,1,https://openalex.org/W2079960148
0,0,0,0,0,0,1,4,0.1078957319259643,7,4,0,https://openalex.org/W1965834235
0,0,1,14,4,13,22,71,0.1656693220138549,39,17,1,https://openalex.org/W2018836514
0,0,0,0,29,237,18,201,0.1125242114067077,34,14,1,https://openalex.org/W2047963319
0,0,1,2,42,169,17,57,0.1144680976867675,64,26,1,https://openalex.org/W2098143959
0,0,0,0,22,80,32,134,0.0830340385437011,38,23,1,https://openalex.org/W2138010191
0,0,0,0,7,46,16,53,0.097074806690216,38,16,1,https://openalex.org/W2155003982
0,0,0,0,2,120,1,2,0.1135636568069458,13,10,1,https://openalex.org/W1963635099
0,0,0,0,0,0,0,0,0.1013442873954773,8,3,0,https://openalex.org/W2022154895
0,0,0,0,0,0,0,0,0.0497189164161682,6,1,0,https://openalex.org/W2027895522
0,0,1,3,29,138,39,128,0.1331271529197693,52,32,1,https://openalex.org/W2070342287
0,0,2,6,5,23,22,82,0.1741763353347778,42,28,1,https://openalex.org/W2113925629
0,0,0,0,7,109,10,183,0.1415686011314392,20,10,1,https://openalex.org/W1765845256
1,2,0,0,9,38,0,0,0.1065880060195922,18,11,1,https://openalex.org/W1968639884
1,2,1,3,120,356,119,318,0.1223407983779907,71,44,1,https://openalex.org/W2012351732
0,0,1,2,2,12,18,73,0.0749009251594543,33,19,1,https://openalex.org/W2023170006
0,0,0,0,23,95,48,178,0.1444053649902343,48,28,1,https://openalex.org/W2038623259
0,0,0,0,0,0,0,0,0.0536471605300903,4,2,0,https://openalex.org/W2044086422
0,0,1,2,52,180,33,99,0.1089197993278503,39,23,1,https://openalex.org/W1981165646
0,0,0,0,0,0,0,0,0.0941669344902038,6,3,0,https://openalex.org/W2008616177
0,0,1,11,27,288,23,238,0.13281911611557,32,18,1,https://openalex.org/W2038315497
0,0,0,0,3,9,1,3,0.2251152396202087,17,6,1,https://openalex.org/W2080234101
0,0,1,3,23,81,16,41,0.1874908804893493,27,13,1,https://openalex.org/W2100847959
1,2,1,2,11,79,8,51,0.1254562735557556,23,13,1,https://openalex.org/W2116822139
0,0,0,0,1,2,21,231,0.1046876311302185,19,11,1,https://openalex.org/W2120609941
0,0,0,0,6,30,4,24,0.1327770948410034,28,13,1,https://openalex.org/W2150042688
0,0,0,0,6,20,10,22,0.1578437089920044,39,17,1,https://openalex.org/W1978303713
0,0,1,2,0,0,1,4,0.1524421572685241,10,6,1,https://openalex.org/W1989924241
0,0,0,0,5,14,5,13,0.0721135139465332,13,8,1,https://openalex.org/W1992681766
0,0,1,2,9,50,33,194,0.1528332829475402,43,24,1,https://openalex.org/W2000819694
0,0,1,3,11,48,7,23,0.1380974650382995,32,16,1,https://openalex.org/W2053402032
0,0,0,0,0,0,2,4,0.1385303139686584,23,11,1,https://openalex.org/W2063773158
0,0,0,0,28,78,7,20,0.1029964685440063,27,10,1,https://openalex.org/W2084831138
0,0,2,4,4,9,1,2,0.0946370959281921,8,5,1,https://openalex.org/W2167455120
1,2,1,2,15,30,6,16,0.1074944734573364,29,19,1,https://openalex.org/W2951743042
0,0,0,0,1,9,1,9,0.0933232307434082,9,4,1,https://openalex.org/W2953284470
0,0,1,2,6,18,13,46,0.0605343580245971,49,25,1,https://openalex.org/W1966267792
0,0,1,3,8,17,9,29,0.0606576800346374,14,7,1,https://openalex.org/W1967334572
0,0,0,0,0,0,1,3,0.2175538005103287,12,4,1,https://openalex.org/W2000543130
0,0,3,15,37,196,37,154,0.1733081340789795,59,28,1,https://openalex.org/W2052833035
0,0,0,0,72,275,37,120,0.1031668186187744,67,37,1,https://openalex.org/W2067445353
0,0,0,0,1,2,2,9,0.139302372932434,9,7,1,https://openalex.org/W2080610033
0,0,0,0,7,43,2,4,0.1360830068588256,37,12,1,https://openalex.org/W2160685273
0,0,0,0,2,25,7,15,0.1203087568283081,26,17,1,https://openalex.org/W2169102867
0,0,0,0,1,2,1,3,0.1446716785430908,16,5,1,https://openalex.org/W1971393662
0,0,3,235,74,1351,49,334,0.1510165929794311,58,28,1,https://openalex.org/W1997817863
0,0,2,8,6,16,5,28,0.145217478275299,28,17,1,https://openalex.org/W2103143397
0,0,1,3,3,13,10,30,0.0659039616584777,41,16,1,https://openalex.org/W2157887681
0,0,0,0,31,109,3,14,0.1717215776443481,34,14,1,https://openalex.org/W1986227194
0,0,0,0,4,10,3,6,0.1621942520141601,32,11,1,https://openalex.org/W1989921482
0,0,0,0,12,49,22,69,0.1712570190429687,34,21,1,https://openalex.org/W2009803234
0,0,2,7,8,38,30,109,0.160302996635437,40,28,1,https://openalex.org/W2033703672
0,0,1,2,2,5,4,11,0.1059281826019287,23,11,1,https://openalex.org/W2037149495
0,0,0,0,2,6,0,0,0.1989042162895202,13,4,1,https://openalex.org/W2043975912
0,0,2,13,0,0,4,8,0.1055401563644409,26,10,1,https://openalex.org/W2058442284
1,12,1,11,19,70,9,45,0.1271643042564392,38,14,1,https://openalex.org/W2123462559
0,0,1,124,42,255,50,490,0.1165565252304077,43,21,1,https://openalex.org/W2128730018
0,0,0,0,15,42,10,25,0.1090090274810791,31,16,1,https://openalex.org/W2953370101
0,0,0,0,0,0,1,2,0.1762945652008056,14,7,1,https://openalex.org/W2005488030
0,0,0,0,21,124,14,59,0.1017374992370605,25,12,1,https://openalex.org/W2007303140
0,0,0,0,0,0,0,0,0.1175064444541931,6,2,0,https://openalex.org/W2010608885
0,0,2,5,0,0,3,8,0.1356499791145324,17,9,1,https://openalex.org/W2059626874
0,0,3,12,81,538,25,87,0.1668357199034154,76,28,1,https://openalex.org/W2088942300
0,0,1,2,10,37,21,54,0.1199201345443725,28,13,1,https://openalex.org/W2118259667
0,0,2,5,25,99,24,57,0.1288151741027832,70,27,1,https://openalex.org/W2168291899
0,0,0,0,7,18,8,33,0.0648481845855712,16,10,1,https://openalex.org/W2951450857
0,0,0,0,5,24,14,46,0.0939893722534179,28,17,1,https://openalex.org/W1964617798
0,0,1,3,30,104,19,67,0.1037530899047851,31,16,1,https://openalex.org/W1991393788
0,0,1,9,28,165,74,253,0.1138343214988708,51,30,1,https://openalex.org/W2026950060
1,6,1,2,9,26,8,28,0.1447609663009643,18,11,1,https://openalex.org/W2069173069
1,89,1,50,22,329,34,246,0.1109302043914794,25,16,1,https://openalex.org/W2143229540
0,0,0,0,11,47,7,22,0.1645906567573547,20,13,1,https://openalex.org/W2161776270
2,5,5,15,98,281,41,100,0.1164748072624206,29,13,1,https://openalex.org/W2950433960
0,0,1,2,6,13,5,16,0.1188631057739257,11,7,1,https://openalex.org/W1972261506
1,2,1,2,30,105,18,44,0.1368217468261718,28,16,1,https://openalex.org/W2052313267
0,0,0,0,2,73,9,129,0.089040458202362,25,12,1,https://openalex.org/W2073940819
1,2,2,9,45,427,45,231,0.1409602165222168,57,31,1,https://openalex.org/W2096428408
0,0,1,2,8,27,19,65,0.1482023000717163,47,21,1,https://openalex.org/W2117662239
0,0,0,0,24,93,46,144,0.1429840326309204,55,27,1,https://openalex.org/W2120167350
0,0,0,0,4,19,24,100,0.1162403225898742,40,25,1,https://openalex.org/W2125406540
0,0,0,0,1,2,7,25,0.166774570941925,41,18,1,https://openalex.org/W2169062903
0,0,0,0,87,360,50,146,0.1753979921340942,74,38,1,https://openalex.org/W1989168672
1,6,1,5,13,49,5,13,0.1181930899620056,14,6,1,https://openalex.org/W2071146654
1,3,1,3,25,68,30,83,0.1131187677383422,37,22,1,https://openalex.org/W2131295169
0,0,0,0,7,25,9,32,0.1406726837158203,29,22,1,https://openalex.org/W1972305145
1,2,2,4,12,28,2,5,0.0724396705627441,17,9,1,https://openalex.org/W2018398225
0,0,1,3,2,20,0,0,0.1598296165466308,8,3,1,https://openalex.org/W2025841737
1,2,2,4,8,16,6,12,0.1406012177467346,21,13,1,https://openalex.org/W2055551933
0,0,1,2,2,17,3,6,0.1274277567863464,14,7,1,https://openalex.org/W2089856238
1,4,0,0,7,19,2,5,0.1216132640838623,22,13,1,https://openalex.org/W2103522709
0,0,0,0,13,71,18,80,0.1329604983329773,31,17,1,https://openalex.org/W2131333325
0,0,0,0,1,9,6,17,0.2253754138946533,11,5,1,https://openalex.org/W2146032393
0,0,0,0,0,0,1,2,0.2318971157073974,11,4,1,https://openalex.org/W2167807610
0,0,1,2,5,15,12,28,0.1302123069763183,33,17,1,https://openalex.org/W2951225275
0,0,0,0,5,18,6,19,0.1139142513275146,33,16,1,https://openalex.org/W1970008647
0,0,0,0,9,28,9,24,0.1526916027069091,27,15,1,https://openalex.org/W1974517822
0,0,0,0,0,0,0,0,0.0882503986358642,9,3,1,https://openalex.org/W1990609640
0,0,0,0,45,148,25,96,0.1031200289726257,35,19,1,https://openalex.org/W2000213183
0,0,0,0,2,9,9,60,0.1024156808853149,18,10,1,https://openalex.org/W2027749075
0,0,0,0,44,148,27,94,0.1043671369552612,58,25,1,https://openalex.org/W2070223588
1,3,1,2,16,46,4,8,0.0997040271759033,20,11,1,https://openalex.org/W2070301152
0,0,0,0,24,87,10,35,0.0930419564247131,41,25,1,https://openalex.org/W2071157787
0,0,0,0,4,10,3,6,0.0811715722084045,18,7,1,https://openalex.org/W2103258738
0,0,0,0,1,2,0,0,0.0653872489929199,11,5,1,https://openalex.org/W2117001485
1,2,0,0,24,56,25,70,0.1166002750396728,61,36,1,https://openalex.org/W2135282390
0,0,0,0,0,0,0,0,0.0972358584403991,6,2,0,https://openalex.org/W2150702087
0,0,0,0,0,0,2,10,0.0583017468452453,11,6,1,https://openalex.org/W2951306957
0,0,0,0,0,0,8,27,0.1618867516517639,29,13,1,https://openalex.org/W4256160029
0,0,0,0,31,260,43,221,0.1734623312950134,55,21,1,https://openalex.org/W1992899342
