focal_id,DI_y1,A_y1,B_y1,C_y1,DI_y2,A_y2,B_y2,C_y2,DI_y3,A_y3,B_y3,C_y3,DI_y4,A_y4,B_y4,C_y4,DI_y5,A_y5,B_y5,C_y5,DI_y6,A_y6,B_y6,C_y6,DI_y7,A_y7,B_y7,C_y7,DI_y8,A_y8,B_y8,C_y8,DI_y9,A_y9,B_y9,C_y9,DI_y10,A_y10,B_y10,C_y10,DI_y11,A_y11,B_y11,C_y11,DI_y12,A_y12,B_y12,C_y12,DI_y13,A_y13,B_y13,C_y13,DI_y14,A_y14,B_y14,C_y14,DI_y15,A_y15,B_y15,C_y15,DI_y3_top5,DI_y4_top5,DI_y5_top5,DI_y6_top5,DI_y7_top5,DI_y8_top5,DI_y9_top5,DI_y10_top5,DI_y11_top5,DI_y12_top5,DI_y13_top5,DI_y14_top5,DI_y15_top5,years_in_top5,first_year_top5,last_year_top5
https://openalex.org/W1990897538,0.0667,1,14,0,0.0606,2,31,0,0.0465,2,41,0,0.0345,3,54,1,0.0135,3,69,2,0.0118,3,80,2,0.0,3,94,3,0.0,3,108,3,0.0,3,119,3,0.0,3,133,3,0.0,3,147,3,0.0,3,163,3,0.0,3,183,3,0.0,3,201,3,0.0,3,215,3,True,True,False,False,False,False,False,False,False,False,False,False,False,2,DI_y3_top5,DI_y4_top5
https://openalex.org/W1990966561,0.0,0,37,0,0.0119,2,81,1,0.014,3,139,1,0.0168,4,174,1,0.014,4,210,1,0.0146,5,268,1,0.0095,5,308,2,0.0085,6,346,3,0.0079,6,373,3,0.0073,6,403,3,0.0068,6,435,3,0.0062,6,473,3,0.0058,6,505,3,0.0072,7,544,3,0.007,7,565,3,True,True,True,True,False,False,False,False,False,False,False,False,False,4,DI_y3_top5,DI_y6_top5
https://openalex.org/W1990975715,0.0714,1,13,0,0.0,2,25,2,-0.0222,2,40,3,0.0312,5,56,3,0.0235,6,75,4,0.0485,9,90,4,0.0417,9,107,4,0.0435,10,124,4,0.0405,10,134,4,0.0305,11,147,6,0.0229,12,155,8,0.0266,13,167,8,0.0302,14,177,8,0.0293,14,183,8,0.0314,15,200,8,False,True,True,True,True,True,True,True,True,True,True,True,True,12,DI_y4_top5,DI_y15_top5
https://openalex.org/W1990976737,0.0,0,17,0,-0.0426,0,45,2,0.0125,3,75,2,0.0167,5,112,3,0.0,6,160,6,0.0045,7,207,6,0.011,9,258,6,0.0118,10,322,6,0.0123,12,388,7,0.0106,12,453,7,0.0131,14,512,7,0.0099,14,585,8,0.0089,14,649,8,0.0081,14,717,8,0.006,15,802,10,True,True,False,False,False,False,False,False,False,False,False,False,False,2,DI_y3_top5,DI_y4_top5
https://openalex.org/W1990980598,0.0227,1,43,0,0.0102,1,97,0,0.0145,2,136,0,0.005,3,195,2,0.0,3,240,3,-0.007,3,276,5,-0.0153,3,315,8,-0.0161,3,360,9,-0.0187,3,413,11,-0.0192,3,453,12,-0.0178,3,490,12,-0.0166,3,527,12,-0.0169,3,576,13,-0.0158,3,618,13,-0.0133,4,658,13,True,False,False,False,False,False,False,False,False,False,False,False,False,1,DI_y3_top5,DI_y3_top5
https://openalex.org/W1991137890,-0.0667,0,14,1,-0.0256,2,34,3,0.013,5,68,4,0.0297,8,88,5,0.0413,10,106,5,0.0395,13,132,7,0.0114,13,152,11,0.0049,13,181,12,0.0044,14,201,13,0.0,14,224,14,0.0035,15,259,14,0.0,15,298,15,0.0,15,329,15,0.0,15,358,15,-0.0024,15,386,16,True,True,True,True,False,False,False,False,False,False,False,False,False,4,DI_y3_top5,DI_y6_top5
https://openalex.org/W1991171324,0.0,0,19,0,0.0,0,32,0,-0.0161,0,61,1,-0.0127,0,78,1,-0.0103,0,96,1,0.0168,3,115,1,0.0145,3,134,1,0.0127,3,154,1,0.0117,3,167,1,0.0113,3,173,1,0.0105,4,185,2,0.0147,5,197,2,0.0183,6,211,2,0.0213,8,224,3,0.02,8,239,3,False,False,False,True,False,False,False,False,False,False,False,True,True,3,DI_y6_top5,DI_y15_top5
https://openalex.org/W1991214332,0.0,0,46,0,-0.0128,0,77,1,0.0083,3,116,2,0.0065,5,146,4,0.016,7,176,4,0.027,10,208,4,0.0249,10,227,4,0.0221,10,257,4,0.0207,10,276,4,0.0163,10,291,5,0.0185,11,309,5,0.0181,11,316,5,0.0174,11,329,5,0.0168,11,341,5,0.0162,11,354,5,False,False,True,True,True,True,True,False,True,True,False,False,False,7,DI_y5_top5,DI_y12_top5
https://openalex.org/W1991228752,0.0,0,12,0,0.0,0,26,0,0.0256,1,38,0,0.0196,1,50,0,0.029,2,67,0,0.025,2,78,0,0.0319,3,91,0,0.0396,4,97,0,0.0381,4,101,0,0.0364,4,106,0,0.0333,4,116,0,0.0312,4,124,0,0.0288,4,135,0,0.0189,4,154,1,0.0167,4,175,1,True,True,True,True,True,True,True,True,True,True,True,False,False,11,DI_y3_top5,DI_y13_top5
https://openalex.org/W1991261820,0.0,0,74,0,0.0062,1,160,0,0.0129,3,230,0,0.0098,3,302,0,0.0069,4,427,1,0.009,6,547,1,0.0062,7,635,3,0.0068,8,727,3,0.0072,9,824,3,0.0064,9,919,3,0.007,12,985,5,0.0081,14,1098,5,0.0085,16,1161,6,0.0087,18,1246,7,0.0075,18,1314,8,True,False,False,False,False,False,False,False,False,False,False,False,False,1,DI_y3_top5,DI_y3_top5
