focal_id,A_cum_foreign_ratio,C_cum_foreign_ratio
https://openalex.org/W1031027174,1.0,
https://openalex.org/W1135991709,0.5,
https://openalex.org/W129932795,0.3333,0.5
https://openalex.org/W140545373,0.6667,
https://openalex.org/W144734855,0.0,0.0
https://openalex.org/W1483359549,0.0,
https://openalex.org/W1488544227,0.0,
https://openalex.org/W1492740679,0.0,0.6667
https://openalex.org/W1496983530,0.1667,
https://openalex.org/W1503351667,0.0,
https://openalex.org/W1503686863,0.25,0.0
https://openalex.org/W1503730632,0.4286,0.3333
https://openalex.org/W1505159369,0.3333,
https://openalex.org/W1506705325,0.0,0.0
https://openalex.org/W1506886164,0.5,0.4
https://openalex.org/W1507282707,0.6667,
https://openalex.org/W1509383477,0.8,0.0
https://openalex.org/W1513939923,0.0833,0.0
https://openalex.org/W1514728422,0.1429,
https://openalex.org/W1526405173,0.25,0.75
https://openalex.org/W1539242837,0.35,0.2
https://openalex.org/W1543348012,0.2,
https://openalex.org/W1550066983,0.2222,
https://openalex.org/W1550170362,0.0,0.0
https://openalex.org/W1550223648,0.25,0.5
https://openalex.org/W1551301273,0.6667,
https://openalex.org/W1556442971,0.0,
https://openalex.org/W1564484465,0.0,
https://openalex.org/W1564825352,0.4,0.0
https://openalex.org/W1565064111,0.3333,0.0
https://openalex.org/W1567889462,0.2,0.0
https://openalex.org/W1571988900,0.5,
https://openalex.org/W1572466188,0.0,0.0
https://openalex.org/W1573690146,0.4286,0.0
https://openalex.org/W1578672048,0.8,0.625
https://openalex.org/W1585106175,0.0,0.0
https://openalex.org/W1585309240,0.0,
https://openalex.org/W1586840112,0.2857,
https://openalex.org/W1596448420,0.5,
https://openalex.org/W1598161593,0.0,
https://openalex.org/W1689364829,0.25,0.0
https://openalex.org/W1706535000,0.0,0.0
https://openalex.org/W1885319801,0.3333,
https://openalex.org/W1897824899,0.5926,0.6957
https://openalex.org/W1912045628,1.0,
https://openalex.org/W1940525558,0.0,
https://openalex.org/W1963737321,0.2,
https://openalex.org/W1963826361,0.5,
https://openalex.org/W1963845285,0.0,
https://openalex.org/W1963916532,0.1667,0.5
https://openalex.org/W1964158959,0.5,
https://openalex.org/W1964159391,0.25,0.3333
https://openalex.org/W1964180347,0.3333,0.0
https://openalex.org/W1964224747,0.1429,
https://openalex.org/W1964475137,0.8,1.0
https://openalex.org/W1964573123,0.0,
https://openalex.org/W1964738124,0.1667,
https://openalex.org/W1964873082,0.0,
https://openalex.org/W1965190884,0.7273,0.0
https://openalex.org/W1965191954,0.0909,0.6667
https://openalex.org/W1965195202,0.75,1.0
https://openalex.org/W1965621063,0.3333,
https://openalex.org/W1966088424,0.0,
https://openalex.org/W1966089542,0.2381,0.2308
https://openalex.org/W1966250951,0.5,0.0
https://openalex.org/W1966646125,0.3333,0.5
https://openalex.org/W1966739934,0.5,0.0
https://openalex.org/W1966912557,0.1,0.0
https://openalex.org/W1967132626,0.6667,
https://openalex.org/W1967236000,0.3462,0.3125
https://openalex.org/W1967807928,0.875,0.6
https://openalex.org/W1968345031,0.25,0.2727
https://openalex.org/W1968417413,0.0,
https://openalex.org/W1968621910,0.4545,0.2143
https://openalex.org/W1968689099,0.0,0.0
https://openalex.org/W1968781602,0.3333,1.0
https://openalex.org/W1969230246,0.5714,1.0
https://openalex.org/W1969486077,0.5,1.0
https://openalex.org/W1969668298,0.0,0.5
https://openalex.org/W1969755321,0.3333,0.5
https://openalex.org/W1969975653,0.2857,0.6667
https://openalex.org/W1970914875,0.0,
https://openalex.org/W1970992662,0.4,0.0
https://openalex.org/W1971093387,1.0,0.75
https://openalex.org/W1971158511,0.5,0.25
https://openalex.org/W1971336652,0.5,
https://openalex.org/W1971487493,0.3333,
https://openalex.org/W1971502455,0.4,0.6667
https://openalex.org/W1971727000,0.2308,0.2
https://openalex.org/W1971851075,0.2308,
https://openalex.org/W1971863078,0.5,0.0
https://openalex.org/W1972165684,0.6667,1.0
https://openalex.org/W1972168343,0.0,
https://openalex.org/W1972778100,1.0,
https://openalex.org/W1973047640,0.0,1.0
https://openalex.org/W1973101971,0.75,
https://openalex.org/W1973106778,0.0,0.0
https://openalex.org/W1973216346,0.6667,0.0
https://openalex.org/W1973447978,0.8,1.0
https://openalex.org/W1973476812,0.5,0.3333
https://openalex.org/W1973714833,0.5,1.0
https://openalex.org/W1973888975,0.5,0.8
https://openalex.org/W1974103539,0.0,0.0
https://openalex.org/W1974137683,0.0,
https://openalex.org/W1974153919,0.8333,
https://openalex.org/W1974630465,0.3333,
https://openalex.org/W1974807528,1.0,0.0
https://openalex.org/W1974808640,0.0,
https://openalex.org/W1974898994,0.3333,
https://openalex.org/W1974910739,0.3636,0.25
https://openalex.org/W1975060876,0.6,
