focal_id,DI_y1,A_y1,B_y1,C_y1,DI_y2,A_y2,B_y2,C_y2,DI_y3,A_y3,B_y3,C_y3,DI_y4,A_y4,B_y4,C_y4,DI_y5,A_y5,B_y5,C_y5,DI_y6,A_y6,B_y6,C_y6,DI_y7,A_y7,B_y7,C_y7,DI_y8,A_y8,B_y8,C_y8,DI_y9,A_y9,B_y9,C_y9,DI_y10,A_y10,B_y10,C_y10,DI_y11,A_y11,B_y11,C_y11,DI_y12,A_y12,B_y12,C_y12,DI_y13,A_y13,B_y13,C_y13,DI_y14,A_y14,B_y14,C_y14,DI_y15,A_y15,B_y15,C_y15
https://openalex.org/W1006984294,-0.0019,8,1596,11,-0.0028,10,3182,19,-0.003,10,4574,24,-0.0025,11,5949,26,-0.0025,11,7272,29,-0.0021,12,8540,30,-0.0018,14,9707,32,-0.0019,14,10862,35,-0.0018,14,11909,36,-0.0018,15,12853,38,-0.0017,16,13751,40,-0.0017,16,14552,41,-0.0017,16,15301,42,-0.0017,16,15934,43,-0.0015,18,16529,43
https://openalex.org/W102857518,0.0,0,439,0,0.0011,2,895,1,0.0,4,1413,4,0.0,7,1948,7,-0.0012,8,2494,11,-0.0016,10,3014,15,-0.0011,13,3596,17,-0.0017,14,4180,21,-0.0027,14,4765,27,-0.0024,14,5362,27,-0.002,17,5895,29,-0.0017,19,6338,30,-0.0016,20,6828,31,-0.0015,21,7370,32,-0.0011,23,7878,32
https://openalex.org/W10419724,-0.0022,0,451,1,-0.0042,0,942,4,-0.0042,1,1420,7,-0.006,1,1982,13,-0.0053,1,2458,14,-0.006,1,2965,19,-0.0057,4,3495,24,-0.0058,4,3967,27,-0.0058,4,4419,30,-0.0053,5,4884,31,-0.006,5,5327,37,-0.0057,5,5744,38,-0.0054,6,6102,39,-0.005,7,6369,39,-0.0046,8,6689,39
https://openalex.org/W104322370,-0.0066,0,605,4,-0.005,0,1194,6,-0.0028,2,1748,7,-0.0025,4,2357,10,-0.002,5,2960,11,-0.0014,7,3536,12,-0.0019,9,4094,17,-0.0019,11,4644,20,-0.0023,11,5146,23,-0.0025,11,5615,25,-0.0025,11,6080,26,-0.0026,11,6501,28,-0.0026,12,6931,30,-0.0023,14,7334,31,-0.0022,15,7740,32
https://openalex.org/W104500551,-0.0005,1,3972,3,-0.0009,4,8136,11,-0.0006,7,12359,14,-0.0005,9,16676,17,-0.0005,10,20759,21,-0.0005,10,24619,22,-0.0004,11,28567,23,-0.0004,11,32265,23,-0.0004,11,35629,25,-0.0004,11,38690,25,-0.0003,12,41268,25,-0.0004,12,43555,28,-0.0004,12,45621,29,-0.0003,13,47481,29,-0.0003,13,49339,29
https://openalex.org/W105581188,-0.0011,0,2761,3,-0.0013,0,6075,8,-0.0011,1,9700,12,-0.0013,3,13758,21,-0.0011,4,18180,24,-0.0011,5,23194,30,-0.001,6,28769,34,-0.0009,7,34922,37,-0.0007,8,41570,38,-0.0006,10,48652,39,-0.0006,11,55941,42,-0.0005,11,63188,44,-0.0004,13,70123,44,-0.0004,15,77201,45,-0.0004,16,84895,48
https://openalex.org/W106859092,-0.0037,0,269,1,-0.0056,2,527,5,-0.0112,3,789,12,-0.0055,11,1066,17,-0.0103,12,1322,26,-0.0138,14,1610,37,-0.0122,22,1900,46,-0.0113,28,2219,54,-0.0085,38,2595,61,-0.0068,50,2948,71,-0.005,59,3281,76,-0.0048,63,3603,81,-0.0046,69,3949,88,-0.0036,74,4289,90,-0.0027,79,4602,92
https://openalex.org/W112046146,0.0008,1,1326,0,0.0,2,2845,2,-0.0004,2,4458,4,-0.0003,2,6174,4,-0.0005,2,7822,6,-0.0004,2,9548,6,-0.0004,2,11098,6,-0.0003,2,12804,6,-0.0003,2,14513,6,-0.0002,2,16247,6,-0.0002,3,17887,6,-0.0001,4,19543,6,-0.0001,4,21116,6,-0.0001,4,22651,6,-0.0001,5,24045,7
https://openalex.org/W113486037,0.0,1,240,1,0.0,3,457,3,-0.0043,3,693,6,-0.0044,3,897,7,-0.0026,4,1124,7,-0.0051,4,1347,11,-0.007,4,1543,15,-0.0061,5,1783,16,-0.0049,6,2003,16,-0.005,6,2188,17,-0.0051,6,2336,18,-0.0048,7,2497,19,-0.0041,8,2641,19,-0.0047,8,2765,21,-0.0052,8,2881,23
https://openalex.org/W114953437,-0.0021,0,1438,3,-0.0024,0,2869,7,-0.0021,0,4289,9,-0.0014,1,5558,9,-0.0014,1,6953,11,-0.0013,1,8196,12,-0.0013,1,9428,13,-0.0012,1,10595,14,-0.001,2,11699,14,-0.0009,2,12750,14,-0.0009,2,13695,15,-0.0009,2,14598,15,-0.0009,2,15429,16,-0.0009,2,16201,16,-0.0009,2,16977,18
https://openalex.org/W1161159,0.003,1,332,0,-0.0015,1,680,2,-0.0009,3,1079,4,-0.0014,3,1443,5,-0.0005,5,1836,6,-0.0004,5,2250,6,-0.0004,5,2673,6,-0.0003,5,3067,6,-0.0009,5,3472,8,-0.0008,5,3851,8,-0.0007,5,4241,8,-0.0007,5,4598,8,-0.001,5,4961,10,-0.0009,5,5288,10,-0.0007,6,5596,10
https://openalex.org/W116718185,-0.0037,1,532,3,0.0,5,1065,5,-0.0026,6,1550,10,-0.0014,8,2065,11,-0.0016,9,2500,13,-0.0003,13,2958,14,-0.0003,15,3364,16,0.0,17,3722,17,-0.0002,18,4071,19,-0.0002,18,4376,19,-0.0006,18,4672,21,-0.0006,18,4899,21,-0.0006,18,5112,21,-0.0004,20,5308,22,-0.0004,20,5490,22
https://openalex.org/W117169736,0.2,1,4,0,0.0667,1,14,0,0.0435,1,22,0,0.0323,1,30,0,0.025,1,39,0,0.0196,1,50,0,0.0152,2,63,1,0.0238,3,80,1,0.0202,3,95,1,0.0268,4,107,1,0.0248,4,116,1,0.0234,4,123,1,0.0221,4,131,1,0.0336,6,142,1,0.0252,6,151,2
https://openalex.org/W117477414,0.0,0,239,0,0.0,0,451,0,0.0,0,706,0,0.0,0,907,0,0.0,0,1184,0,0.0,0,1408,0,-0.0006,0,1610,1,-0.0005,0,1868,1,-0.0005,0,2117,1,-0.0013,0,2319,3,-0.0016,0,2533,4,-0.0015,1,2679,5,-0.0014,1,2801,5,-0.0014,1,2938,5,-0.0016,1,3062,6
https://openalex.org/W118762901,-0.0058,2,1021,8,-0.0066,4,1960,17,-0.0092,4,2792,30,-0.0095,4,3625,39,-0.009,6,4395,46,-0.0078,7,5195,48,-0.0074,8,5989,53,-0.007,9,6665,56,-0.0067,9,7380,59,-0.0064,12,8033,64,-0.0062,12,8580,66,-0.0062,13,9097,70,-0.006,13,9626,71,-0.0056,14,10110,71,-0.0054,14,10577,72
https://openalex.org/W1204757663,-0.0034,0,293,1,-0.0016,2,611,3,0.0,4,954,4,0.0008,5,1292,4,0.0,7,1618,7,0.0,7,1939,7,0.0004,8,2252,7,0.0011,13,2639,10,0.002,17,2993,11,0.0021,19,3329,12,0.0014,21,3613,16,0.0008,23,3864,20,0.0014,27,4090,21,0.0027,33,4317,21,0.0033,36,4525,21
https://openalex.org/W121195889,0.0,0,137830,0,0.0,0,291970,0,-0.0,0,454888,1,-0.0,0,631190,1,-0.0,0,820391,1,0.0,2,1022356,1,0.0,3,1243277,1,0.0,3,1480924,1,0.0,3,1737074,1,0.0,3,2018119,1,0.0,3,2291160,1,0.0,3,2536787,1,0.0,4,2762782,1,0.0,5,2964384,1,0.0,5,3172670,1
https://openalex.org/W121287568,0.0014,3,716,2,-0.0013,7,1499,9,-0.0021,13,2368,18,-0.0018,16,3327,22,-0.0038,16,4208,32,-0.004,20,5200,41,-0.0036,22,6254,45,-0.003,26,7269,48,-0.0026,27,8253,49,-0.0021,31,9229,51,-0.0016,39,10120,55,-0.0015,40,10982,57,-0.0015,41,11768,59,-0.0013,43,12406,59,-0.0014,43,13020,61
https://openalex.org/W1213956078,0.0,0,157,0,-0.006,0,334,2,-0.011,1,539,7,-0.0096,1,720,8,-0.0118,4,914,15,-0.0123,8,1104,22,-0.0107,11,1275,25,-0.0061,21,1436,30,-0.0066,25,1614,36,-0.0069,28,1803,41,-0.0049,32,1967,42,-0.0028,37,2095,43,-0.0035,43,2214,51,-0.0029,50,2338,57,-0.0004,58,2465,59
https://openalex.org/W122745722,0.0032,1,315,0,0.0028,2,724,0,0.0,4,1158,4,0.0013,6,1590,4,0.0034,11,2053,4,0.003,14,2604,6,0.0028,15,3197,6,0.0016,16,3769,10,0.0016,19,4379,12,0.0012,21,5001,15,0.0016,25,5640,16,0.0014,26,6222,17,0.0013,27,6849,18,0.0015,29,7448,18,0.0014,31,8049,20
https://openalex.org/W123303041,-0.0037,5,1608,11,-0.0016,12,3830,18,-0.001,18,6639,25,-0.0022,27,10123,49,-0.002,34,14066,63,-0.0018,46,18195,79,-0.0016,55,22685,91,-0.0013,67,27801,103,-0.001,81,33355,116,-0.001,90,39481,131,-0.0008,102,46095,140,-0.0007,109,53201,145,-0.0006,111,60758,148,-0.0005,114,68941,152,-0.0005,114,78173,157
https://openalex.org/W123719564,0.0,1,138088,1,-0.0,1,292482,3,0.0,3,455689,3,-0.0,3,632239,6,-0.0,3,821683,9,-0.0,3,1023892,9,-0.0,6,1245027,10,-0.0,7,1482856,11,-0.0,7,1739181,12,-0.0,7,2020384,12,-0.0,7,2293546,14,-0.0,8,2539300,14,-0.0,9,2765397,14,-0.0,10,2967084,14,-0.0,10,3175485,14
https://openalex.org/W123780011,0.0025,1,399,0,0.0,3,818,3,-0.0025,3,1208,6,-0.0029,4,1709,9,-0.0023,6,2146,11,-0.0019,7,2611,12,-0.0029,7,3036,16,-0.0029,7,3410,17,-0.0034,7,3756,20,-0.0034,7,4067,21,-0.0037,7,4318,23,-0.0039,7,4574,25,-0.0037,7,4833,25,-0.0036,7,5010,25,-0.0034,7,5210,25
https://openalex.org/W124085277,-0.0028,1,1444,5,-0.0018,3,2760,8,-0.0025,4,4018,14,-0.003,4,5251,20,-0.0026,5,6389,22,-0.0032,5,7472,29,-0.0029,7,8481,32,-0.0031,8,9454,37,-0.0031,8,10407,40,-0.0027,10,11269,41,-0.0027,10,12056,43,-0.0026,10,12809,44,-0.0025,10,13445,44,-0.0026,11,14016,47,-0.0027,12,14600,51
https://openalex.org/W124805021,0.0,0,138206,0,-0.0,0,292721,1,-0.0,0,456111,2,-0.0,1,632836,2,-0.0,2,822518,5,-0.0,2,1024935,8,-0.0,3,1246320,8,-0.0,4,1484464,11,-0.0,4,1741094,12,-0.0,4,2022570,12,-0.0,4,2295968,13,-0.0,5,2541876,13,-0.0,6,2768093,13,-0.0,6,2969924,13,-0.0,6,3178408,14
https://openalex.org/W1251710288,-0.0,4,137845,5,-0.0,5,291989,12,-0.0,8,454912,14,-0.0,23,631205,26,0.0,40,820419,29,0.0,59,1022383,43,0.0,76,1243313,49,0.0,87,1480962,56,0.0,105,1737117,64,0.0,118,2018167,71,0.0,124,2291213,76,0.0,136,2536851,82,0.0,150,2762862,83,0.0,174,2964476,86,0.0,185,3172763,89
https://openalex.org/W125260092,-0.0131,0,603,8,-0.0085,0,1279,11,-0.0079,0,2002,16,-0.0082,1,2767,24,-0.0072,1,3581,27,-0.0063,1,4381,29,-0.0057,1,5246,31,-0.0052,2,6108,34,-0.0047,2,6911,35,-0.0043,2,7679,35,-0.004,2,8428,36,-0.0038,2,9175,37,-0.0036,2,9853,38,-0.0034,3,10529,39,-0.0032,3,11224,39
https://openalex.org/W1261922633,0.0125,7,471,1,0.0057,7,1044,1,0.0042,9,1668,2,0.0038,11,2380,2,0.0045,16,3105,2,0.0045,20,3961,2,0.0047,26,4863,3,0.0043,28,5807,3,0.0045,35,6798,4,0.0041,38,7948,5,0.0039,41,9125,5,0.0038,46,10360,6,0.0035,48,11857,6,0.0031,49,13345,7,0.0029,51,14976,7
https://openalex.org/W126196140,-0.0096,1,512,6,-0.0091,1,978,10,-0.0064,2,1403,11,-0.0067,2,1764,14,-0.0057,4,2093,16,-0.007,4,2395,21,-0.0063,4,2687,21,-0.0054,5,2934,21,-0.0053,5,3190,22,-0.0046,6,3414,22,-0.0041,7,3587,22,-0.0034,9,3748,22,-0.0033,9,3872,22,-0.003,10,3987,22,-0.0029,10,4086,22
https://openalex.org/W1279218104,-0.0026,0,767,2,-0.0024,0,1630,4,-0.0016,0,2565,4,-0.0017,0,3482,6,-0.0018,0,4467,8,-0.0014,1,5562,9,-0.001,2,6696,9,-0.0009,4,7850,11,-0.001,4,9066,13,-0.0009,4,10307,13,-0.0009,4,11459,14,-0.0008,4,12529,14,-0.0008,4,13588,15,-0.001,4,14537,18,-0.0009,4,15492,18
https://openalex.org/W128711747,-0.0,0,137946,5,-0.0,1,292157,5,-0.0,1,455198,6,-0.0,1,631631,9,-0.0,2,820992,12,-0.0,2,1023171,14,-0.0,2,1244289,15,-0.0,2,1482143,15,-0.0,3,1738500,17,-0.0,4,2019810,17,-0.0,4,2293120,19,-0.0,5,2539042,19,-0.0,5,2765336,19,-0.0,6,2967196,19,-0.0,6,3175776,20
https://openalex.org/W128817135,0.0,0,12,0,0.0,0,32,0,0.0,0,55,0,-0.0133,0,74,1,0.0,1,95,1,0.0,1,114,1,-0.0076,1,129,2,-0.0131,1,149,3,-0.0119,1,164,3,-0.0166,1,176,4,-0.0153,1,191,4,-0.0146,1,201,4,-0.0183,1,213,5,-0.0174,1,224,5,-0.0167,1,233,5
https://openalex.org/W129066762,0.0041,1,240,0,0.0,1,483,1,0.0,1,775,1,0.0,1,1016,1,-0.0008,1,1234,2,0.0,2,1480,2,-0.0011,2,1747,4,-0.001,2,1981,4,-0.0013,2,2217,5,-0.0016,2,2442,6,-0.0015,2,2653,6,-0.001,3,2876,6,-0.001,3,3033,6,-0.0012,3,3193,7,-0.0009,4,3343,7
https://openalex.org/W133318803,-0.0084,1,591,6,-0.0238,4,1222,34,-0.0331,7,1826,70,-0.037,11,2451,106,-0.0388,11,3051,135,-0.0356,14,3658,150,-0.0323,16,4253,159,-0.0303,17,4794,168,-0.0279,21,5387,177,-0.0261,23,5920,183,-0.0246,25,6401,188,-0.023,30,6768,191,-0.0221,31,7102,193,-0.0212,32,7361,193,-0.0202,34,7639,193
https://openalex.org/W133940331,0.0357,3,81,0,0.0186,3,158,0,0.0164,4,240,0,0.0149,5,331,0,0.0143,6,415,0,0.0154,8,512,0,0.0155,10,636,0,0.0131,10,752,0,0.0115,10,862,0,0.0101,10,983,0,0.009,10,1097,0,0.01,12,1191,0,0.0094,12,1266,0,0.0088,12,1344,0,0.0084,12,1424,0
https://openalex.org/W135731369,-0.0175,0,56,1,-0.0357,0,108,4,-0.0289,0,168,5,-0.021,0,233,5,-0.0219,0,312,7,-0.0181,0,379,7,-0.0199,1,442,10,-0.0172,1,511,10,-0.0157,1,562,10,-0.0157,1,626,11,-0.0157,1,687,12,-0.0146,1,741,12,-0.0151,1,783,13,-0.0128,2,844,13,-0.0133,3,887,15
https://openalex.org/W135886031,0.014,3,212,0,0.0098,4,403,0,0.01,6,593,0,0.0088,7,788,0,0.0063,7,952,1,0.0054,7,1109,1,0.0047,7,1275,1,0.0041,7,1445,1,0.0037,7,1603,1,0.0028,7,1775,2,0.0026,7,1911,2,0.0029,8,2057,2,0.0027,8,2190,2,0.0026,8,2312,2,0.0025,8,2429,2
https://openalex.org/W136034343,-0.0005,1,1992,2,-0.0019,2,3743,9,-0.0025,2,5514,16,-0.0026,2,7259,21,-0.0027,2,8992,26,-0.002,5,10709,27,-0.0019,5,12478,29,-0.0018,6,14466,32,-0.0016,7,16417,34,-0.0014,8,18416,34,-0.0014,8,20199,37,-0.0014,9,21883,39,-0.0012,11,23466,39,-0.0012,12,25018,41,-0.0012,12,26641,44
https://openalex.org/W137431568,0.0,0,584,0,0.0009,2,1082,1,0.0,2,1554,2,0.0,3,1990,3,0.0004,4,2390,3,0.0,5,2772,5,0.0,5,3143,5,0.0003,6,3483,5,0.0003,6,3798,5,0.0002,6,4111,5,0.0002,6,4378,5,0.0002,6,4583,5,0.0002,6,4747,5,0.0004,7,4878,5,0.0004,7,5015,5
https://openalex.org/W140953116,-0.0018,0,2780,5,-0.001,1,5867,7,-0.0004,3,9045,7,-0.0007,3,12148,11,-0.0008,4,15443,17,-0.0007,6,18836,20,-0.0007,8,22301,23,-0.0007,9,25886,27,-0.0007,9,29550,30,-0.0007,9,33211,31,-0.0006,10,36573,32,-0.0006,12,39768,34,-0.0006,12,42732,37,-0.0006,13,45792,39,-0.0005,13,49281,40
https://openalex.org/W1409981463,0.0,0,215,0,0.0,0,483,0,0.0,0,725,0,-0.0029,0,1035,3,-0.0023,0,1306,3,-0.0025,0,1614,4,-0.0026,0,1900,5,-0.0041,0,2186,9,-0.0036,0,2508,9,-0.0032,0,2766,9,-0.0038,0,3109,12,-0.0035,0,3431,12,-0.0032,0,3725,12,-0.003,0,3985,12,-0.0033,0,4284,14
https://openalex.org/W14175341,-0.0182,0,54,1,-0.0084,0,118,1,-0.0154,0,192,3,-0.0183,1,266,6,-0.0176,1,333,7,-0.016,2,427,9,-0.0149,2,525,10,-0.0111,3,616,10,-0.0097,5,703,12,-0.0112,6,786,15,-0.0131,6,894,18,-0.015,7,972,22,-0.0154,7,1071,24,-0.0149,8,1174,26,-0.0114,11,1279,26
https://openalex.org/W144894748,0.0,0,1019,0,0.0,0,2172,0,0.0003,2,3367,1,0.0002,2,4685,1,0.0003,3,6094,1,0.0003,3,7582,1,0.0003,4,9228,1,0.0003,4,10838,1,0.0002,4,12916,1,0.0002,4,14549,1,0.0003,7,16168,2,0.0004,9,17731,2,0.0004,9,19213,2,0.0003,9,20646,2,0.0003,9,22144,2
https://openalex.org/W146465421,-0.0009,0,2335,2,-0.0008,0,4796,4,-0.0007,1,7280,6,-0.0006,2,9913,8,-0.0005,3,12309,9,-0.0004,3,14773,9,-0.0006,4,17219,14,-0.0006,4,19693,15,-0.0005,4,22096,15,-0.0005,4,24333,15,-0.0005,4,26400,16,-0.0004,4,28243,16,-0.0004,6,29962,18,-0.0004,6,31534,18,-0.0004,6,32934,18
https://openalex.org/W147472336,-0.0068,2,722,7,-0.0042,4,1424,10,-0.0066,5,2082,19,-0.0085,6,2661,29,-0.0077,8,3211,33,-0.0069,10,3705,36,-0.0066,12,4171,40,-0.0066,13,4621,44,-0.0062,13,5100,45,-0.0058,15,5471,47,-0.0056,15,5827,48,-0.006,15,6129,52,-0.0062,15,6434,55,-0.006,17,6727,58,-0.0061,17,6995,60
https://openalex.org/W147912069,0.0,1,1585,1,-0.001,3,3059,6,-0.0007,4,4536,7,-0.0002,6,5983,7,-0.0001,7,7300,8,0.0,8,8592,8,-0.0002,8,9897,10,-0.0002,8,11213,10,0.0,10,12609,10,0.0001,12,14166,10,0.0001,12,16124,10,0.0002,13,17892,10,0.0002,14,19543,10,0.0002,15,21087,10,0.0002,15,22480,10
https://openalex.org/W1479959031,-0.0541,0,35,2,-0.0244,1,78,3,-0.0157,2,121,4,-0.0131,2,147,4,-0.0108,2,180,4,-0.0085,2,229,4,-0.0036,3,269,4,-0.0065,3,298,5,-0.0089,3,328,6,-0.0082,3,359,6,-0.005,4,391,6,-0.0023,6,420,7,-0.0044,6,439,8,-0.0021,7,451,8,0.0,8,481,8
https://openalex.org/W1480563374,-0.0003,1,2966,2,-0.0014,1,5861,9,-0.0012,3,8475,13,-0.0012,4,10955,17,-0.0011,6,13264,21,-0.0011,7,15562,24,-0.0011,7,17697,26,-0.001,7,19829,27,-0.0009,8,21834,27,-0.0008,9,23650,28,-0.0008,10,25197,29,-0.0008,11,26657,32,-0.0008,11,28017,33,-0.0008,11,29319,34,-0.0008,11,30597,34
https://openalex.org/W1480993038,0.0022,1,457,0,0.0032,3,930,0,-0.0007,3,1455,4,-0.0031,4,1939,10,-0.0033,5,2429,13,-0.0027,7,2900,15,-0.0024,7,3358,15,-0.0021,7,3832,15,-0.0021,8,4263,17,-0.0019,8,4674,17,-0.002,8,5055,18,-0.002,9,5429,20,-0.0019,9,5823,20,-0.0019,9,6184,21,-0.0021,9,6514,23
https://openalex.org/W1483203554,-0.0112,3,260,6,-0.0244,3,473,15,-0.0317,4,724,28,-0.0362,4,924,39,-0.0331,9,1091,47,-0.0318,10,1259,52,-0.0299,15,1431,60,-0.022,26,1638,64,-0.0191,30,1792,66,-0.0147,39,1998,70,-0.0115,46,2144,72,-0.0108,48,2279,74,-0.0091,53,2397,76,-0.0075,57,2516,77,-0.0083,58,2627,81
